date,stationID,Tave2M_C,Tmax2M_C,Tmin2M_C,Tave6M_C,Tmax6M_C,Tmin6M_C
3/10/84,RAWS,-5.9,0.2,-10.3,,,
3/11/84,RAWS,-5.1,-0.9,-8.2,,,
3/12/84,RAWS,-8.3,-6.3,-10.6,,,
3/13/84,RAWS,-5.3,0.2,-8.7,,,
3/14/84,RAWS,-0.7,1.9,-3.6,,,
3/15/84,RAWS,-2.8,0.5,-5.3,,,
3/16/84,RAWS,-3.8,-1.3,-8,,,
3/17/84,RAWS,-4.5,3.6,-9.4,,,
3/18/84,RAWS,-5.6,-2.2,-7.6,,,
3/19/84,RAWS,-7.5,-1.4,-11.6,,,
3/20/84,RAWS,-3.3,2.5,-6.5,,,
3/21/84,RAWS,-0.5,4.9,-4,,,
3/22/84,RAWS,-4.6,0,-8.7,,,
3/23/84,RAWS,-7.6,0.5,-10.5,,,
3/24/84,RAWS,-4.8,-1.2,-6.3,,,
3/25/84,RAWS,-4.4,-2.6,-7.2,,,
3/26/84,RAWS,-9.3,-4.3,-12.6,,,
3/27/84,RAWS,-8.8,-2.7,-14.4,,,
3/28/84,RAWS,-12,-6.4,-19.1,,,
3/29/84,RAWS,-8.1,-0.7,-11.9,,,
3/30/84,RAWS,-7.9,-4.1,-9.7,,,
3/31/84,RAWS,-4,-4,-4,,,
4/1/84,RAWS,-5.9,3.6,-11.9,,,
4/2/84,RAWS,-8.1,-4.1,-11.5,,,
4/3/84,RAWS,-9.3,-4.1,-13,,,
4/4/84,RAWS,-5.3,4.9,-11.9,,,
4/5/84,RAWS,-0.2,4.9,-4.2,,,
4/6/84,RAWS,1.8,6.4,-2.2,,,
4/7/84,RAWS,1.2,7.1,-1.8,,,
4/8/84,RAWS,-0.2,9.3,-4.9,,,
4/9/84,RAWS,-4.5,2,-7.6,,,
4/10/84,RAWS,-4.3,2,-7.6,,,
4/11/84,RAWS,-6.2,-1.5,-9.4,,,
4/12/84,RAWS,-10.6,-5.7,-14.2,,,
4/13/84,RAWS,-7.3,-5,-10.3,,,
4/14/84,RAWS,-5.4,5,-11.2,,,
4/15/84,RAWS,-2.6,9.2,-12.2,,,
4/16/84,RAWS,0.1,11.8,-8.6,,,
4/17/84,RAWS,4.9,13.3,-0.8,,,
4/18/84,RAWS,0.5,4.1,-3.6,,,
4/19/84,RAWS,-0.8,6.1,-6.6,,,
4/20/84,RAWS,-2.9,1,-7.9,,,
4/21/84,RAWS,-4.8,-0.5,-9.8,,,
4/22/84,RAWS,-2.5,0.8,-9,,,
4/23/84,RAWS,-2.7,0.8,-5.3,,,
4/24/84,RAWS,-2.2,0.5,-5.1,,,
4/25/84,RAWS,1.7,5.5,-2.7,,,
4/26/84,RAWS,-4,-3,-5.1,,,
4/27/84,RAWS,-4.6,-3.2,-5.9,,,
4/28/84,RAWS,-5.1,-0.6,-7.9,,,
4/29/84,RAWS,0,2.7,-2,,,
4/30/84,RAWS,1.4,3.8,-1.5,,,
5/1/84,RAWS,1.8,6.7,-1.9,,,
5/2/84,RAWS,-0.5,5,-3.6,,,
5/3/84,RAWS,-1.1,3,-7.2,,,
5/4/84,RAWS,3.1,4,1,,,
5/5/84,RAWS,4.2,6.4,2.8,,,
5/6/84,RAWS,4.7,7,-2,,,
5/7/84,RAWS,-1.9,2.8,-2.9,,,
5/8/84,RAWS,-0.7,12.9,-7.5,,,
5/9/84,RAWS,4.1,12.7,-0.8,,,
5/10/84,RAWS,7.1,14.1,3.1,,,
5/11/84,RAWS,8.9,12.5,6.6,,,
5/12/84,RAWS,8.5,13.5,3.7,,,
5/13/84,RAWS,10.2,17.7,4.9,,,
5/14/84,RAWS,8.5,18.6,0.8,,,
5/15/84,RAWS,12.2,17.8,3.9,,,
5/16/84,RAWS,7.6,11.3,3,,,
5/17/84,RAWS,10,15.6,4,,,
5/18/84,RAWS,4.2,13.6,-1.2,,,
5/19/84,RAWS,6.4,14.2,0.2,,,
5/20/84,RAWS,9.3,15.4,5.7,,,
5/21/84,RAWS,10,12.4,7.4,,,
5/22/84,RAWS,7.8,14.2,4.6,,,
5/23/84,RAWS,12.5,18,2.8,,,
5/24/84,RAWS,12.3,16,9.3,,,
5/25/84,RAWS,1.4,7.7,-2.3,,,
5/26/84,RAWS,4.7,12,-1.3,,,
5/27/84,RAWS,7.2,10.7,3.7,,,
5/28/84,RAWS,6.1,12.5,-0.8,,,
5/29/84,RAWS,9.4,17.9,0,,,
5/30/84,RAWS,11.1,19.4,2.6,,,
5/31/84,RAWS,8.7,12.6,3.5,,,
6/1/84,RAWS,5,7.5,2.6,,,
6/2/84,RAWS,7.3,11.3,4.2,,,
6/3/84,RAWS,8.2,13.1,3.3,,,
6/4/84,RAWS,5.7,9.3,1.6,,,
6/5/84,RAWS,7.9,11.4,1,,,
6/6/84,RAWS,3.3,6,0,,,
6/7/84,RAWS,4.9,10.4,-0.7,,,
6/8/84,RAWS,4.9,9.6,-0.5,,,
6/9/84,RAWS,2.4,6.1,-2.8,,,
6/10/84,RAWS,7.8,11.3,4.9,,,
6/11/84,RAWS,6.5,12.5,1.2,,,
6/12/84,RAWS,9,15.1,3.2,,,
6/13/84,RAWS,8.5,17.2,3.5,,,
6/14/84,RAWS,12.5,20.8,5.7,,,
6/15/84,RAWS,11.2,17.5,5.9,,,
6/16/84,RAWS,9.5,16.7,5.3,,,
6/17/84,RAWS,8.8,11.3,3.5,,,
6/18/84,RAWS,11.1,17.6,6.3,,,
6/19/84,RAWS,13.5,19.3,8.2,,,
6/20/84,RAWS,13.3,17.2,9.3,,,
6/21/84,RAWS,11.9,21.7,3.5,,,
6/22/84,RAWS,15.3,19.2,11.5,,,
6/23/84,RAWS,11.5,17,7.4,,,
6/24/84,RAWS,14.6,21.6,7.9,,,
6/25/84,RAWS,9.1,14,5.8,,,
6/26/84,RAWS,11.7,16.1,7.6,,,
6/27/84,RAWS,12.7,19.2,6.8,,,
6/28/84,RAWS,15,22.8,7.9,,,
6/29/84,RAWS,15.7,23.2,8.7,,,
6/30/84,RAWS,16.4,22.6,9.6,,,
7/1/84,RAWS,13.8,19.3,8.6,,,
7/2/84,RAWS,16.4,19,10.5,,,
7/3/84,RAWS,17.4,20.6,12.5,,,
7/4/84,RAWS,16.7,20.9,11.6,,,
7/5/84,RAWS,18.6,23.2,14.7,,,
7/6/84,RAWS,18.8,24.7,13.2,,,
7/7/84,RAWS,19.3,24,13.2,,,
7/8/84,RAWS,18.8,22.4,13.4,,,
7/9/84,RAWS,18.6,21.6,13.5,,,
7/10/84,RAWS,16.1,20.6,10.4,,,
7/11/84,RAWS,17.2,21.9,11.8,,,
7/12/84,RAWS,18.6,24.9,14,,,
7/13/84,RAWS,19.6,22.3,17,,,
7/14/84,RAWS,17.6,21.5,13.6,,,
7/15/84,RAWS,19.3,23.9,15.8,,,
7/16/84,RAWS,19.5,24.6,15.7,,,
7/17/84,RAWS,18.6,22.3,15.3,,,
7/18/84,RAWS,22.7,25.6,18.5,,,
7/19/84,RAWS,21.1,26,14.7,,,
7/20/84,RAWS,16,21.5,12.3,,,
7/21/84,RAWS,19.4,25,14.4,,,
7/22/84,RAWS,19.3,23.9,12.8,,,
7/23/84,RAWS,17.9,21.9,13,,,
7/24/84,RAWS,19.3,23.5,16,,,
7/25/84,RAWS,15.2,17.6,9.3,,,
7/26/84,RAWS,14.7,17.2,12,,,
7/27/84,RAWS,15.3,19.1,11.3,,,
7/28/84,RAWS,16.4,19.7,13.6,,,
7/29/84,RAWS,18.1,21.5,12.8,,,
7/30/84,RAWS,18.3,21.1,15,,,
7/31/84,RAWS,18.5,21.1,16.1,,,
8/1/84,RAWS,19.2,21.6,16.2,,,
8/2/84,RAWS,19,21.6,13.4,,,
8/3/84,RAWS,19.7,24.9,16.1,,,
8/4/84,RAWS,18.8,21.8,16.8,,,
8/5/84,RAWS,20,22.2,17.6,,,
8/6/84,RAWS,21,23.3,16.8,,,
8/7/84,RAWS,20.8,24,17.5,,,
8/8/84,RAWS,21.3,26,17.1,,,
8/9/84,RAWS,21.6,24.3,19.3,,,
8/10/84,RAWS,20.5,23.8,17.5,,,
8/11/84,RAWS,20.3,25.4,17.2,,,
8/12/84,RAWS,21.8,24.7,17.2,,,
8/13/84,RAWS,21.3,25.8,16.1,,,
8/14/84,RAWS,21.4,24.8,15.8,,,
8/15/84,RAWS,21.1,24.7,15.8,,,
8/16/84,RAWS,21,23.5,16.7,,,
8/17/84,RAWS,20.4,23.9,14.2,,,
8/18/84,RAWS,18.3,20.8,13.6,,,
8/19/84,RAWS,19.9,23.5,14.1,,,
8/20/84,RAWS,17,21.2,9.6,,,
8/21/84,RAWS,18.6,21.8,14.4,,,
8/22/84,RAWS,17.4,21.9,11.7,,,
8/23/84,RAWS,16.4,18.9,9.1,,,
8/24/84,RAWS,18.9,21.7,16.3,,,
8/25/84,RAWS,18.6,22.1,12.2,,,
8/26/84,RAWS,18.3,21.8,10.5,,,
8/27/84,RAWS,19.7,22.2,13.4,,,
8/28/84,RAWS,23,24.3,17.3,,,
8/29/84,RAWS,21.6,24.9,13.1,,,
8/30/84,RAWS,21.5,23.8,16.1,,,
8/31/84,RAWS,21.6,25.1,15,,,
9/1/84,RAWS,18.8,22.9,11.9,,,
9/2/84,RAWS,15.5,20,7.8,,,
9/3/84,RAWS,18.6,22.4,13.4,,,
9/4/84,RAWS,19.9,24.8,13.1,,,
9/5/84,RAWS,19.5,23.4,13.5,,,
9/6/84,RAWS,20.1,24.9,13.2,,,
9/7/84,RAWS,18.5,20.7,15.1,,,
9/8/84,RAWS,16.2,25.4,4.9,,,
9/9/84,RAWS,17.8,22.6,11.4,,,
9/10/84,RAWS,20.5,24.6,13.8,,,
9/11/84,RAWS,22.1,26.1,17.9,,,
9/12/84,RAWS,18.7,23.3,10,,,
9/13/84,RAWS,19.3,23.8,11.3,,,
9/14/84,RAWS,18.5,22,11.9,,,
9/15/84,RAWS,18.4,24.7,12.9,,,
9/16/84,RAWS,19.5,22.4,13.4,,,
9/17/84,RAWS,18.4,22.9,11.4,,,
9/18/84,RAWS,18.4,21.8,14.8,,,
9/19/84,RAWS,21,24.7,15.4,,,
9/20/84,RAWS,19.5,23.3,12.6,,,
9/21/84,RAWS,19.3,22.5,15.6,,,
9/22/84,RAWS,,,,,,
9/23/84,RAWS,,,,,,
9/24/84,RAWS,,,,,,
9/25/84,RAWS,,,,,,
9/26/84,RAWS,5.9,7.8,3.8,,,
9/27/84,RAWS,2.5,6.1,-1.7,,,
9/28/84,RAWS,-5.9,-2.9,-7.5,,,
9/29/84,RAWS,-3.5,5,-7.9,,,
9/30/84,RAWS,3.7,10.5,0,,,
10/1/84,RAWS,5.1,10.4,-0.4,,,
10/2/84,RAWS,3.8,10.8,-0.9,,,
10/3/84,RAWS,2.3,5.1,-0.1,,,
10/4/84,RAWS,1.4,3.2,0.2,,,
10/5/84,RAWS,2.1,4.1,0.9,,,
10/6/84,RAWS,2.8,9.1,0.9,,,
10/7/84,RAWS,3.4,7.6,1.7,,,
10/8/84,RAWS,3,6.8,1.3,,,
10/9/84,RAWS,1.3,8.2,-1.8,,,
10/10/84,RAWS,3.6,7.9,0.6,,,
10/11/84,RAWS,5.4,10.7,3.5,,,
10/12/84,RAWS,5,10.6,0.7,,,
10/13/84,RAWS,0.3,6.2,-3,,,
10/14/84,RAWS,-1.1,2.7,-4.7,,,
10/15/84,RAWS,-8,-5.5,-10.5,,,
10/16/84,RAWS,-10.1,-7.6,-11.5,,,
10/17/84,RAWS,-6,-2.2,-10.4,,,
10/18/84,RAWS,-9,-6,-10.8,,,
10/19/84,RAWS,-9.6,-7.4,-10.9,,,
10/20/84,RAWS,-7.7,-3.4,-10.4,,,
10/21/84,RAWS,-9.5,-4.7,-12.6,,,
10/22/84,RAWS,-8.3,-3.8,-10.9,,,
10/23/84,RAWS,-7.8,3.1,-13,,,
10/24/84,RAWS,-4.9,4,-7.6,,,
10/25/84,RAWS,-5.2,0,-11.4,,,
10/26/84,RAWS,-1.3,3.7,-3.8,,,
10/27/84,RAWS,-4.3,0.6,-8.3,,,
10/28/84,RAWS,-6.3,-3.2,-8.6,,,
10/29/84,RAWS,-1.7,1.1,-3.9,,,
10/30/84,RAWS,0.6,5,-1.4,,,
10/31/84,RAWS,0.8,3,-1,,,
11/1/84,RAWS,-2.7,2,-5.3,,,
11/2/84,RAWS,2,6.7,-0.4,,,
11/3/84,RAWS,-0.5,3.5,-4.3,,,
11/4/84,RAWS,-6.9,-5,-8.4,,,
11/5/84,RAWS,-3.5,2.4,-6.2,,,
11/6/84,RAWS,2.9,5,0.3,,,
11/7/84,RAWS,0,2.8,-1.8,,,
11/8/84,RAWS,-1.2,1,-3.2,,,
11/9/84,RAWS,-6.9,-4.2,-9.1,,,
11/10/84,RAWS,-8.5,-3.6,-11.2,,,
11/11/84,RAWS,-4.2,-1,-5.8,,,
11/12/84,RAWS,0.9,4.9,-1.7,,,
11/13/84,RAWS,3.2,8,1.4,,,
11/14/84,RAWS,-4.6,0.7,-7.9,,,
11/15/84,RAWS,-6.8,0.1,-9,,,
11/16/84,RAWS,-1,4.3,-4,,,
11/17/84,RAWS,-3.4,1.3,-5.8,,,
11/18/84,RAWS,-8.4,0.8,-13,,,
11/19/84,RAWS,-6.3,1.5,-10.8,,,
11/20/84,RAWS,-4.6,1.7,-11.7,,,
11/21/84,RAWS,-0.1,7.1,-2.9,,,
11/22/84,RAWS,1,6.1,-4.3,,,
11/23/84,RAWS,2.1,10.1,-1.8,,,
11/24/84,RAWS,0.4,5.9,-2.8,,,
11/25/84,RAWS,-4,0,-8.3,,,
11/26/84,RAWS,-11.4,-7.9,-14.4,,,
11/27/84,RAWS,-15,-10.8,-17,,,
11/28/84,RAWS,-6.8,-2.5,-10.7,,,
11/29/84,RAWS,-9.8,-8.3,-10.9,,,
11/30/84,RAWS,-11.3,-8.8,-13.1,,,
12/1/84,RAWS,-10.5,-9,-14.4,,,
12/2/84,RAWS,-16.3,-14.8,-17.6,,,
12/3/84,RAWS,-9.9,-5.4,-15.8,,,
12/4/84,RAWS,-8.9,1.3,-16.3,,,
12/5/84,RAWS,-7.5,-4.3,-11.5,,,
12/6/84,RAWS,-2.4,5.5,-7,,,
12/7/84,RAWS,0.6,3.3,-1,,,
12/8/84,RAWS,1.8,5.3,-1.5,,,
12/9/84,RAWS,-3.3,-0.8,-5.3,,,
12/10/84,RAWS,0.1,3.2,-2,,,
12/11/84,RAWS,-2.8,0,-5.2,,,
12/12/84,RAWS,-7.7,-5.4,-9.7,,,
12/13/84,RAWS,-10.9,-7.9,-16.2,,,
12/14/84,RAWS,-11.4,4.5,-20.9,,,
12/15/84,RAWS,-3.9,4.1,-8,,,
12/16/84,RAWS,-8.4,-5.7,-10.4,,,
12/17/84,RAWS,-10.2,-6.1,-13.1,,,
12/18/84,RAWS,-4.3,-2.8,-6.3,,,
12/19/84,RAWS,-6.4,-4.5,-7.6,,,
12/20/84,RAWS,-6,-4.3,-7.8,,,
12/21/84,RAWS,-11.8,-8.5,-13.3,,,
12/22/84,RAWS,-12,-7.1,-14.1,,,
12/23/84,RAWS,-8.2,-6.2,-9.4,,,
12/24/84,RAWS,-8.7,-5.4,-11.3,,,
12/25/84,RAWS,-4.2,1,-8.5,,,
12/26/84,RAWS,-3.5,-2,-4.6,,,
12/27/84,RAWS,0.6,3.7,-2.5,,,
12/28/84,RAWS,-1.7,1.4,-3.3,,,
12/29/84,RAWS,-5.1,-4.3,-5.7,,,
12/30/84,RAWS,-5.7,-3.6,-6.5,,,
12/31/84,RAWS,-8,-5.8,-11.4,,,
1/1/85,RAWS,-15.2,-11.8,-17.6,,,
1/2/85,RAWS,-12.5,-7.1,-17.7,,,
1/3/85,RAWS,-9.2,1.3,-14.9,,,
1/4/85,RAWS,-7.4,4.2,-11.5,,,
1/5/85,RAWS,-2.6,-0.4,-6.3,,,
1/6/85,RAWS,-4.1,0.6,-6.5,,,
1/7/85,RAWS,-3.1,-0.7,-7.1,,,
1/8/85,RAWS,-6.7,-3.3,-9.7,,,
1/9/85,RAWS,-7.3,-5.1,-10.6,,,
1/10/85,RAWS,-11.2,-5.8,-13,,,
1/11/85,RAWS,-11.4,-5.6,-15,,,
1/12/85,RAWS,-14.6,-1.8,-19.2,,,
1/13/85,RAWS,-6,6.1,-11,,,
1/14/85,RAWS,-2.8,2.7,-5.4,,,
1/15/85,RAWS,-5.5,-2,-11.6,,,
1/16/85,RAWS,-11.2,-7.9,-12.2,,,
1/17/85,RAWS,-5.5,0.3,-11.4,,,
1/18/85,RAWS,-5.1,-3.1,-6.9,,,
1/19/85,RAWS,-5.2,-4.3,-6.3,,,
1/20/85,RAWS,-7.3,-5.2,-9.2,,,
1/21/85,RAWS,-8.2,-4.7,-13.6,,,
1/22/85,RAWS,-10.4,-6,-13.7,,,
1/23/85,RAWS,-9.1,-2.9,-12,,,
1/24/85,RAWS,-6.1,0.3,-8.7,,,
1/25/85,RAWS,-4.5,3.9,-7.4,,,
1/26/85,RAWS,-4.4,0.3,-7.1,,,
1/27/85,RAWS,-9.1,-3.3,-14,,,
1/28/85,RAWS,-10.3,-8.8,-11.5,,,
1/29/85,RAWS,-11.9,-10.8,-13.1,,,
1/30/85,RAWS,-17,-13.2,-20.8,,,
1/31/85,RAWS,-23.3,-18.5,-26.4,,,
2/1/85,RAWS,-27.9,-25.5,-30,,,
2/2/85,RAWS,-24,-19.1,-27,,,
2/3/85,RAWS,-18.1,-14.8,-20,,,
2/4/85,RAWS,-18.3,-15.2,-20.4,,,
2/5/85,RAWS,-20.3,-15.5,-23.5,,,
2/6/85,RAWS,-17.6,-15.8,-19.4,,,
2/7/85,RAWS,-14.8,-9.4,-17.4,,,
2/8/85,RAWS,-7,-1.4,-10.7,,,
2/9/85,RAWS,-5.8,-3.9,-8.8,,,
2/10/85,RAWS,-13.3,-9.6,-16.9,,,
2/11/85,RAWS,-14.7,-7.7,-18.4,,,
2/12/85,RAWS,-6.1,-2.7,-9.8,,,
2/13/85,RAWS,-7,-5.1,-8.8,,,
2/14/85,RAWS,-8.2,-1.5,-11.8,,,
2/15/85,RAWS,-1.5,3,-4.5,,,
2/16/85,RAWS,-4,-1.3,-6.2,,,
2/17/85,RAWS,-6,-4.7,-7.9,,,
2/18/85,RAWS,-5.5,-1.7,-8.3,,,
2/19/85,RAWS,-2.9,3.6,-6.1,,,
2/20/85,RAWS,-1.6,0.6,-3.5,,,
2/21/85,RAWS,-4,-0.4,-8.6,,,
2/22/85,RAWS,-4.3,-1.3,-6.3,,,
2/23/85,RAWS,-8.5,1.3,-13.9,,,
2/24/85,RAWS,-8.6,-3.8,-12.6,,,
2/25/85,RAWS,-6.4,-4.8,-7.4,,,
2/26/85,RAWS,-11.1,-5.9,-14.8,,,
2/27/85,RAWS,-5.8,-0.9,-8.4,,,
2/28/85,RAWS,-5.8,-0.4,-8.3,,,
3/1/85,RAWS,-2.3,-2.2,-2.3,,,
3/2/85,RAWS,-2.3,2.2,-4.3,,,
3/3/85,RAWS,-7.6,-2.2,-11.9,,,
3/4/85,RAWS,-15.7,-9.3,-19,,,
3/5/85,RAWS,-7.9,2.1,-12.2,,,
3/6/85,RAWS,-3.3,1.1,-7.4,,,
3/7/85,RAWS,-4.6,-0.3,-9.6,,,
3/8/85,RAWS,-6,1.7,-12.9,,,
3/9/85,RAWS,0.6,6.1,-2.2,,,
3/10/85,RAWS,0.1,2.2,-1,,,
3/11/85,RAWS,-1.8,1.8,-5.3,,,
3/12/85,RAWS,-4.1,0.7,-6.4,,,
3/13/85,RAWS,-6.2,3,-14.4,,,
3/14/85,RAWS,-4.6,8.3,-13.5,,,
3/15/85,RAWS,-2,5,-8.6,,,
3/16/85,RAWS,-3.3,9.1,-9.8,,,
3/17/85,RAWS,-1,10.4,-9,,,
3/18/85,RAWS,-1.3,4.5,-4.5,,,
3/19/85,RAWS,-3.4,-1.1,-4.9,,,
3/20/85,RAWS,-3.1,8.9,-9.7,,,
3/21/85,RAWS,-1.5,5.2,-6.3,,,
3/22/85,RAWS,-10.6,-1,-15.8,,,
3/23/85,RAWS,-9.5,-4.2,-12.2,,,
3/24/85,RAWS,-1,6.9,-4.4,,,
3/25/85,RAWS,3.1,8.2,-1.4,,,
3/26/85,RAWS,-0.9,2.9,-6.2,,,
3/27/85,RAWS,-4.6,-3.3,-7.3,,,
3/28/85,RAWS,-8.9,-1.1,-12.9,,,
3/29/85,RAWS,-12.4,-7.5,-15.2,,,
3/30/85,RAWS,-12.2,-1.8,-19.1,,,
3/31/85,RAWS,-8.5,-3.2,-12.4,,,
4/1/85,RAWS,-5.3,-0.8,-8.2,,,
4/2/85,RAWS,-0.4,6.7,-3.3,,,
4/3/85,RAWS,0.7,5.7,-2.2,,,
4/4/85,RAWS,-3.9,-0.7,-8.3,,,
4/5/85,RAWS,-7.5,-3.5,-11.2,,,
4/6/85,RAWS,-1,5.4,-3.8,,,
4/7/85,RAWS,0.9,8.8,-7.6,,,
4/8/85,RAWS,1.3,11.2,-7.9,,,
4/9/85,RAWS,2.4,6.2,-0.6,,,
4/10/85,RAWS,1.6,10.6,-4.7,,,
4/11/85,RAWS,3.8,10,-2.9,,,
4/12/85,RAWS,3.3,9,-0.8,,,
4/13/85,RAWS,1.4,11.5,-6.1,,,
4/14/85,RAWS,5.1,12.6,0.1,,,
4/15/85,RAWS,7.3,15.4,3.3,,,
4/16/85,RAWS,6.4,13.4,0.6,,,
4/17/85,RAWS,6,10.3,3.2,,,
4/18/85,RAWS,6.8,14.3,1.7,,,
4/19/85,RAWS,-1,6,-4.3,,,
4/20/85,RAWS,-2.4,-0.8,-4,,,
4/21/85,RAWS,-1,1.8,-2.9,,,
4/22/85,RAWS,-1.6,4.8,-6.2,,,
4/23/85,RAWS,-3.3,4,-8.2,,,
4/24/85,RAWS,-1.9,1.1,-3.8,,,
4/25/85,RAWS,-3.2,-0.1,-5.4,,,
4/26/85,RAWS,-4.5,1,-7.4,,,
4/27/85,RAWS,2.2,13.6,-9.4,,,
4/28/85,RAWS,4.7,15.2,-1.9,,,
4/29/85,RAWS,3.7,9.4,0.3,,,
4/30/85,RAWS,3.4,12.1,-0.8,,,
5/1/85,RAWS,3.7,15.8,-3.5,,,
5/2/85,RAWS,7.3,17.7,-0.1,,,
5/3/85,RAWS,7.1,13.9,1.6,,,
5/4/85,RAWS,7.1,12.1,3.5,,,
5/5/85,RAWS,4.6,10.5,0.5,,,
5/6/85,RAWS,3.5,12.3,-1.5,,,
5/7/85,RAWS,6.9,13.6,2.8,,,
5/8/85,RAWS,7.7,15.7,0.5,,,
5/9/85,RAWS,8.5,11.8,6.4,,,
5/10/85,RAWS,6.5,13.6,1.1,,,
5/11/85,RAWS,-1.4,1,-2.9,,,
5/12/85,RAWS,0.1,4.9,-2.7,,,
5/13/85,RAWS,-1.5,4.2,-5.4,,,
5/14/85,RAWS,0.9,9.3,-4.1,,,
5/15/85,RAWS,4,13.3,-3.5,,,
5/16/85,RAWS,2.8,9.7,-2.9,,,
5/17/85,RAWS,3.5,11.7,0.4,,,
5/18/85,RAWS,3.3,9.2,0.6,,,
5/19/85,RAWS,3.5,9.3,0.6,,,
5/20/85,RAWS,3.2,7.5,0,,,
5/21/85,RAWS,2.9,9.6,-3,,,
5/22/85,RAWS,2.6,10.8,-1.6,,,
5/23/85,RAWS,5,15.1,-2.6,,,
5/24/85,RAWS,7.7,18.4,1.2,,,
5/25/85,RAWS,7.5,7.5,7.5,,,
5/26/85,RAWS,6.7,12.9,2.8,,,
5/27/85,RAWS,6.9,12.9,-0.1,,,
5/28/85,RAWS,10.4,14.7,7.4,,,
5/29/85,RAWS,10.2,13.6,5.7,,,
5/30/85,RAWS,6.4,11,0.9,,,
5/31/85,RAWS,5.3,12.2,1.3,,,
6/1/85,RAWS,4.8,11,2.2,,,
6/2/85,RAWS,7,11.5,4.1,,,
6/3/85,RAWS,6.7,15.6,0.3,,,
6/4/85,RAWS,5.1,10.7,0.5,,,
6/5/85,RAWS,6.8,14.6,0.9,,,
6/6/85,RAWS,11.1,16.1,8,,,
6/7/85,RAWS,14.7,22.2,11.1,,,
6/8/85,RAWS,16.9,21.8,13.6,,,
6/9/85,RAWS,10.7,16.7,5.1,,,
6/10/85,RAWS,7.9,12.5,4.2,,,
6/11/85,RAWS,6.6,12.9,1.4,,,
6/12/85,RAWS,7.2,16.6,-0.5,,,
6/13/85,RAWS,12,17.5,7.6,,,
6/14/85,RAWS,13.2,17.9,9.1,,,
6/15/85,RAWS,12,19.4,3.7,,,
6/16/85,RAWS,14.9,20.8,11.4,,,
6/17/85,RAWS,9,12.8,3.9,,,
6/18/85,RAWS,8.3,14.3,2.3,,,
6/19/85,RAWS,10,18.7,0.9,,,
6/20/85,RAWS,14.5,19,11.5,,,
6/21/85,RAWS,12.1,16.8,7,,,
6/22/85,RAWS,13.3,19.9,5.8,,,
6/23/85,RAWS,15.3,21.1,10.1,,,
6/24/85,RAWS,14.2,20.4,8.8,,,
6/25/85,RAWS,9.6,14.4,4.8,,,
6/26/85,RAWS,1.4,5.8,-0.8,,,
6/27/85,RAWS,4.4,14.6,-0.2,,,
6/28/85,RAWS,10.3,17.5,4.3,,,
6/29/85,RAWS,11.4,16.1,6.1,,,
6/30/85,RAWS,13.3,18.9,9.2,,,
7/1/85,RAWS,12.4,17.2,6.8,,,
7/2/85,RAWS,9.5,17.6,3.3,,,
7/3/85,RAWS,13,20.6,5.5,,,
7/4/85,RAWS,15.1,21,6.9,,,
7/5/85,RAWS,15.2,22.8,9.1,,,
7/6/85,RAWS,16.3,23.3,10.2,,,
7/7/85,RAWS,16.6,22.5,11.8,,,
7/8/85,RAWS,16.7,22.4,12.2,,,
7/9/85,RAWS,13.7,20.4,9.3,,,
7/10/85,RAWS,13.3,20.8,7.8,,,
7/11/85,RAWS,14.5,22.5,8.8,,,
7/12/85,RAWS,14.4,22.7,9.6,,,
7/13/85,RAWS,12.9,18.6,8.5,,,
7/14/85,RAWS,12.9,20.1,6.8,,,
7/15/85,RAWS,12,19.3,5.5,,,
7/16/85,RAWS,14.4,22.1,7.4,,,
7/17/85,RAWS,14.2,19,11,,,
7/18/85,RAWS,12.3,17.9,8.1,,,
7/19/85,RAWS,9.7,15,7.6,,,
7/20/85,RAWS,9.2,11.6,7.8,,,
7/21/85,RAWS,9.1,14.7,6.1,,,
7/22/85,RAWS,9.2,14.5,4.8,,,
7/23/85,RAWS,10.2,15,8.5,,,
7/24/85,RAWS,9.1,14.8,6.6,,,
7/25/85,RAWS,11.1,17.6,5.4,,,
7/26/85,RAWS,10.1,17.6,5.6,,,
7/27/85,RAWS,12.2,19.1,7.3,,,
7/28/85,RAWS,10.7,17.8,4.9,,,
7/29/85,RAWS,8.7,13,6.6,,,
7/30/85,RAWS,11,16,8.1,,,
7/31/85,RAWS,12.6,19.1,9.2,,,
8/1/85,RAWS,12.7,17.7,7.3,,,
8/2/85,RAWS,12.2,17.2,8.9,,,
8/3/85,RAWS,12.1,16.1,9.6,,,
8/4/85,RAWS,12.4,19.3,6.4,,,
8/5/85,RAWS,12.6,19.4,6.7,,,
8/6/85,RAWS,13.4,20.4,8.3,,,
8/7/85,RAWS,14.1,21,8.6,,,
8/8/85,RAWS,15.3,19.4,12.6,,,
8/9/85,RAWS,12.3,16.7,6.6,,,
8/10/85,RAWS,11.6,18,3.5,,,
8/11/85,RAWS,13,16.1,8.7,,,
8/12/85,RAWS,5.2,11.7,0,,,
8/13/85,RAWS,10.9,17.8,7.2,,,
8/14/85,RAWS,9,16.1,2.5,,,
8/15/85,RAWS,10.8,17.2,5.8,,,
8/16/85,RAWS,13.5,17.2,11.1,,,
8/17/85,RAWS,13.3,18.2,9.7,,,
8/18/85,RAWS,10.4,12.9,7,,,
