datetime,Depth_meter,Water_Temperature_celsius
2016-08-30T11:30:00Z,6.0,NA
2016-08-30T11:30:00Z,7.0,7.61
2016-08-30T12:00:00Z,0.5,7.808
2016-08-30T12:00:00Z,2.0,NA
2016-08-30T12:00:00Z,4.0,NA
2016-08-30T12:00:00Z,6.0,NA
2016-08-30T12:00:00Z,7.0,7.591
2016-08-30T12:30:00Z,0.5,7.76
2016-08-30T12:30:00Z,2.0,NA
2016-08-30T12:30:00Z,4.0,NA
2016-08-30T12:30:00Z,6.0,NA
2016-08-30T12:30:00Z,7.0,7.562
2016-08-30T13:00:00Z,0.5,7.827
2016-08-30T13:00:00Z,2.0,NA
2016-08-30T13:00:00Z,4.0,NA
2016-08-30T13:00:00Z,6.0,NA
2016-08-30T13:00:00Z,7.0,7.524
2016-08-30T13:30:00Z,0.5,7.846
2016-08-30T13:30:00Z,2.0,NA
2016-08-30T13:30:00Z,4.0,NA
2016-08-30T13:30:00Z,6.0,NA
2016-08-30T13:30:00Z,7.0,7.534
2016-08-30T14:00:00Z,0.5,7.884
2016-08-30T14:00:00Z,2.0,NA
2016-08-30T14:00:00Z,4.0,NA
2016-08-30T14:00:00Z,6.0,NA
2016-08-30T14:00:00Z,7.0,7.553
2016-08-30T14:30:00Z,0.5,7.846
2016-08-30T14:30:00Z,2.0,NA
2016-08-30T14:30:00Z,4.0,NA
2016-08-30T14:30:00Z,6.0,NA
2016-08-30T14:30:00Z,7.0,7.534
2016-08-30T15:00:00Z,0.5,7.798
2016-08-30T15:00:00Z,2.0,NA
2016-08-30T15:00:00Z,4.0,NA
2016-08-30T15:00:00Z,6.0,NA
2016-08-30T15:00:00Z,7.0,7.543
2016-08-30T15:30:00Z,0.5,8.026
2016-08-30T15:30:00Z,2.0,NA
2016-08-30T15:30:00Z,4.0,NA
2016-08-30T15:30:00Z,6.0,NA
2016-08-30T15:30:00Z,7.0,7.543
2016-08-30T16:00:00Z,0.5,8.026
2016-08-30T16:00:00Z,2.0,NA
2016-08-30T16:00:00Z,4.0,NA
2016-08-30T16:00:00Z,6.0,NA
2016-08-30T16:00:00Z,7.0,7.505
2016-08-30T16:30:00Z,0.5,8.007
2016-08-30T16:30:00Z,2.0,NA
2016-08-30T16:30:00Z,4.0,NA
2016-08-30T16:30:00Z,6.0,NA
2016-08-30T16:30:00Z,7.0,7.524
2016-08-30T17:00:00Z,0.5,7.997
2016-08-30T17:00:00Z,2.0,NA
2016-08-30T17:00:00Z,4.0,NA
2016-08-30T17:00:00Z,6.0,NA
2016-08-30T17:00:00Z,7.0,7.572
2016-08-30T17:30:00Z,0.5,8.243
2016-08-30T17:30:00Z,2.0,NA
2016-08-30T17:30:00Z,4.0,NA
2016-08-30T17:30:00Z,6.0,NA
2016-08-30T17:30:00Z,7.0,7.524
2016-08-30T18:00:00Z,0.5,8.459
2016-08-30T18:00:00Z,2.0,NA
2016-08-30T18:00:00Z,4.0,NA
2016-08-30T18:00:00Z,6.0,NA
2016-08-30T18:00:00Z,7.0,7.505
2016-08-30T18:30:00Z,0.5,8.186
2016-08-30T18:30:00Z,2.0,NA
2016-08-30T18:30:00Z,4.0,NA
2016-08-30T18:30:00Z,6.0,NA
2016-08-30T18:30:00Z,7.0,7.477
2016-08-30T19:00:00Z,0.5,8.215
2016-08-30T19:00:00Z,2.0,NA
2016-08-30T19:00:00Z,4.0,NA
2016-08-30T19:00:00Z,6.0,NA
2016-08-30T19:00:00Z,7.0,7.467
2016-08-30T19:30:00Z,0.5,8.233
2016-08-30T19:30:00Z,2.0,NA
2016-08-30T19:30:00Z,4.0,NA
2016-08-30T19:30:00Z,6.0,NA
2016-08-30T19:30:00Z,7.0,7.448
2016-08-30T20:00:00Z,0.5,8.177
2016-08-30T20:00:00Z,2.0,NA
2016-08-30T20:00:00Z,4.0,NA
2016-08-30T20:00:00Z,6.0,NA
2016-08-30T20:00:00Z,7.0,7.391
2016-08-30T20:30:00Z,0.5,8.299
2016-08-30T20:30:00Z,2.0,NA
2016-08-30T20:30:00Z,4.0,NA
2016-08-30T20:30:00Z,6.0,NA
2016-08-30T20:30:00Z,7.0,7.419
2016-08-30T21:00:00Z,0.5,8.497
2016-08-30T21:00:00Z,2.0,NA
2016-08-30T21:00:00Z,4.0,NA
2016-08-30T21:00:00Z,6.0,NA
2016-08-30T21:00:00Z,7.0,7.429
2016-08-30T21:30:00Z,0.5,8.243
2016-08-30T21:30:00Z,2.0,NA
2016-08-30T21:30:00Z,4.0,NA
2016-08-30T21:30:00Z,6.0,NA
2016-08-30T21:30:00Z,7.0,7.429
2016-08-30T22:00:00Z,0.5,8.167
2016-08-30T22:00:00Z,2.0,NA
2016-08-30T22:00:00Z,4.0,NA
2016-08-30T22:00:00Z,6.0,NA
2016-08-30T22:00:00Z,7.0,7.448
2016-08-30T22:30:00Z,0.5,8.215
2016-08-30T22:30:00Z,2.0,NA
2016-08-30T22:30:00Z,4.0,NA
2016-08-30T22:30:00Z,6.0,NA
2016-08-30T22:30:00Z,7.0,7.429
2016-08-30T23:00:00Z,0.5,8.29
2016-08-30T23:00:00Z,2.0,NA
2016-08-30T23:00:00Z,4.0,NA
2016-08-30T23:00:00Z,6.0,NA
2016-08-30T23:00:00Z,7.0,7.41
2016-08-30T23:30:00Z,0.5,8.281
2016-08-30T23:30:00Z,2.0,NA
2016-08-30T23:30:00Z,4.0,NA
2016-08-30T23:30:00Z,6.0,NA
2016-08-30T23:30:00Z,7.0,7.429
2016-08-31T00:00:00Z,0.5,8.205
2016-08-31T00:00:00Z,2.0,NA
2016-08-31T00:00:00Z,4.0,NA
2016-08-31T00:00:00Z,6.0,NA
2016-08-31T00:00:00Z,7.0,7.41
2016-08-31T00:30:00Z,0.5,8.186
2016-08-31T00:30:00Z,2.0,NA
2016-08-31T00:30:00Z,4.0,NA
2016-08-31T00:30:00Z,6.0,NA
2016-08-31T00:30:00Z,7.0,7.419
2016-08-31T01:00:00Z,0.5,8.12
2016-08-31T01:00:00Z,2.0,NA
2016-08-31T01:00:00Z,4.0,NA
2016-08-31T01:00:00Z,6.0,NA
2016-08-31T01:00:00Z,7.0,7.438
2016-08-31T01:30:00Z,0.5,8.177
2016-08-31T01:30:00Z,2.0,NA
2016-08-31T01:30:00Z,4.0,NA
2016-08-31T01:30:00Z,6.0,NA
2016-08-31T01:30:00Z,7.0,7.41
2016-08-31T02:00:00Z,0.5,8.13
2016-08-31T02:00:00Z,2.0,NA
2016-08-31T02:00:00Z,4.0,NA
2016-08-31T02:00:00Z,6.0,NA
2016-08-31T02:00:00Z,7.0,7.419
2016-08-31T02:30:00Z,0.5,8.13
2016-08-31T02:30:00Z,2.0,NA
2016-08-31T02:30:00Z,4.0,NA
2016-08-31T02:30:00Z,6.0,NA
2016-08-31T02:30:00Z,7.0,7.429
2016-08-31T03:00:00Z,0.5,8.167
2016-08-31T03:00:00Z,2.0,NA
2016-08-31T03:00:00Z,4.0,NA
2016-08-31T03:00:00Z,6.0,NA
2016-08-31T03:00:00Z,7.0,7.448
2016-08-31T03:30:00Z,0.5,8.13
2016-08-31T03:30:00Z,2.0,NA
2016-08-31T03:30:00Z,4.0,NA
2016-08-31T03:30:00Z,6.0,NA
2016-08-31T03:30:00Z,7.0,7.438
2016-08-31T04:00:00Z,0.5,8.12
2016-08-31T04:00:00Z,2.0,NA
2016-08-31T04:00:00Z,4.0,NA
2016-08-31T04:00:00Z,6.0,NA
2016-08-31T04:00:00Z,7.0,7.4
2016-08-31T04:30:00Z,0.5,8.12
2016-08-31T04:30:00Z,2.0,NA
2016-08-31T04:30:00Z,4.0,NA
2016-08-31T04:30:00Z,6.0,NA
2016-08-31T04:30:00Z,7.0,7.4
2016-08-31T05:00:00Z,0.5,8.111
2016-08-31T05:00:00Z,2.0,NA
2016-08-31T05:00:00Z,4.0,NA
2016-08-31T05:00:00Z,6.0,NA
2016-08-31T05:00:00Z,7.0,7.429
2016-08-31T05:30:00Z,0.5,8.082
2016-08-31T05:30:00Z,2.0,NA
2016-08-31T05:30:00Z,4.0,NA
2016-08-31T05:30:00Z,6.0,NA
2016-08-31T05:30:00Z,7.0,7.4
2016-08-31T06:00:00Z,0.5,8.064
2016-08-31T06:00:00Z,2.0,NA
2016-08-31T06:00:00Z,4.0,NA
2016-08-31T06:00:00Z,6.0,NA
2016-08-31T06:00:00Z,7.0,7.41
2016-08-31T06:30:00Z,0.5,8.054
2016-08-31T06:30:00Z,2.0,NA
2016-08-31T06:30:00Z,4.0,NA
2016-08-31T06:30:00Z,6.0,NA
2016-08-31T06:30:00Z,7.0,7.371
2016-08-31T07:00:00Z,0.5,8.007
2016-08-31T07:00:00Z,2.0,NA
2016-08-31T07:00:00Z,4.0,NA
2016-08-31T07:00:00Z,6.0,NA
2016-08-31T07:00:00Z,7.0,7.371
2016-08-31T07:30:00Z,0.5,7.969
2016-08-31T07:30:00Z,2.0,NA
2016-08-31T07:30:00Z,4.0,NA
2016-08-31T07:30:00Z,6.0,NA
2016-08-31T07:30:00Z,7.0,7.371
2016-08-31T08:00:00Z,0.5,7.978
2016-08-31T08:00:00Z,2.0,NA
2016-08-31T08:00:00Z,4.0,NA
2016-08-31T08:00:00Z,6.0,NA
2016-08-31T08:00:00Z,7.0,7.381
2016-08-31T08:30:00Z,0.5,7.969
2016-08-31T08:30:00Z,2.0,NA
2016-08-31T08:30:00Z,4.0,NA
2016-08-31T08:30:00Z,6.0,NA
2016-08-31T08:30:00Z,7.0,7.371
2016-08-31T09:00:00Z,0.5,7.931
2016-08-31T09:00:00Z,2.0,NA
2016-08-31T09:00:00Z,4.0,NA
2016-08-31T09:00:00Z,6.0,NA
2016-08-31T09:00:00Z,7.0,7.371
2016-08-31T09:30:00Z,0.5,7.903
2016-08-31T09:30:00Z,2.0,NA
2016-08-31T09:30:00Z,4.0,NA
2016-08-31T09:30:00Z,6.0,NA
2016-08-31T09:30:00Z,7.0,7.371
2016-08-31T10:00:00Z,0.5,7.874
2016-08-31T10:00:00Z,2.0,NA
2016-08-31T10:00:00Z,4.0,NA
2016-08-31T10:00:00Z,6.0,NA
2016-08-31T10:00:00Z,7.0,7.352
2016-08-31T10:30:00Z,0.5,7.827
2016-08-31T10:30:00Z,2.0,NA
2016-08-31T10:30:00Z,4.0,NA
2016-08-31T10:30:00Z,6.0,NA
2016-08-31T10:30:00Z,7.0,7.362
2016-08-31T11:00:00Z,0.5,7.855
2016-08-31T11:00:00Z,2.0,NA
2016-08-31T11:00:00Z,4.0,NA
2016-08-31T11:00:00Z,6.0,NA
2016-08-31T11:00:00Z,7.0,7.41
2016-08-31T11:30:00Z,0.5,7.789
2016-08-31T11:30:00Z,2.0,NA
2016-08-31T11:30:00Z,4.0,NA
2016-08-31T11:30:00Z,6.0,NA
2016-08-31T11:30:00Z,7.0,7.381
2016-08-31T12:00:00Z,0.5,7.827
2016-08-31T12:00:00Z,2.0,NA
2016-08-31T12:00:00Z,4.0,NA
2016-08-31T12:00:00Z,6.0,NA
2016-08-31T12:00:00Z,7.0,7.305
2016-08-31T12:30:00Z,0.5,7.798
2016-08-31T12:30:00Z,2.0,NA
2016-08-31T12:30:00Z,4.0,NA
2016-08-31T12:30:00Z,6.0,NA
2016-08-31T12:30:00Z,7.0,7.285
2016-08-31T13:00:00Z,0.5,7.827
2016-08-31T13:00:00Z,2.0,NA
2016-08-31T13:00:00Z,4.0,NA
2016-08-31T13:00:00Z,6.0,NA
2016-08-31T13:00:00Z,7.0,7.295
2016-08-31T13:30:00Z,0.5,7.789
2016-08-31T13:30:00Z,2.0,NA
2016-08-31T13:30:00Z,4.0,NA
2016-08-31T13:30:00Z,6.0,NA
2016-08-31T13:30:00Z,7.0,7.295
2016-08-31T14:00:00Z,0.5,7.779
2016-08-31T14:00:00Z,2.0,NA
2016-08-31T14:00:00Z,4.0,NA
2016-08-31T14:00:00Z,6.0,NA
2016-08-31T14:00:00Z,7.0,7.285
2016-08-31T14:30:00Z,0.5,7.789
2016-08-31T14:30:00Z,2.0,NA
2016-08-31T14:30:00Z,4.0,NA
2016-08-31T14:30:00Z,6.0,NA
2016-08-31T14:30:00Z,7.0,7.247
2016-08-31T15:00:00Z,0.5,7.817
2016-08-31T15:00:00Z,2.0,NA
2016-08-31T15:00:00Z,4.0,NA
2016-08-31T15:00:00Z,6.0,NA
2016-08-31T15:00:00Z,7.0,7.238
2016-08-31T15:30:00Z,0.5,8.092
2016-08-31T15:30:00Z,2.0,NA
2016-08-31T15:30:00Z,4.0,NA
2016-08-31T15:30:00Z,6.0,NA
2016-08-31T15:30:00Z,7.0,7.305
2016-08-31T16:00:00Z,0.5,8.215
2016-08-31T16:00:00Z,2.0,NA
2016-08-31T16:00:00Z,4.0,NA
2016-08-31T16:00:00Z,6.0,NA
2016-08-31T16:00:00Z,7.0,7.266
2016-08-31T16:30:00Z,0.5,8.29
2016-08-31T16:30:00Z,2.0,NA
2016-08-31T16:30:00Z,4.0,NA
2016-08-31T16:30:00Z,6.0,NA
2016-08-31T16:30:00Z,7.0,7.295
2016-08-31T17:00:00Z,0.5,8.422
2016-08-31T17:00:00Z,2.0,NA
2016-08-31T17:00:00Z,4.0,NA
2016-08-31T17:00:00Z,6.0,NA
2016-08-31T17:00:00Z,7.0,7.285
2016-08-31T17:30:00Z,0.5,8.619
2016-08-31T17:30:00Z,2.0,NA
2016-08-31T17:30:00Z,4.0,NA
2016-08-31T17:30:00Z,6.0,NA
2016-08-31T17:30:00Z,7.0,7.285
2016-08-31T18:00:00Z,0.5,8.917
2016-08-31T18:00:00Z,2.0,NA
2016-08-31T18:00:00Z,4.0,NA
2016-08-31T18:00:00Z,6.0,NA
2016-08-31T18:00:00Z,7.0,7.285
2016-08-31T18:30:00Z,0.5,9.085
2016-08-31T18:30:00Z,2.0,NA
2016-08-31T18:30:00Z,4.0,NA
2016-08-31T18:30:00Z,6.0,NA
2016-08-31T18:30:00Z,7.0,7.295
2016-08-31T19:00:00Z,0.5,8.609
2016-08-31T19:00:00Z,2.0,NA
2016-08-31T19:00:00Z,4.0,NA
2016-08-31T19:00:00Z,6.0,NA
2016-08-31T19:00:00Z,7.0,7.295
2016-08-31T19:30:00Z,0.5,8.665
2016-08-31T19:30:00Z,2.0,NA
2016-08-31T19:30:00Z,4.0,NA
2016-08-31T19:30:00Z,6.0,NA
2016-08-31T19:30:00Z,7.0,7.333
2016-08-31T20:00:00Z,0.5,8.759
2016-08-31T20:00:00Z,2.0,NA
2016-08-31T20:00:00Z,4.0,NA
2016-08-31T20:00:00Z,6.0,NA
2016-08-31T20:00:00Z,7.0,7.324
2016-08-31T20:30:00Z,0.5,8.44
2016-08-31T20:30:00Z,2.0,NA
2016-08-31T20:30:00Z,4.0,NA
2016-08-31T20:30:00Z,6.0,NA
2016-08-31T20:30:00Z,7.0,7.314
2016-08-31T21:00:00Z,0.5,8.815
2016-08-31T21:00:00Z,2.0,NA
2016-08-31T21:00:00Z,4.0,NA
2016-08-31T21:00:00Z,6.0,NA
2016-08-31T21:00:00Z,7.0,7.333
2016-08-31T21:30:00Z,0.5,9.104
2016-08-31T21:30:00Z,2.0,NA
2016-08-31T21:30:00Z,4.0,NA
2016-08-31T21:30:00Z,6.0,NA
2016-08-31T21:30:00Z,7.0,7.295
2016-08-31T22:00:00Z,0.5,9.317
2016-08-31T22:00:00Z,2.0,NA
2016-08-31T22:00:00Z,4.0,NA
2016-08-31T22:00:00Z,6.0,NA
2016-08-31T22:00:00Z,7.0,7.333
2016-08-31T22:30:00Z,0.5,9.057
2016-08-31T22:30:00Z,2.0,NA
2016-08-31T22:30:00Z,4.0,NA
2016-08-31T22:30:00Z,6.0,NA
2016-08-31T22:30:00Z,7.0,7.352
2016-08-31T23:00:00Z,0.5,8.908
2016-08-31T23:00:00Z,2.0,NA
2016-08-31T23:00:00Z,4.0,NA
2016-08-31T23:00:00Z,6.0,NA
2016-08-31T23:00:00Z,7.0,7.362
2016-08-31T23:30:00Z,0.5,9.085
2016-08-31T23:30:00Z,2.0,NA
2016-08-31T23:30:00Z,4.0,NA
2016-08-31T23:30:00Z,6.0,NA
2016-08-31T23:30:00Z,7.0,7.324
2016-09-01T00:00:00Z,0.5,8.983
2016-09-01T00:00:00Z,2.0,NA
2016-09-01T00:00:00Z,4.0,NA
2016-09-01T00:00:00Z,6.0,NA
2016-09-01T00:00:00Z,7.0,7.371
2016-09-01T00:30:00Z,0.5,8.992
2016-09-01T00:30:00Z,2.0,NA
2016-09-01T00:30:00Z,4.0,NA
2016-09-01T00:30:00Z,6.0,NA
2016-09-01T00:30:00Z,7.0,7.324
2016-09-01T01:00:00Z,0.5,9.085
2016-09-01T01:00:00Z,2.0,NA
2016-09-01T01:00:00Z,4.0,NA
2016-09-01T01:00:00Z,6.0,NA
2016-09-01T01:00:00Z,7.0,7.343
2016-09-01T01:30:00Z,0.5,9.169
2016-09-01T01:30:00Z,2.0,NA
2016-09-01T01:30:00Z,4.0,NA
2016-09-01T01:30:00Z,6.0,NA
2016-09-01T01:30:00Z,7.0,7.352
2016-09-01T02:00:00Z,0.5,9.215
2016-09-01T02:00:00Z,2.0,NA
2016-09-01T02:00:00Z,4.0,NA
2016-09-01T02:00:00Z,6.0,NA
2016-09-01T02:00:00Z,7.0,7.343
2016-09-01T02:30:00Z,0.5,9.187
2016-09-01T02:30:00Z,2.0,NA
2016-09-01T02:30:00Z,4.0,NA
2016-09-01T02:30:00Z,6.0,NA
2016-09-01T02:30:00Z,7.0,7.324
2016-09-01T03:00:00Z,0.5,9.261
2016-09-01T03:00:00Z,2.0,NA
2016-09-01T03:00:00Z,4.0,NA
2016-09-01T03:00:00Z,6.0,NA
2016-09-01T03:00:00Z,7.0,7.343
2016-09-01T03:30:00Z,0.5,9.298
2016-09-01T03:30:00Z,2.0,NA
2016-09-01T03:30:00Z,4.0,NA
2016-09-01T03:30:00Z,6.0,NA
2016-09-01T03:30:00Z,7.0,7.362
2016-09-01T04:00:00Z,0.5,9.335
2016-09-01T04:00:00Z,2.0,NA
2016-09-01T04:00:00Z,4.0,NA
2016-09-01T04:00:00Z,6.0,NA
2016-09-01T04:00:00Z,7.0,7.343
2016-09-01T04:30:00Z,0.5,9.243
2016-09-01T04:30:00Z,2.0,NA
2016-09-01T04:30:00Z,4.0,NA
2016-09-01T04:30:00Z,6.0,NA
2016-09-01T04:30:00Z,7.0,7.352
2016-09-01T05:00:00Z,0.5,9.271
2016-09-01T05:00:00Z,2.0,NA
2016-09-01T05:00:00Z,4.0,NA
2016-09-01T05:00:00Z,6.0,NA
2016-09-01T05:00:00Z,7.0,7.324
2016-09-01T05:30:00Z,0.5,9.001
2016-09-01T05:30:00Z,2.0,NA
2016-09-01T05:30:00Z,4.0,NA
2016-09-01T05:30:00Z,6.0,NA
2016-09-01T05:30:00Z,7.0,7.333
2016-09-01T06:00:00Z,0.5,9.001
2016-09-01T06:00:00Z,2.0,NA
2016-09-01T06:00:00Z,4.0,NA
2016-09-01T06:00:00Z,6.0,NA
2016-09-01T06:00:00Z,7.0,7.343
2016-09-01T06:30:00Z,0.5,9.159
2016-09-01T06:30:00Z,2.0,NA
2016-09-01T06:30:00Z,4.0,NA
2016-09-01T06:30:00Z,6.0,NA
2016-09-01T06:30:00Z,7.0,7.305
2016-09-01T07:00:00Z,0.5,9.094
2016-09-01T07:00:00Z,2.0,NA
2016-09-01T07:00:00Z,4.0,NA
2016-09-01T07:00:00Z,6.0,NA
2016-09-01T07:00:00Z,7.0,7.352
2016-09-01T07:30:00Z,0.5,9.011
2016-09-01T07:30:00Z,2.0,NA
2016-09-01T07:30:00Z,4.0,NA
2016-09-01T07:30:00Z,6.0,NA
2016-09-01T07:30:00Z,7.0,7.333
2016-09-01T08:00:00Z,0.5,9.104
2016-09-01T08:00:00Z,2.0,NA
2016-09-01T08:00:00Z,4.0,NA
2016-09-01T08:00:00Z,6.0,NA
2016-09-01T08:00:00Z,7.0,7.333
2016-09-01T08:30:00Z,0.5,9.029
2016-09-01T08:30:00Z,2.0,NA
2016-09-01T08:30:00Z,4.0,NA
2016-09-01T08:30:00Z,6.0,NA
2016-09-01T08:30:00Z,7.0,7.352
2016-09-01T09:00:00Z,0.5,8.973
2016-09-01T09:00:00Z,2.0,NA
2016-09-01T09:00:00Z,4.0,NA
2016-09-01T09:00:00Z,6.0,NA
2016-09-01T09:00:00Z,7.0,7.333
2016-09-01T09:30:00Z,0.5,8.89
2016-09-01T09:30:00Z,2.0,NA
2016-09-01T09:30:00Z,4.0,NA
2016-09-01T09:30:00Z,6.0,NA
2016-09-01T09:30:00Z,7.0,7.371
2016-09-01T10:00:00Z,0.5,8.88
2016-09-01T10:00:00Z,2.0,NA
2016-09-01T10:00:00Z,4.0,NA
2016-09-01T10:00:00Z,6.0,NA
2016-09-01T10:00:00Z,7.0,7.381
2016-09-01T10:30:00Z,0.5,8.843
2016-09-01T10:30:00Z,2.0,NA
2016-09-01T10:30:00Z,4.0,NA
2016-09-01T10:30:00Z,6.0,NA
2016-09-01T10:30:00Z,7.0,7.371
2016-09-01T11:00:00Z,0.5,8.824
2016-09-01T11:00:00Z,2.0,NA
2016-09-01T11:00:00Z,4.0,NA
2016-09-01T11:00:00Z,6.0,NA
2016-09-01T11:00:00Z,7.0,7.324
2016-09-01T11:30:00Z,0.5,8.778
2016-09-01T11:30:00Z,2.0,NA
2016-09-01T11:30:00Z,4.0,NA
2016-09-01T11:30:00Z,6.0,NA
2016-09-01T11:30:00Z,7.0,7.343
2016-09-01T12:00:00Z,0.5,8.703
2016-09-01T12:00:00Z,2.0,NA
2016-09-01T12:00:00Z,4.0,NA
2016-09-01T12:00:00Z,6.0,NA
2016-09-01T12:00:00Z,7.0,7.314
2016-09-01T12:30:00Z,0.5,8.609
2016-09-01T12:30:00Z,2.0,NA
2016-09-01T12:30:00Z,4.0,NA
2016-09-01T12:30:00Z,6.0,NA
2016-09-01T12:30:00Z,7.0,7.352
2016-09-01T13:00:00Z,0.5,8.6
2016-09-01T13:00:00Z,2.0,NA
2016-09-01T13:00:00Z,4.0,NA
2016-09-01T13:00:00Z,6.0,NA
2016-09-01T13:00:00Z,7.0,7.314
2016-09-01T13:30:00Z,0.5,8.6
2016-09-01T13:30:00Z,2.0,NA
2016-09-01T13:30:00Z,4.0,NA
2016-09-01T13:30:00Z,6.0,NA
2016-09-01T13:30:00Z,7.0,7.305
2016-09-01T14:00:00Z,0.5,8.6
2016-09-01T14:00:00Z,2.0,NA
2016-09-01T14:00:00Z,4.0,NA
2016-09-01T14:00:00Z,6.0,NA
2016-09-01T14:00:00Z,7.0,7.314
2016-09-01T14:30:00Z,0.5,8.572
2016-09-01T14:30:00Z,2.0,NA
2016-09-01T14:30:00Z,4.0,NA
2016-09-01T14:30:00Z,6.0,NA
2016-09-01T14:30:00Z,7.0,7.324
2016-09-01T15:00:00Z,0.5,8.553
2016-09-01T15:00:00Z,2.0,NA
2016-09-01T15:00:00Z,4.0,NA
2016-09-01T15:00:00Z,6.0,NA
2016-09-01T15:00:00Z,7.0,7.371
2016-09-01T15:30:00Z,0.5,8.675
2016-09-01T15:30:00Z,2.0,NA
2016-09-01T15:30:00Z,4.0,NA
2016-09-01T15:30:00Z,6.0,NA
2016-09-01T15:30:00Z,7.0,7.285
2016-09-01T16:00:00Z,0.5,8.955
2016-09-01T16:00:00Z,2.0,NA
2016-09-01T16:00:00Z,4.0,NA
2016-09-01T16:00:00Z,6.0,NA
2016-09-01T16:00:00Z,7.0,7.276
2016-09-01T16:30:00Z,0.5,9.048
2016-09-01T16:30:00Z,2.0,NA
2016-09-01T16:30:00Z,4.0,NA
2016-09-01T16:30:00Z,6.0,NA
2016-09-01T16:30:00Z,7.0,7.324
2016-09-01T17:00:00Z,0.5,9.029
2016-09-01T17:00:00Z,2.0,NA
2016-09-01T17:00:00Z,4.0,NA
2016-09-01T17:00:00Z,6.0,NA
2016-09-01T17:00:00Z,7.0,7.343
2016-09-01T17:30:00Z,0.5,9.419
2016-09-01T17:30:00Z,2.0,NA
2016-09-01T17:30:00Z,4.0,NA
2016-09-01T17:30:00Z,6.0,NA
2016-09-01T17:30:00Z,7.0,7.333
2016-09-01T18:00:00Z,0.5,9.649
2016-09-01T18:00:00Z,2.0,NA
2016-09-01T18:00:00Z,4.0,NA
2016-09-01T18:00:00Z,6.0,NA
2016-09-01T18:00:00Z,7.0,7.362
2016-09-01T18:30:00Z,0.5,9.511
2016-09-01T18:30:00Z,2.0,NA
2016-09-01T18:30:00Z,4.0,NA
2016-09-01T18:30:00Z,6.0,NA
2016-09-01T18:30:00Z,7.0,7.381
2016-09-01T19:00:00Z,0.5,9.603
2016-09-01T19:00:00Z,2.0,NA
2016-09-01T19:00:00Z,4.0,NA
2016-09-01T19:00:00Z,6.0,NA
2016-09-01T19:00:00Z,7.0,7.362
2016-09-01T19:30:00Z,0.5,9.409
2016-09-01T19:30:00Z,2.0,NA
2016-09-01T19:30:00Z,4.0,NA
2016-09-01T19:30:00Z,6.0,NA
2016-09-01T19:30:00Z,7.0,7.371
2016-09-01T20:00:00Z,0.5,9.686
2016-09-01T20:00:00Z,2.0,NA
2016-09-01T20:00:00Z,4.0,NA
2016-09-01T20:00:00Z,6.0,NA
2016-09-01T20:00:00Z,7.0,7.419
2016-09-01T20:30:00Z,0.5,9.539
2016-09-01T20:30:00Z,2.0,NA
2016-09-01T20:30:00Z,4.0,NA
2016-09-01T20:30:00Z,6.0,NA
2016-09-01T20:30:00Z,7.0,7.381
2016-09-01T21:00:00Z,0.5,9.317
2016-09-01T21:00:00Z,2.0,NA
2016-09-01T21:00:00Z,4.0,NA
2016-09-01T21:00:00Z,6.0,NA
2016-09-01T21:00:00Z,7.0,7.391
2016-09-01T21:30:00Z,0.5,9.326
2016-09-01T21:30:00Z,2.0,NA
2016-09-01T21:30:00Z,4.0,NA
2016-09-01T21:30:00Z,6.0,NA
2016-09-01T21:30:00Z,7.0,7.419
2016-09-01T22:00:00Z,0.5,9.104
2016-09-01T22:00:00Z,2.0,NA
2016-09-01T22:00:00Z,4.0,NA
2016-09-01T22:00:00Z,6.0,NA
2016-09-01T22:00:00Z,7.0,7.371
2016-09-01T22:30:00Z,0.5,9.252
2016-09-01T22:30:00Z,2.0,NA
2016-09-01T22:30:00Z,4.0,NA
2016-09-01T22:30:00Z,6.0,NA
2016-09-01T22:30:00Z,7.0,7.381
2016-09-01T23:00:00Z,0.5,9.215
2016-09-01T23:00:00Z,2.0,NA
2016-09-01T23:00:00Z,4.0,NA
2016-09-01T23:00:00Z,6.0,NA
2016-09-01T23:00:00Z,7.0,7.4
2016-09-01T23:30:00Z,0.5,9.261
2016-09-01T23:30:00Z,2.0,NA
2016-09-01T23:30:00Z,4.0,NA
2016-09-01T23:30:00Z,6.0,NA
2016-09-01T23:30:00Z,7.0,7.419
2016-09-02T00:00:00Z,0.5,9.289
2016-09-02T00:00:00Z,2.0,NA
2016-09-02T00:00:00Z,4.0,NA
2016-09-02T00:00:00Z,6.0,NA
2016-09-02T00:00:00Z,7.0,7.41
2016-09-02T00:30:00Z,0.5,9.298
2016-09-02T00:30:00Z,2.0,NA
2016-09-02T00:30:00Z,4.0,NA
2016-09-02T00:30:00Z,6.0,NA
2016-09-02T00:30:00Z,7.0,7.467
2016-09-02T01:00:00Z,0.5,9.224
2016-09-02T01:00:00Z,2.0,NA
2016-09-02T01:00:00Z,4.0,NA
2016-09-02T01:00:00Z,6.0,NA
2016-09-02T01:00:00Z,7.0,7.419
2016-09-02T01:30:00Z,0.5,9.243
2016-09-02T01:30:00Z,2.0,NA
2016-09-02T01:30:00Z,4.0,NA
2016-09-02T01:30:00Z,6.0,NA
2016-09-02T01:30:00Z,7.0,7.41
2016-09-02T02:00:00Z,0.5,9.317
