datetime,Depth_meter,Dissolved_oxygen_gram_per_cubicMeter
2017-08-05T04:30:00Z,0.5,7.503
2017-08-05T04:30:00Z,4.5,7.503
2017-08-05T05:00:00Z,0.5,7.461
2017-08-05T05:00:00Z,4.5,7.461
2017-08-05T05:30:00Z,0.5,7.436
2017-08-05T05:30:00Z,4.5,7.436
2017-08-05T06:00:00Z,0.5,7.401
2017-08-05T06:00:00Z,4.5,7.401
2017-08-05T06:30:00Z,0.5,7.399
2017-08-05T06:30:00Z,4.5,7.399
2017-08-05T07:00:00Z,0.5,7.449
2017-08-05T07:00:00Z,4.5,7.449
2017-08-05T07:30:00Z,0.5,7.426
2017-08-05T07:30:00Z,4.5,7.426
2017-08-05T08:00:00Z,0.5,7.615
2017-08-05T08:00:00Z,4.5,7.615
2017-08-05T08:30:00Z,0.5,7.608
2017-08-05T08:30:00Z,4.5,7.608
2017-08-05T09:00:00Z,0.5,7.609
2017-08-05T09:00:00Z,4.5,7.609
2017-08-05T09:30:00Z,0.5,7.573
2017-08-05T09:30:00Z,4.5,7.573
2017-08-05T10:00:00Z,0.5,7.632
2017-08-05T10:00:00Z,4.5,7.632
2017-08-05T10:30:00Z,0.5,7.604
2017-08-05T10:30:00Z,4.5,7.604
2017-08-05T11:00:00Z,0.5,7.657
2017-08-05T11:00:00Z,4.5,7.657
2017-08-05T11:30:00Z,0.5,7.587
2017-08-05T11:30:00Z,4.5,7.587
2017-08-05T12:00:00Z,0.5,7.753
2017-08-05T12:00:00Z,4.5,7.753
2017-08-05T12:30:00Z,0.5,7.761
2017-08-05T12:30:00Z,4.5,7.761
2017-08-05T13:00:00Z,0.5,7.753
2017-08-05T13:00:00Z,4.5,7.753
2017-08-05T13:30:00Z,0.5,7.649
2017-08-05T13:30:00Z,4.5,7.649
2017-08-05T14:00:00Z,0.5,7.708
2017-08-05T14:00:00Z,4.5,7.708
2017-08-05T14:30:00Z,0.5,7.77
2017-08-05T14:30:00Z,4.5,7.77
2017-08-05T15:00:00Z,0.5,7.859
2017-08-05T15:00:00Z,4.5,7.859
2017-08-05T15:30:00Z,0.5,7.935
2017-08-05T15:30:00Z,4.5,7.935
2017-08-05T16:00:00Z,0.5,7.981
2017-08-05T16:00:00Z,4.5,7.981
2017-08-05T16:30:00Z,0.5,7.952
2017-08-05T16:30:00Z,4.5,7.952
2017-08-05T17:00:00Z,0.5,7.971
2017-08-05T17:00:00Z,4.5,7.971
2017-08-05T17:30:00Z,0.5,7.91
2017-08-05T17:30:00Z,4.5,7.91
2017-08-05T18:00:00Z,0.5,7.894
2017-08-05T18:00:00Z,4.5,7.894
2017-08-05T18:30:00Z,0.5,7.874
2017-08-05T18:30:00Z,4.5,7.874
2017-08-05T19:00:00Z,0.5,7.789
2017-08-05T19:00:00Z,4.5,7.789
2017-08-05T19:30:00Z,0.5,7.817
2017-08-05T19:30:00Z,4.5,7.817
2017-08-05T20:00:00Z,0.5,7.81
2017-08-05T20:00:00Z,4.5,7.81
2017-08-05T20:30:00Z,0.5,7.706
2017-08-05T20:30:00Z,4.5,7.706
2017-08-05T21:00:00Z,0.5,7.558
2017-08-05T21:00:00Z,4.5,7.558
2017-08-05T21:30:00Z,0.5,7.523
2017-08-05T21:30:00Z,4.5,7.523
2017-08-05T22:00:00Z,0.5,7.348
2017-08-05T22:00:00Z,4.5,7.348
2017-08-05T22:30:00Z,0.5,7.218
2017-08-05T22:30:00Z,4.5,7.218
2017-08-05T23:00:00Z,0.5,7.167
2017-08-05T23:00:00Z,4.5,7.167
2017-08-05T23:30:00Z,0.5,7.258
2017-08-05T23:30:00Z,4.5,7.258
2017-08-06T00:00:00Z,0.5,7.326
2017-08-06T00:00:00Z,4.5,7.326
2017-08-06T00:30:00Z,0.5,7.415
2017-08-06T00:30:00Z,4.5,7.415
2017-08-06T01:00:00Z,0.5,7.507
2017-08-06T01:00:00Z,4.5,7.507
2017-08-06T01:30:00Z,0.5,7.58
2017-08-06T01:30:00Z,4.5,7.58
2017-08-06T02:00:00Z,0.5,7.514
2017-08-06T02:00:00Z,4.5,7.514
2017-08-06T02:30:00Z,0.5,7.421
2017-08-06T02:30:00Z,4.5,7.421
2017-08-06T03:00:00Z,0.5,7.465
2017-08-06T03:00:00Z,4.5,7.465
2017-08-06T03:30:00Z,0.5,7.502
2017-08-06T03:30:00Z,4.5,7.502
2017-08-06T04:00:00Z,0.5,7.53
2017-08-06T04:00:00Z,4.5,7.53
2017-08-06T04:30:00Z,0.5,7.643
2017-08-06T04:30:00Z,4.5,7.643
2017-08-06T05:00:00Z,0.5,7.505
2017-08-06T05:00:00Z,4.5,7.505
2017-08-06T05:30:00Z,0.5,7.382
2017-08-06T05:30:00Z,4.5,7.382
2017-08-06T06:00:00Z,0.5,7.337
2017-08-06T06:00:00Z,4.5,7.337
2017-08-06T06:30:00Z,0.5,7.413
2017-08-06T06:30:00Z,4.5,7.413
2017-08-06T07:00:00Z,0.5,7.446
2017-08-06T07:00:00Z,4.5,7.446
2017-08-06T07:30:00Z,0.5,7.407
2017-08-06T07:30:00Z,4.5,7.407
2017-08-06T08:00:00Z,0.5,7.629
2017-08-06T08:00:00Z,4.5,7.629
2017-08-06T08:30:00Z,0.5,8.031
2017-08-06T08:30:00Z,4.5,8.031
2017-08-06T09:00:00Z,0.5,7.799
2017-08-06T09:00:00Z,4.5,7.799
2017-08-06T09:30:00Z,0.5,8.01
2017-08-06T09:30:00Z,4.5,8.01
2017-08-06T10:00:00Z,0.5,8.183
2017-08-06T10:00:00Z,4.5,8.183
2017-08-06T10:30:00Z,0.5,8.132
2017-08-06T10:30:00Z,4.5,8.132
2017-08-06T11:00:00Z,0.5,8.119
2017-08-06T11:00:00Z,4.5,8.119
2017-08-06T11:30:00Z,0.5,8.02
2017-08-06T11:30:00Z,4.5,8.02
2017-08-06T12:00:00Z,0.5,7.983
2017-08-06T12:00:00Z,4.5,7.983
2017-08-06T12:30:00Z,0.5,7.848
2017-08-06T12:30:00Z,4.5,7.848
2017-08-06T13:00:00Z,0.5,7.683
2017-08-06T13:00:00Z,4.5,7.683
2017-08-06T13:30:00Z,0.5,7.86
2017-08-06T13:30:00Z,4.5,7.86
2017-08-06T14:00:00Z,0.5,8.027
2017-08-06T14:00:00Z,4.5,8.027
2017-08-06T14:30:00Z,0.5,8.02
2017-08-06T14:30:00Z,4.5,8.02
2017-08-06T15:00:00Z,0.5,8.046
2017-08-06T15:00:00Z,4.5,8.046
2017-08-06T15:30:00Z,0.5,8.068
2017-08-06T15:30:00Z,4.5,8.068
2017-08-06T16:00:00Z,0.5,8.086
2017-08-06T16:00:00Z,4.5,8.086
2017-08-06T16:30:00Z,0.5,7.889
2017-08-06T16:30:00Z,4.5,7.889
2017-08-06T17:00:00Z,0.5,7.806
2017-08-06T17:00:00Z,4.5,7.806
2017-08-06T17:30:00Z,0.5,7.609
2017-08-06T17:30:00Z,4.5,7.609
2017-08-06T18:00:00Z,0.5,7.453
2017-08-06T18:00:00Z,4.5,7.453
2017-08-06T18:30:00Z,0.5,7.434
2017-08-06T18:30:00Z,4.5,7.434
2017-08-06T19:00:00Z,0.5,7.579
2017-08-06T19:00:00Z,4.5,7.579
2017-08-06T19:30:00Z,0.5,7.64
2017-08-06T19:30:00Z,4.5,7.64
2017-08-06T20:00:00Z,0.5,7.64
2017-08-06T20:00:00Z,4.5,7.64
2017-08-06T20:30:00Z,0.5,7.319
2017-08-06T20:30:00Z,4.5,7.319
2017-08-06T21:00:00Z,0.5,7.014
2017-08-06T21:00:00Z,4.5,7.014
2017-08-06T21:30:00Z,0.5,6.696
2017-08-06T21:30:00Z,4.5,6.696
2017-08-06T22:00:00Z,0.5,6.607
2017-08-06T22:00:00Z,4.5,6.607
2017-08-06T22:30:00Z,0.5,7.11
2017-08-06T22:30:00Z,4.5,7.11
2017-08-06T23:00:00Z,0.5,6.999
2017-08-06T23:00:00Z,4.5,6.999
2017-08-06T23:30:00Z,0.5,6.887
2017-08-06T23:30:00Z,4.5,6.887
2017-08-07T00:00:00Z,0.5,7.046
2017-08-07T00:00:00Z,4.5,7.046
2017-08-07T00:30:00Z,0.5,7.091
2017-08-07T00:30:00Z,4.5,7.091
2017-08-07T01:00:00Z,0.5,7.052
2017-08-07T01:00:00Z,4.5,7.052
2017-08-07T01:30:00Z,0.5,6.612
2017-08-07T01:30:00Z,4.5,6.612
2017-08-07T02:00:00Z,0.5,6.219
2017-08-07T02:00:00Z,4.5,6.219
2017-08-07T02:30:00Z,0.5,6.217
2017-08-07T02:30:00Z,4.5,6.217
2017-08-07T03:00:00Z,0.5,6.798
2017-08-07T03:00:00Z,4.5,6.798
2017-08-07T03:30:00Z,0.5,6.859
2017-08-07T03:30:00Z,4.5,6.859
2017-08-07T04:00:00Z,0.5,6.57
2017-08-07T04:00:00Z,4.5,6.57
2017-08-07T04:30:00Z,0.5,6.392
2017-08-07T04:30:00Z,4.5,6.392
2017-08-07T05:00:00Z,0.5,6.833
2017-08-07T05:00:00Z,4.5,6.833
2017-08-07T05:30:00Z,0.5,6.88
2017-08-07T05:30:00Z,4.5,6.88
2017-08-07T06:00:00Z,0.5,7.103
2017-08-07T06:00:00Z,4.5,7.103
2017-08-07T06:30:00Z,0.5,7.224
2017-08-07T06:30:00Z,4.5,7.224
2017-08-07T07:00:00Z,0.5,7.09
2017-08-07T07:00:00Z,4.5,7.09
2017-08-07T07:30:00Z,0.5,7.136
2017-08-07T07:30:00Z,4.5,7.136
2017-08-07T08:00:00Z,0.5,7.12
2017-08-07T08:00:00Z,4.5,7.12
2017-08-07T08:30:00Z,0.5,7.169
2017-08-07T08:30:00Z,4.5,7.169
2017-08-07T09:00:00Z,0.5,7.753
2017-08-07T09:00:00Z,4.5,7.753
2017-08-07T09:30:00Z,0.5,7.761
2017-08-07T09:30:00Z,4.5,7.761
2017-08-07T10:00:00Z,0.5,7.838
2017-08-07T10:00:00Z,4.5,7.838
2017-08-07T10:30:00Z,0.5,7.844
2017-08-07T10:30:00Z,4.5,7.844
2017-08-07T11:00:00Z,0.5,7.643
2017-08-07T11:00:00Z,4.5,7.643
2017-08-07T11:30:00Z,0.5,7.588
2017-08-07T11:30:00Z,4.5,7.588
2017-08-07T12:00:00Z,0.5,7.726
2017-08-07T12:00:00Z,4.5,7.726
2017-08-07T12:30:00Z,0.5,7.523
2017-08-07T12:30:00Z,4.5,7.523
2017-08-07T13:00:00Z,0.5,7.112
2017-08-07T13:00:00Z,4.5,7.112
2017-08-07T13:30:00Z,0.5,6.65
2017-08-07T13:30:00Z,4.5,6.65
2017-08-07T14:00:00Z,0.5,7.236
2017-08-07T14:00:00Z,4.5,7.236
2017-08-07T14:30:00Z,0.5,7.469
2017-08-07T14:30:00Z,4.5,7.469
2017-08-07T15:00:00Z,0.5,7.488
2017-08-07T15:00:00Z,4.5,7.488
2017-08-07T15:30:00Z,0.5,7.482
2017-08-07T15:30:00Z,4.5,7.482
2017-08-07T16:00:00Z,0.5,7.578
2017-08-07T16:00:00Z,4.5,7.578
2017-08-07T16:30:00Z,0.5,7.606
2017-08-07T16:30:00Z,4.5,7.606
2017-08-07T17:00:00Z,0.5,7.593
2017-08-07T17:00:00Z,4.5,7.593
2017-08-07T17:30:00Z,0.5,7.998
2017-08-07T17:30:00Z,4.5,7.998
2017-08-07T18:00:00Z,0.5,8.004
2017-08-07T18:00:00Z,4.5,8.004
2017-08-07T18:30:00Z,0.5,7.957
2017-08-07T18:30:00Z,4.5,7.957
2017-08-07T19:00:00Z,0.5,7.979
2017-08-07T19:00:00Z,4.5,7.979
2017-08-07T19:30:00Z,0.5,7.968
2017-08-07T19:30:00Z,4.5,7.968
2017-08-07T20:00:00Z,0.5,7.897
2017-08-07T20:00:00Z,4.5,7.897
2017-08-07T20:30:00Z,0.5,7.929
2017-08-07T20:30:00Z,4.5,7.929
2017-08-07T21:00:00Z,0.5,7.845
2017-08-07T21:00:00Z,4.5,7.845
2017-08-07T21:30:00Z,0.5,7.793
2017-08-07T21:30:00Z,4.5,7.793
2017-08-07T22:00:00Z,0.5,7.683
2017-08-07T22:00:00Z,4.5,7.683
2017-08-07T22:30:00Z,0.5,7.615
2017-08-07T22:30:00Z,4.5,7.615
2017-08-07T23:00:00Z,0.5,7.575
2017-08-07T23:00:00Z,4.5,7.575
2017-08-07T23:30:00Z,0.5,7.338
2017-08-07T23:30:00Z,4.5,7.338
2017-08-08T00:00:00Z,0.5,7.167
2017-08-08T00:00:00Z,4.5,7.167
2017-08-08T00:30:00Z,0.5,7.448
2017-08-08T00:30:00Z,4.5,7.448
2017-08-08T01:00:00Z,0.5,7.594
2017-08-08T01:00:00Z,4.5,7.594
2017-08-08T01:30:00Z,0.5,7.571
2017-08-08T01:30:00Z,4.5,7.571
2017-08-08T02:00:00Z,0.5,7.686
2017-08-08T02:00:00Z,4.5,7.686
2017-08-08T02:30:00Z,0.5,7.697
2017-08-08T02:30:00Z,4.5,7.697
2017-08-08T03:00:00Z,0.5,7.661
2017-08-08T03:00:00Z,4.5,7.661
2017-08-08T03:30:00Z,0.5,7.484
2017-08-08T03:30:00Z,4.5,7.484
2017-08-08T04:00:00Z,0.5,7.446
2017-08-08T04:00:00Z,4.5,7.446
2017-08-08T04:30:00Z,0.5,7.489
2017-08-08T04:30:00Z,4.5,7.489
2017-08-08T05:00:00Z,0.5,7.498
2017-08-08T05:00:00Z,4.5,7.498
2017-08-08T05:30:00Z,0.5,7.674
2017-08-08T05:30:00Z,4.5,7.674
2017-08-08T06:00:00Z,0.5,7.831
2017-08-08T06:00:00Z,4.5,7.831
2017-08-08T06:30:00Z,0.5,7.742
2017-08-08T06:30:00Z,4.5,7.742
2017-08-08T07:00:00Z,0.5,7.78
2017-08-08T07:00:00Z,4.5,7.78
2017-08-08T07:30:00Z,0.5,7.869
2017-08-08T07:30:00Z,4.5,7.869
2017-08-08T08:00:00Z,0.5,7.984
2017-08-08T08:00:00Z,4.5,7.984
2017-08-08T08:30:00Z,0.5,7.941
2017-08-08T08:30:00Z,4.5,7.941
2017-08-08T09:00:00Z,0.5,8.042
2017-08-08T09:00:00Z,4.5,8.042
2017-08-08T09:30:00Z,0.5,7.992
2017-08-08T09:30:00Z,4.5,7.992
2017-08-08T10:00:00Z,0.5,8.078
2017-08-08T10:00:00Z,4.5,8.078
2017-08-08T10:30:00Z,0.5,8.077
2017-08-08T10:30:00Z,4.5,8.077
2017-08-08T11:00:00Z,0.5,8.044
2017-08-08T11:00:00Z,4.5,8.044
2017-08-08T11:30:00Z,0.5,7.975
2017-08-08T11:30:00Z,4.5,7.975
2017-08-08T12:00:00Z,0.5,7.909
2017-08-08T12:00:00Z,4.5,7.909
2017-08-08T12:30:00Z,0.5,7.914
2017-08-08T12:30:00Z,4.5,7.914
2017-08-08T13:00:00Z,0.5,7.901
2017-08-08T13:00:00Z,4.5,7.901
2017-08-08T13:30:00Z,0.5,7.636
2017-08-08T13:30:00Z,4.5,7.636
2017-08-08T14:00:00Z,0.5,7.801
2017-08-08T14:00:00Z,4.5,7.801
2017-08-08T14:30:00Z,0.5,7.9
2017-08-08T14:30:00Z,4.5,7.9
2017-08-08T15:00:00Z,0.5,8.103
2017-08-08T15:00:00Z,4.5,8.103
2017-08-08T15:30:00Z,0.5,8.058
2017-08-08T15:30:00Z,4.5,8.058
2017-08-08T16:00:00Z,0.5,7.856
2017-08-08T16:00:00Z,4.5,7.856
2017-08-08T16:30:00Z,0.5,7.741
2017-08-08T16:30:00Z,4.5,7.741
2017-08-08T17:00:00Z,0.5,7.995
2017-08-08T17:00:00Z,4.5,7.995
2017-08-08T17:30:00Z,0.5,7.958
2017-08-08T17:30:00Z,4.5,7.958
2017-08-08T18:00:00Z,0.5,7.97
2017-08-08T18:00:00Z,4.5,7.97
2017-08-08T18:30:00Z,0.5,7.822
2017-08-08T18:30:00Z,4.5,7.822
2017-08-08T19:00:00Z,0.5,7.844
2017-08-08T19:00:00Z,4.5,7.844
2017-08-08T19:30:00Z,0.5,7.922
2017-08-08T19:30:00Z,4.5,7.922
2017-08-08T20:00:00Z,0.5,8.041
2017-08-08T20:00:00Z,4.5,8.041
2017-08-08T20:30:00Z,0.5,8.098
2017-08-08T20:30:00Z,4.5,8.098
2017-08-08T21:00:00Z,0.5,8.09
2017-08-08T21:00:00Z,4.5,8.09
2017-08-08T21:30:00Z,0.5,8.1
2017-08-08T21:30:00Z,4.5,8.1
2017-08-08T22:00:00Z,0.5,7.984
2017-08-08T22:00:00Z,4.5,7.984
2017-08-08T22:30:00Z,0.5,7.87
2017-08-08T22:30:00Z,4.5,7.87
2017-08-08T23:00:00Z,0.5,7.856
2017-08-08T23:00:00Z,4.5,7.856
2017-08-08T23:30:00Z,0.5,7.9
2017-08-08T23:30:00Z,4.5,7.9
2017-08-09T00:00:00Z,0.5,7.968
2017-08-09T00:00:00Z,4.5,7.968
2017-08-09T00:30:00Z,0.5,7.929
2017-08-09T00:30:00Z,4.5,7.929
2017-08-09T01:00:00Z,0.5,7.85
2017-08-09T01:00:00Z,4.5,7.85
2017-08-09T01:30:00Z,0.5,7.649
2017-08-09T01:30:00Z,4.5,7.649
2017-08-09T02:00:00Z,0.5,7.695
2017-08-09T02:00:00Z,4.5,7.695
2017-08-09T02:30:00Z,0.5,7.939
2017-08-09T02:30:00Z,4.5,7.939
2017-08-09T03:00:00Z,0.5,7.949
2017-08-09T03:00:00Z,4.5,7.949
2017-08-09T03:30:00Z,0.5,8.019
2017-08-09T03:30:00Z,4.5,8.019
2017-08-09T04:00:00Z,0.5,8.154
2017-08-09T04:00:00Z,4.5,8.154
2017-08-09T04:30:00Z,0.5,8.08
2017-08-09T04:30:00Z,4.5,8.08
2017-08-09T05:00:00Z,0.5,8.138
2017-08-09T05:00:00Z,4.5,8.138
2017-08-09T05:30:00Z,0.5,8.067
2017-08-09T05:30:00Z,4.5,8.067
2017-08-09T06:00:00Z,0.5,8.085
2017-08-09T06:00:00Z,4.5,8.085
2017-08-09T06:30:00Z,0.5,7.997
2017-08-09T06:30:00Z,4.5,7.997
2017-08-09T07:00:00Z,0.5,8.012
2017-08-09T07:00:00Z,4.5,8.012
2017-08-09T07:30:00Z,0.5,8.037
2017-08-09T07:30:00Z,4.5,8.037
2017-08-09T08:00:00Z,0.5,8.059
2017-08-09T08:00:00Z,4.5,8.059
2017-08-09T08:30:00Z,0.5,8.078
2017-08-09T08:30:00Z,4.5,8.078
2017-08-09T09:00:00Z,0.5,8.094
2017-08-09T09:00:00Z,4.5,8.094
2017-08-09T09:30:00Z,0.5,8.258
2017-08-09T09:30:00Z,4.5,8.258
2017-08-09T10:00:00Z,0.5,8.362
2017-08-09T10:00:00Z,4.5,8.362
2017-08-09T10:30:00Z,0.5,8.3
2017-08-09T10:30:00Z,4.5,8.3
2017-08-09T11:00:00Z,0.5,8.3
2017-08-09T11:00:00Z,4.5,8.3
2017-08-09T11:30:00Z,0.5,8.084
2017-08-09T11:30:00Z,4.5,8.084
2017-08-09T12:00:00Z,0.5,8.311
2017-08-09T12:00:00Z,4.5,8.311
2017-08-09T12:30:00Z,0.5,8.34
2017-08-09T12:30:00Z,4.5,8.34
2017-08-09T13:00:00Z,0.5,8.226
2017-08-09T13:00:00Z,4.5,8.226
2017-08-09T13:30:00Z,0.5,8.244
2017-08-09T13:30:00Z,4.5,8.244
2017-08-09T14:00:00Z,0.5,8.314
2017-08-09T14:00:00Z,4.5,8.314
2017-08-09T14:30:00Z,0.5,8.183
2017-08-09T14:30:00Z,4.5,8.183
2017-08-09T15:00:00Z,0.5,8.189
2017-08-09T15:00:00Z,4.5,8.189
2017-08-09T15:30:00Z,0.5,7.985
2017-08-09T15:30:00Z,4.5,7.985
2017-08-09T16:00:00Z,0.5,8.119
2017-08-09T16:00:00Z,4.5,8.119
2017-08-09T16:30:00Z,0.5,7.99
2017-08-09T16:30:00Z,4.5,7.99
2017-08-09T17:00:00Z,0.5,8.108
2017-08-09T17:00:00Z,4.5,8.108
2017-08-09T17:30:00Z,0.5,7.884
2017-08-09T17:30:00Z,4.5,7.884
2017-08-09T18:00:00Z,0.5,7.856
2017-08-09T18:00:00Z,4.5,7.856
2017-08-09T18:30:00Z,0.5,8.039
2017-08-09T18:30:00Z,4.5,8.039
2017-08-09T19:00:00Z,0.5,8.117
2017-08-09T19:00:00Z,4.5,8.117
2017-08-09T19:30:00Z,0.5,8.077
2017-08-09T19:30:00Z,4.5,8.077
2017-08-09T20:00:00Z,0.5,8.037
2017-08-09T20:00:00Z,4.5,8.037
2017-08-09T20:30:00Z,0.5,7.99
2017-08-09T20:30:00Z,4.5,7.99
2017-08-09T21:00:00Z,0.5,8.02
2017-08-09T21:00:00Z,4.5,8.02
2017-08-09T21:30:00Z,0.5,7.869
2017-08-09T21:30:00Z,4.5,7.869
2017-08-09T22:00:00Z,0.5,7.52
2017-08-09T22:00:00Z,4.5,7.52
2017-08-09T22:30:00Z,0.5,7.81
2017-08-09T22:30:00Z,4.5,7.81
2017-08-09T23:00:00Z,0.5,7.703
2017-08-09T23:00:00Z,4.5,7.703
2017-08-09T23:30:00Z,0.5,7.499
2017-08-09T23:30:00Z,4.5,7.499
2017-08-10T00:00:00Z,0.5,7.444
2017-08-10T00:00:00Z,4.5,7.444
2017-08-10T00:30:00Z,0.5,7.797
2017-08-10T00:30:00Z,4.5,7.797
2017-08-10T01:00:00Z,0.5,7.904
2017-08-10T01:00:00Z,4.5,7.904
2017-08-10T01:30:00Z,0.5,7.684
2017-08-10T01:30:00Z,4.5,7.684
2017-08-10T02:00:00Z,0.5,7.754
2017-08-10T02:00:00Z,4.5,7.754
2017-08-10T02:30:00Z,0.5,7.96
2017-08-10T02:30:00Z,4.5,7.96
2017-08-10T03:00:00Z,0.5,7.889
2017-08-10T03:00:00Z,4.5,7.889
2017-08-10T03:30:00Z,0.5,7.866
2017-08-10T03:30:00Z,4.5,7.866
2017-08-10T04:00:00Z,0.5,7.792
2017-08-10T04:00:00Z,4.5,7.792
2017-08-10T04:30:00Z,0.5,7.941
2017-08-10T04:30:00Z,4.5,7.941
2017-08-10T05:00:00Z,0.5,8.289
2017-08-10T05:00:00Z,4.5,8.289
2017-08-10T05:30:00Z,0.5,8.303
2017-08-10T05:30:00Z,4.5,8.303
2017-08-10T06:00:00Z,0.5,8.239
2017-08-10T06:00:00Z,4.5,8.239
2017-08-10T06:30:00Z,0.5,8.235
2017-08-10T06:30:00Z,4.5,8.235
2017-08-10T07:00:00Z,0.5,8.248
2017-08-10T07:00:00Z,4.5,8.248
2017-08-10T07:30:00Z,0.5,8.26
2017-08-10T07:30:00Z,4.5,8.26
2017-08-10T08:00:00Z,0.5,8.351
2017-08-10T08:00:00Z,4.5,8.351
2017-08-10T08:30:00Z,0.5,8.365
2017-08-10T08:30:00Z,4.5,8.365
2017-08-10T09:00:00Z,0.5,8.396
2017-08-10T09:00:00Z,4.5,8.396
2017-08-10T09:30:00Z,0.5,8.488
2017-08-10T09:30:00Z,4.5,8.488
2017-08-10T10:00:00Z,0.5,8.499
2017-08-10T10:00:00Z,4.5,8.499
2017-08-10T10:30:00Z,0.5,8.506
2017-08-10T10:30:00Z,4.5,8.506
2017-08-10T11:00:00Z,0.5,8.517
2017-08-10T11:00:00Z,4.5,8.517
2017-08-10T11:30:00Z,0.5,8.512
2017-08-10T11:30:00Z,4.5,8.512
2017-08-10T12:00:00Z,0.5,8.556
2017-08-10T12:00:00Z,4.5,8.556
2017-08-10T12:30:00Z,0.5,8.523
2017-08-10T12:30:00Z,4.5,8.523
2017-08-10T13:00:00Z,0.5,8.54
2017-08-10T13:00:00Z,4.5,8.54
2017-08-10T13:30:00Z,0.5,8.508
2017-08-10T13:30:00Z,4.5,8.508
2017-08-10T14:00:00Z,0.5,8.317
2017-08-10T14:00:00Z,4.5,8.317
2017-08-10T14:30:00Z,0.5,8.472
2017-08-10T14:30:00Z,4.5,8.472
2017-08-10T15:00:00Z,0.5,8.337
2017-08-10T15:00:00Z,4.5,8.337
2017-08-10T15:30:00Z,0.5,8.244
2017-08-10T15:30:00Z,4.5,8.244
2017-08-10T16:00:00Z,0.5,8.224
2017-08-10T16:00:00Z,4.5,8.224
2017-08-10T16:30:00Z,0.5,8.304
2017-08-10T16:30:00Z,4.5,8.304
2017-08-10T17:00:00Z,0.5,8.24
2017-08-10T17:00:00Z,4.5,8.24
2017-08-10T17:30:00Z,0.5,8.18
2017-08-10T17:30:00Z,4.5,8.18
2017-08-10T18:00:00Z,0.5,8.139
2017-08-10T18:00:00Z,4.5,8.139
2017-08-10T18:30:00Z,0.5,8.103
2017-08-10T18:30:00Z,4.5,8.103
2017-08-10T19:00:00Z,0.5,8.049
2017-08-10T19:00:00Z,4.5,8.049
2017-08-10T19:30:00Z,0.5,8.114
2017-08-10T19:30:00Z,4.5,8.114
2017-08-10T20:00:00Z,0.5,8.019
2017-08-10T20:00:00Z,4.5,8.019
2017-08-10T20:30:00Z,0.5,7.861
2017-08-10T20:30:00Z,4.5,7.861
2017-08-10T21:00:00Z,0.5,7.654
2017-08-10T21:00:00Z,4.5,7.654
2017-08-10T21:30:00Z,0.5,7.823
2017-08-10T21:30:00Z,4.5,7.823
2017-08-10T22:00:00Z,0.5,7.974
2017-08-10T22:00:00Z,4.5,7.974
2017-08-10T22:30:00Z,0.5,8.082
2017-08-10T22:30:00Z,4.5,8.082
2017-08-10T23:00:00Z,0.5,8.087
2017-08-10T23:00:00Z,4.5,8.087
2017-08-10T23:30:00Z,0.5,8.037
2017-08-10T23:30:00Z,4.5,8.037
2017-08-11T00:00:00Z,0.5,8.004
2017-08-11T00:00:00Z,4.5,8.004
2017-08-11T00:30:00Z,0.5,8.05
2017-08-11T00:30:00Z,4.5,8.05
2017-08-11T01:00:00Z,0.5,8.062
2017-08-11T01:00:00Z,4.5,8.062
2017-08-11T01:30:00Z,0.5,8.054
2017-08-11T01:30:00Z,4.5,8.054
2017-08-11T02:00:00Z,0.5,7.986
2017-08-11T02:00:00Z,4.5,7.986
2017-08-11T02:30:00Z,0.5,7.916
2017-08-11T02:30:00Z,4.5,7.916
2017-08-11T03:00:00Z,0.5,7.915
2017-08-11T03:00:00Z,4.5,7.915
2017-08-11T03:30:00Z,0.5,7.8
2017-08-11T03:30:00Z,4.5,7.8
2017-08-11T04:00:00Z,0.5,7.688
2017-08-11T04:00:00Z,4.5,7.688
2017-08-11T04:30:00Z,0.5,7.579
2017-08-11T04:30:00Z,4.5,7.579
2017-08-11T05:00:00Z,0.5,7.59
2017-08-11T05:00:00Z,4.5,7.59
2017-08-11T05:30:00Z,0.5,7.658
2017-08-11T05:30:00Z,4.5,7.658
2017-08-11T06:00:00Z,0.5,7.607
2017-08-11T06:00:00Z,4.5,7.607
2017-08-11T06:30:00Z,0.5,7.509
2017-08-11T06:30:00Z,4.5,7.509
2017-08-11T07:00:00Z,0.5,7.632
2017-08-11T07:00:00Z,4.5,7.632
2017-08-11T07:30:00Z,0.5,7.645
2017-08-11T07:30:00Z,4.5,7.645
2017-08-11T08:00:00Z,0.5,7.889
2017-08-11T08:00:00Z,4.5,7.889
2017-08-11T08:30:00Z,0.5,8.052
2017-08-11T08:30:00Z,4.5,8.052
2017-08-11T09:00:00Z,0.5,8.16
2017-08-11T09:00:00Z,4.5,8.16
2017-08-11T09:30:00Z,0.5,8.436
2017-08-11T09:30:00Z,4.5,8.436
2017-08-11T10:00:00Z,0.5,8.52
2017-08-11T10:00:00Z,4.5,8.52
2017-08-11T10:30:00Z,0.5,8.614
2017-08-11T10:30:00Z,4.5,8.614
2017-08-11T11:00:00Z,0.5,8.487
2017-08-11T11:00:00Z,4.5,8.487
2017-08-11T11:30:00Z,0.5,8.494
2017-08-11T11:30:00Z,4.5,8.494
2017-08-11T12:00:00Z,0.5,8.549
