"time","tempDegC_diff01_1","tempDegC_diff01_2","tempDegC_diff01_3","tempDegC_diff01_4","tempDegC_diff01_5","tempDegC_diff01_6","tempDegC_diff01_7","tempDegC_diff01_8","tempDegC_diff01_9","tempDegC_diff01_10","tempDegC_diff01_11","tempDegC_diff01_12","tempDegC_diff01_13","tempDegC_diff01_14","tempDegC_diff01_15","tempDegC_diff01_16","tempDegC_diff01_17","tempDegC_diff01_18","tempDegC_diff01_19","tempDegC_diff01_20","tempDegC_diff01_21","tempDegC_diff01_22","tempDegC_diff01_23","tempDegC_diff01_24","tempDegC_diff01_25"
2009-06-23 11:00:00,23.1791698718923,23.1148782582951,22.9749148587241,22.6361831157711,22.1008566628822,21.5388475176154,20.9491103295615,20.2535010114871,19.3781511271479,18.3190319002184,17.1497717838571,15.958729969647,14.8023436907818,13.7021565833069,12.6594521781572,11.6673598605297,10.7174031859638,9.80175793680986,8.91366063137153,8.04733167424795,7.19765618336031,6.35998373248259,5.53003054092942,4.70388388776185,3.87952772157282
2009-06-23 12:00:00,23.3473110119741,23.2694214703161,23.0660887027936,22.7039272060201,22.1570365466068,21.5813685251804,20.9784853067429,20.2727952033086,19.3916207090644,18.3302525262142,17.160207439072,15.968353452793,14.8107857564258,13.7092425166087,12.6652417772873,11.6720350395516,10.7211706882437,9.80479963724692,8.91611801301392,8.04930726694309,7.19922099675964,6.36118526771495,5.53090159674607,4.70445821993649,3.87984760085969
2009-06-23 13:00:00,23.5583851352484,23.4023802490372,23.1639689292139,22.7767108380888,22.2164929991565,21.6263793096622,21.0098079017855,20.2935847570868,19.4061918511533,18.3422430458116,17.1711733534441,15.9783528398572,14.8195047882872,13.7165371404494,12.6711892062438,11.6768287713968,10.725026353915,9.80790628097907,8.91862286348414,8.05131735827208,7.20081079226268,6.36240506458539,5.53178727335831,4.70504616653967,3.88017552883842
2009-06-23 14:00:00,23.774398494613,23.5366290297455,23.2611351312658,22.8488142930426,22.2749161167983,21.6705831071274,21.040566962687,20.313960946655,19.4204145298907,18.3539024095381,17.1818329048453,15.9880918780635,14.8280167842763,13.7236723580952,12.6770146263452,11.6815283795513,10.7288085765956,9.81095507628702,8.92108188440757,8.05329105851501,7.20237171867156,6.36360227370724,5.53265650644239,4.70562274238763,3.88048792715895
2009-06-23 15:00:00,23.9946463081746,23.666424243767,23.353234712323,22.9168910534608,22.3298135108745,21.7120793832276,21.0693201771015,20.3328335935775,19.4334660545087,18.3646104152867,17.1917179903771,15.9972166603794,14.836053989069,13.730445647589,12.6825649509222,11.6860182078749,10.732430005913,9.81388005913215,8.92344526244055,8.05519074885591,7.20387537688234,6.36475549274146,5.53349297655009,4.70617428131319,3.8807726942428
2009-06-23 16:00:00,24.2064274718085,23.7867805719311,23.4367172708395,22.9782289074513,22.3791810367197,21.7493490873256,21.0949204256087,20.3493408151795,19.4447005081182,18.3738837311956,17.2004664313164,16.0054551839712,14.8434119123764,13.7367033090731,12.6877247426175,11.6902116180657,10.7358256467763,9.81663248047252,8.92567643472618,8.05698900461901,7.20530120539,6.36584931814091,5.53428487624306,4.70669072194547,3.88102134710204
2009-06-23 17:00:00,24.1939602765072,24.0819869225691,23.5141122702838,23.0287635138449,22.419892875964,21.7800345936797,21.1155932561443,20.3621513419276,19.453120988094,18.3809766225964,17.20751987976,16.0123887705495,14.8497763646293,13.7422095763362,12.6923171585311,11.6939760204578,10.7388961147864,9.81913785239762,8.92771957120357,8.05864397537156,7.20661783590289,6.3668602209222,5.53501422668932,4.70715734560821,3.88122095283356
2009-06-23 18:00:00,24.2974803708981,24.1915590703113,23.5728377292938,23.0649323581527,22.4492225561866,21.8020894900694,21.1298072431451,20.3701233517351,19.4578783533773,18.3852585432428,17.2124096842959,16.0176684766476,14.854887275397,13.746770616043,12.6961978040176,11.6972039081506,10.7415613974261,9.8213366355956,8.92953036719902,8.06012268873086,7.20780072862945,6.36776989282794,5.5356669947356,4.70756253898278,3.88136175837633
2009-06-23 19:00:00,24.3737095507924,24.2683974029656,23.6105746471828,23.0851984409635,22.4660925149549,21.8147186264782,21.1369796055292,20.3728339767965,19.458668466206,18.3865121355788,17.2149804500895,16.0211828178961,14.858664531627,13.7503289401242,12.6993255652622,11.6998659966928,10.743800718688,9.82321414447603,8.9310984773016,8.06141788017649,7.20884479865081,6.36857472377376,5.53624023966769,4.7079033914669,3.88144246849759
2009-06-23 20:00:00,24.4709127034784,24.2706014815075,23.6289380414135,23.0922868235413,22.4726536525939,21.8195581963221,21.1383564167498,20.3712355589356,19.4562212591903,18.3852976427768,17.215661575186,16.0232601205015,14.8613587852249,13.7530758029691,12.701846377997,11.7020736534686,10.7456990628579,9.82483521665894,8.93247335124995,8.06256724749327,7.20977876808201,6.36929650990357,5.53675015913396,4.70819203714297,3.88147608927846
