"time","n2S-2_1","n2S-2_2","n2S-2_3","n2S-2_4","n2S-2_5","n2S-2_6","n2S-2_7","n2S-2_8","n2S-2_9","n2S-2_10","n2S-2_11","n2S-2_12","n2S-2_13","n2S-2_14","n2S-2_15","n2S-2_16","n2S-2_17","n2S-2_18","n2S-2_19","n2S-2_20","n2S-2_21","n2S-2_22","n2S-2_23","n2S-2_24","n2S-2_25"
2009-07-08 17:00:00,0.000172374827942078,0.000193220658665815,0.000195350349107348,0.000185114741827465,0.000164658474115893,0.000138619929372618,0.000115832095384461,0,0.00320309434344339,0.00220378785977236,0.00204865390548143,0.00195542076474029,0.00180839444579571,0.00161868175708451,0.00141155808512223,0.00120804608352703,0.00101981344208222,0.000850175183204866,0.000697375151968385,0.00055762636381919,0.000426703677673569,0.000300664977662494,0.000176066356723817,4.99829736120336e-05,NA
2009-07-08 18:00:00,0.000169301434642581,0.000191043396807042,0.000191905645139233,0.000180282666207014,0.000159651670772072,0.000134744609837231,0.000113798385958118,0,0.00321530497269284,0.00222564827452653,0.00205107009565691,0.00195405739901858,0.00180703367828026,0.00161785046787872,0.00141129208207278,0.00120818553517753,0.00102016025420161,0.00085058130150127,0.000697756668603892,0.000557946253784954,0.000426950919216937,0.000300839368541571,0.000176169745898486,5.00152448393813e-05,NA
2009-07-08 19:00:00,0.000146681831607888,0.000175193044534953,0.000180602838344408,0.000171826042758081,0.000153438200513011,0.000130622682148951,0.000111668080862423,0,0.00322553361594746,0.00224653504976296,0.00205390223041618,0.00195280671384721,0.00180569086648753,0.00161702305419368,0.00141102368035753,0.00120832005467326,0.00102050249224833,0.000850984267709721,0.000698136400746745,0.000558265308611867,0.000427197863252886,0.000301013706362492,0.000176273154599998,5.00475307720996e-05,NA
2009-07-08 20:00:00,0.000112724469362821,0.000149402769765896,0.000162261822997238,0.000159090417368827,0.00014489908412761,0.000125271519850748,0.000108892382295457,0,0.00323315925047422,0.00226647424999486,0.00205710025805518,0.00195167366451447,0.00180436837285067,0.00161619970705643,0.00141075293785495,0.00120844970644847,0.00102084018116906,0.000851384073820133,0.000698514326698225,0.000558583505443197,0.000427444491095899,0.000301187978018235,0.000176376575232969,5.00798291740171e-05,NA
2009-07-08 21:00:00,6.9224578125237e-05,0.000115545904507269,0.00013772730245091,0.000142029484101503,0.000133557052867502,0.000118195880216871,0,0.000214403047354574,0.00312807152258444,0.00228547243371687,0.00206061782387458,0.00195066154644868,0.00180306849885815,0.00161538063954291,0.00141047988251083,0.00120857452223373,0.0010211733194611,0.000851780690408954,0.000698890407187629,0.000558900807257711,0.000427690773143768,0.000301362162654176,0.000176479995649217,5.01121365128388e-05,NA
2009-07-08 22:00:00,1.81548207600638e-05,7.55344726539836e-05,0.000108120870273174,0.000120787037776731,0.000114009347157818,7.33364636661084e-05,0,0.000348736501220719,0.0030331158043085,0.00230070363514815,0.00206437164282088,0.00194977168940522,0.00180179350942897,0.00161456614924397,0.00141020457310092,0.00120869455229929,0.00102150192217995,0.000852174102461193,0.000699264614810854,0.000559217186404917,0.000427936686875112,0.000301536244349429,0.000176583406583881,5.01444500695006e-05,NA
2009-07-08 23:00:00,0,1.72322813373372e-05,7.56011136354271e-05,9.28884316420112e-05,8.1960747212891e-05,5.70127619841173e-05,0,0.000456026039277263,0.002946105234437,0.00231266753591823,0.00206825113119185,0.00194900293374388,0.00180054584897845,0.00161375686730439,0.00140992732481137,0.00120881005852771,0.00102182618392646,0.000852564445369318,0.000699637045642942,0.000559532713880362,0.000428182285169501,0.00030171026028342,0.000176686829839403,5.01767759459478e-05,NA
2009-07-09 00:00:00,-4.96202329582511e-06,0,1.54765946633549e-05,6.08446604455426e-05,5.78991168164148e-05,4.54903846915594e-05,0,0.000543558820099179,0.00286600169641634,0.00232177830932811,0.00207216573824399,0.00194835142507528,0.00179932783337933,0.00161295354190291,0.00140964852912396,0.001208921360122,0.00102214634831726,0.00085295189610508,0.000700007829974687,0.00055984748797896,0.000428427641704941,0.000301884262237402,0.000176790295764417,5.02091226688036e-05,NA
2009-07-09 01:00:00,-6.78820496452681e-06,0,-7.19180241864518e-06,2.69129220940563e-08,3.73455338652639e-05,3.56092565374318e-05,0,0.000614468392511217,0.00279198053667618,0.00232839087251699,0.0020760411965746,0.00194781098474989,0.00179814129285819,0.00161215675938874,0.00140936841905061,0.0012090286321898,0.00102246253742203,0.000853336530853698,0.000700377015494331,0.000560161540843377,0.000428672779473839,0.000302058266231072,0.000176893813751039,5.02414928166166e-05,NA
2009-07-09 02:00:00,0,-7.2775900338681e-06,-8.24528774635021e-06,-6.70278723543189e-06,-8.38142194567888e-06,9.07613184946211e-06,0,0.000670133468851581,0.00272332561556261,0.00233281129996036,0.00207981696451857,0.0019473737317489,0.00179698758140736,0.00161136697093645,0.00140908710071981,0.00120913193267482,0.00102277477408318,0.000853718343502425,0.000700744582438489,0.000560474850606149,0.000428917680037117,0.000302232259057991,0.00017699737605156,5.02738840988283e-05,NA
2009-07-09 03:00:00,-7.66153108626576e-06,-8.33311755449678e-06,-7.80774973450887e-06,-7.92185228339189e-06,0,-8.16904067524872e-06,-8.20722457112243e-06,0.000681520352972959,0.00265938207497558,0.00233530409431685,0.00208344430884718,0.00194703083593397,0.00179586783256672,0.0016105847276422,0.00140880476793154,0.00120923138681488,0.001023083137644,0.000854097375535354,0.000701110550216102,0.000560787426634121,0.000429162348800105,0.000302406244260932,0.000177100984721983,5.03062970007718e-05,NA
2009-07-09 04:00:00,-7.4881416800273e-06,0,-7.93349415398813e-06,-7.82803238068613e-06,-7.41051685676177e-06,-7.39326010578316e-06,-7.2866776720455e-06,0.000674582674865609,0.00259875818295491,0.00233608690717433,0.00208688429793464,0.00194677292629916,0.00179478299300659,0.00160981070523075,0.00140852173235893,0.00120932721390586,0.00102338778643935,0.000854473734825838,0.000701474992800501,0.000561099321902122,0.000429406824454213,0.000302580248794024,0.000177204655512987,5.03387359074952e-05,NA
2009-07-09 05:00:00,-7.11652102843916e-06,0,-7.53971244782104e-06,-7.72249670487686e-06,-7.50924102182341e-06,-7.64766542434056e-06,-7.61318103802752e-06,0.000665276816002234,0.00254079254181573,0.00233533380670268,0.00209010553768358,0.00194659006623216,0.00179373354082879,0.00160904543789994,0.00140823819840741,0.00120941953496397,0.0010236887949652,0.000854847459601729,0.000701837927135625,0.000561410543685463,0.000429651110658669,0.000302754274884491,0.000177308389678307,5.03712010757677e-05,NA
2009-07-09 06:00:00,-7.14303181479383e-06,0,-7.56780861135064e-06,-7.76320145279654e-06,-7.56630906972726e-06,-7.72667132640625e-06,-7.71426251647686e-06,0.000654834311714362,0.00248526321045593,0.00233319443931336,0.00209308283162371,0.00194647210165804,0.00179271961668799,0.00160828941705089,0.00140795435614513,0.00120950845349961,0.00102398622201301,0.000855218575293959,0.000702199359733389,0.000561721090879995,0.000429895204572022,0.000302928320145208,0.000177412185754862,5.04036919960809e-05,NA
2009-07-09 07:00:00,-7.04389871493455e-06,-6.91994878396694e-06,0,-7.3198821854094e-06,-7.07802125604194e-06,-7.03849329984692e-06,-7.8687387665695e-06,0.000642936734779609,0.00243199546487716,0.0023298027778229,0.00209579634403364,0.00194640895646637,0.00179174115273704,0.00160754318394361,0.00140767046784532,0.00120959413094958,0.0010242801744727,0.000855587147745381,0.000702559330380329,0.00056203098894298,0.000430139123620597,0.000303102396431838,0.000177516050606633,5.04362105158803e-05,NA
2009-07-09 08:00:00,-7.47358582523536e-06,-8.38115173677339e-06,-7.98243706447676e-06,-8.24655527004547e-06,0,-8.50396355110487e-06,-8.70075487439345e-06,0.000639998745648251,0.00238081741565063,0.00232527930373825,0.00209823094956369,0.00194639086741951,0.00179079798347006,0.00160680740480197,0.00140738693839324,0.00120967684849852,0.00102457085971312,0.000855953326927752,0.000702917948061173,0.00056234031863868,0.000430382927505203,0.000303276545336938,0.000177620008505651,5.04687634331314e-05,NA
2009-07-09 09:00:00,-7.23327582393925e-06,0,-7.66344595031139e-06,-7.3420967115811e-06,-6.49008019249159e-06,-5.87943393052216e-06,-5.13712002118501e-06,0.000647997539309128,0.00233185168823436,0.00231973622079043,0.00210037576362077,0.00194640865111234,0.00178989002382501,0.00160608300807436,0.0014071044398876,0.00120975711580066,0.00102485867781838,0.000856317424079786,0.000703275454305092,0.000562649266752478,0.000430626756999885,0.000303450865562345,0.000177724117149717,5.05013670443859e-05,NA
2009-07-09 10:00:00,0,-6.37582566582854e-06,-7.6072305743377e-06,-5.68580194493083e-06,-6.46568034886902e-06,-3.27435848500806e-06,0,0.000675748490193513,0.00228528157463762,0.00231328241640402,0.00210222309813716,0.00194645320053901,0.00178901675017187,0.00160537069356473,0.00140682348445913,0.00120983530515825,0.00102514391190739,0.000856679652945003,0.000703632010738495,0.00056295795612756,0.000430870703890627,0.000303625421240607,0.000177828413991144,5.05340318931745e-05,NA
2009-07-09 11:00:00,-7.74214499282886e-07,1.17821292047012e-06,-7.3697552830995e-07,-2.83533316831247e-06,-1.98442183785772e-06,1.4505150258447e-05,0,0.000706149073605189,0.00224153399619827,0.0023060277347299,0.00210376775227541,0.00194651508576927,0.00178817678431597,0.0016046705321943,0.00140654407444152,0.0012099113515677,0.00102542647381609,0.000857039917133982,0.0007039875243441,0.000563266305843447,0.000431114703962309,0.000303800166552206,0.000177932872059656,5.0566750219806e-05,NA
2009-07-09 12:00:00,2.59693898796768e-05,1.99025380951372e-05,1.11731481575311e-05,6.22406413072342e-06,9.69596235164193e-06,2.17779900033665e-05,0,0.000741547605016439,0.00220054661232946,0.00229808044826016,0.0021050074661861,0.00194658524602625,0.00178736850721007,0.00160398249463424,0.001406266166789,0.00120998515305142,0.00102570624322949,0.000857398093345665,0.000704341880037087,0.000563574217283813,0.000431358679389664,0.000303975046036077,0.000178037458735574,5.05995126494442e-05,NA
2009-07-09 13:00:00,5.63974285204445e-05,4.27334602201555e-05,2.80093150361912e-05,2.03071754352746e-05,2.02911214393061e-05,2.80132636997785e-05,0,0.000780606863180885,0.0021623306518444,0.00228954201320056,0.00210594271602998,0.00194665512494579,0.00178659016179882,0.0016033065205,0.00140598973399063,0.0012100566242285,0.00102598311322457,0.000857754069399752,0.000704694971878697,0.000563881599107656,0.000431602557845884,0.000304150008083475,0.000178142143635472,5.06323104478977e-05,NA
2009-07-09 14:00:00,8.94919057918536e-05,6.94873100936903e-05,4.90487564825361e-05,3.63714660453894e-05,3.14581367073855e-05,3.45175776222459e-05,0.000405429269791764,0,0.0025448866854136,0.00228050894512633,0.00210657688494363,0.00194671711776616,0.00178584023748735,0.00160264283769584,0.00140571504296047,0.00121012593726695,0.0010262571947451,0.000858107915204447,0.000705046843543394,0.000564188479629569,0.000431846358559797,0.000304325065553097,0.000178246934126459,5.06651455987299e-05,NA
2009-07-09 15:00:00,0.000121142423317288,9.67070108622938e-05,7.11711078951864e-05,5.39034417694177e-05,5.39971682231059e-05,0.000195750529322549,0.000155564079553002,0,0.0026318495873859,0.00228196850222726,0.00210706855002716,0.00194676625726507,0.00178511703121831,0.00160199152244967,0.00140544226894405,0.00121019319098886,0.00102652853639999,0.000858459648552221,0.00070539749595058,0.000564494852927356,0.000432090074489225,0.000304500212770207,0.000178351826700972,5.06980170023781e-05,NA
2009-07-09 16:00:00,0.000144043277883983,0.000118653458313342,9.16892613577417e-05,7.96701894315564e-05,0.000129702140811409,0.000136918860551658,0.000112882864219976,0,0.00267049847185056,0.00228567247585844,0.00210760411163773,0.00194680201596805,0.00178441814136677,0.00160135193679043,0.00140517099790892,0.00121025798291706,0.00102679676153413,0.000858808931532483,0.000705746637719303,0.000564800479150553,0.000432333519474478,0.000304675317790608,0.000178456743887592,5.07309025301485e-05,NA
2009-07-09 17:00:00,0.000163881983775974,0.000139278098751803,0.000116574613323594,0.000122611200396204,0.000127943824263916,0.000117150428138521,0.000100690489751036,0,0.00269487236579643,0.00229020363775188,0.00210822390432292,0.00194682810996179,0.00178374225901655,0.00160072422823997,0.00140490153438757,0.00121032053570932,0.00102706202377619,0.000859155869595737,0.000706094341788903,0.000565105409917856,0.000432576730408994,0.000304850405834957,0.000178561700251287,5.07638062062252e-05,NA
2009-07-09 18:00:00,0.000174815408970454,0.000156872471550496,0.000143528247844615,0.000136635401971168,0.000126505117345895,0.000110853658934132,0,0.000197666681636159,0.00261374360491981,0.00229513455529413,0.00210893934822067,0.00194684818808161,0.00178308779304661,0.00160010807326343,0.00140463379295073,0.00121038074348378,0.00102732419848823,0.000859500335448367,0.000706440489826585,0.000565409543757694,0.000432819626965401,0.000305025419470999,0.000178666661936407,5.07967182946827e-05,NA
2009-07-09 19:00:00,0.000168365226078099,0.000163159064453693,0.000152804739314986,0.000140731915598135,0.000121003805305755,7.60104387197385e-05,0,0.00032741776686635,0.00254130354560082,0.00229770743704778,0.00210971614077932,0.00194686495821296,0.00178245304302486,0.001599502853744,0.00140436744478337,0.00121043829772906,0.00102758298954001,0.000859842058241384,0.000706784845488929,0.000565712684686827,0.000433062056401151,0.00030520025021052,0.000178771565162739,5.08296205473881e-05,NA
2009-07-09 20:00:00,0.000151625276033396,0.000156105806890409,0.000150152113344562,0.000135275386111335,0.000104834845784476,6.82864880006845e-05,0,0.000439225086177006,0.00247564209541632,0.00229827327713464,0.00211048914654742,0.00194688015540546,0.00178183708282097,0.00159890849445879,0.00140410264587726,0.00121049331450198,0.00102783846183946,0.000860181069129063,0.000707127420620581,0.000566014835322012,0.000433304017953622,0.000305374896630161,0.000178876408856084,5.08625125396192e-05,NA
2009-07-09 21:00:00,0.00012171115775205,0.000136869602668735,0.000136524441183725,0.000121135599344517,9.40263170408853e-05,6.40942568315468e-05,0,0.000538608904953788,0.00241600283910394,0.00229712218295779,0.00211120612975638,0.0019468935348794,0.00178123892915551,0.00159832477901481,0.00140383943323255,0.0012105458141013,0.00102809059996604,0.000860517332126941,0.000707468171881481,0.000566315954071898,0.000433545476975434,0.000305549333399995,0.000178981177927813,5.08953898568732e-05,NA
2009-07-09 22:00:00,7.56447380271944e-05,0.000104845170605848,0.000112873600495593,0.000103878444314794,8.31603762222133e-05,5.97488885772884e-05,0,0.000626509940711705,0.00236179608700038,0.00229450617018145,0.00211182559149869,0.00194690342089296,0.00178065756907945,0.00159775142515939,0.00140357778895777,0.00121059577593486,0.00102833935486851,0.000860850783174491,0.000707807032836422,0.000566615980823872,0.000433786384593834,0.000305723525132079,0.000179085851381935,5.09282464110878e-05,NA
2009-07-09 23:00:00,2.37860830120632e-05,6.58430323084239e-05,8.41428997737604e-05,8.3853591116673e-05,7.08203921352233e-05,5.44080345059301e-05,0,0.000702785920749428,0.00231247505173066,0.0022906455399219,0.00211231551058838,0.00194690750233316,0.00178009231217191,0.00159718843631525,0.00140331794874778,0.00121064340430689,0.00102858486980489,0.00086118151928904,0.000708144069502369,0.000566914961462226,0.000434026773034878,0.000305897493578989,0.00017919044167873,5.09610856241621e-05,NA
2009-07-10 00:00:00,0,1.71203190642683e-05,5.47434981567662e-05,6.27078594591466e-05,5.74361016531436e-05,4.82743917040221e-05,0,0.000767427608146162,0.00226750583902785,0.00228573195712136,0.0021126517168226,0.00194690298056988,0.00177954262401764,0.00159663597466911,0.00140306029096149,0.0012106890326792,0.00102882739923774,0.000861509730860182,0.000708479424715959,0.000567213003348309,0.000434266721573473,0.0003060712935998,0.000179294980676645,5.09939164304606e-05,NA
2009-07-10 01:00:00,0,-7.91122626969251e-06,1.15016242917936e-05,4.22348052673078e-05,4.40104446102488e-05,4.18909220658773e-05,0,0.000820935873994288,0.00222637122647812,0.00227993069661965,0.00211281631753499,0.00194688653234256,0.00177900785314305,0.0015960941289627,0.00140280513341702,0.00121073294812786,0.00102906715987476,0.000861835576958049,0.00070881321563274,0.000567510193284511,0.000434506293694793,0.000306244968928866,0.000179399493699849,5.10267459109578e-05,NA
2009-07-10 02:00:00,-7.01686335394631e-06,0,-7.43411773680592e-06,-4.30368255510757e-06,3.08791413269263e-05,3.54838223636329e-05,0.000425475255679174,0,0.00262709432935242,0.00227338308745505,0.0021127964591136,0.00194685437548945,0.00177848710356113,0.00159556280546249,0.00140255263835378,0.00121077530902949,0.00102930426069591,0.00086215912674948,0.000709145485516917,0.000567806558903267,0.000434745507562066,0.000306418531322934,0.000179503987328293,5.10595758192525e-05,NA
2009-07-10 03:00:00,-5.03776805376448e-06,-7.66112442433779e-06,0,-8.10403338381327e-06,-7.80526094885611e-06,0.000191096662148506,0,0.000315666658670731,0.00254889773813712,0.00227764197071593,0.00211274431194202,0.00194680505223034,0.00177797955169674,0.00159504198258567,0.00140230303674856,0.00121081633839817,0.00102953886732048,0.00086248049716711,0.000709476316978689,0.000568102159319047,0.000434984405405928,0.000306592009478573,0.000179608478067808,5.10924107260528e-05,NA
2009-07-10 04:00:00,-5.93671466410635e-06,-9.23578885824044e-06,0,-9.77009243333995e-06,2.59145280486426e-05,5.71818359115084e-05,0,0.000417224275063461,0.00248196692067866,0.00227966575199777,0.00211278133418591,0.00194674059812083,0.00177748395741772,0.00159453118921985,0.00140205616847052,0.00121085592668523,0.00102977086430447,0.00086279957001521,0.000709805599261413,0.000568396898798472,0.000435222910860754,0.000306765348483169,0.000179712933420317,5.11252412716066e-05,NA
2009-07-10 05:00:00,-5.43910125420717e-06,-8.3208684982317e-06,-8.15422093499213e-06,0,-8.51661641286149e-06,1.92193359024926e-05,0,0.00047985826350799,0.00242087863606754,0.00227982203572513,0.00211284418766527,0.00194666418447588,0.00177699964621145,0.00159403033141361,0.0014018122058204,0.00121089425618826,0.00103000038604934,0.000863116436746979,0.000710133394105638,0.000568690819694821,0.000435461053259053,0.000306938567886093,0.00017981736452001,5.11580704901723e-05,NA
2009-07-10 06:00:00,-7.79297180497649e-06,-8.17231738310613e-06,-8.02222954298621e-06,0,-8.37873807438094e-06,-7.99809225652338e-06,-7.04542276708686e-06,0.00051885528842005,0.00236432639781846,0.00227836138398383,0.00211288214837874,0.00194657711120874,0.00177652604790097,0.00159353930678275,0.00140157131125202,0.00121093150533023,0.00103022756550744,0.000863431188022599,0.000710459762653401,0.00056898396389217,0.000435698861537781,0.000307111686948231,0.000179921782305479,5.11909013803404e-05,NA
2009-07-10 07:00:00,-7.23873330070638e-06,0,-7.66924022060218e-06,-7.41298394405536e-06,-6.60164765867889e-06,-6.02419472922888e-06,-5.29282954040893e-06,0.000531178540978907,0.00231144627001802,0.00227548754604116,0.00211285411864719,0.00194647937542207,0.00177606275704531,0.00159305811150213,0.00140133372949807,0.00121096792790491,0.00103045260160044,0.000863743970267296,0.000710784812036286,0.000569276410074416,0.00043593639279595,0.000307284744757217,0.000180026209332883,5.12237402356762e-05,NA
2009-07-10 08:00:00,-6.83296748244311e-06,-7.52108891849253e-06,-7.76766773933999e-06,0,-8.11282185063618e-06,-8.17191141201705e-06,-7.74846090716537e-06,0.000556226228643298,0.00226132725540166,0.00227136603668493,0.00211272661293125,0.00194636983737739,0.0017756093351333,0.00159258670062611,0.00140109966436927,0.00121100374627773,0.00103067566842715,0.000864054909602723,0.000711108632782679,0.000569568223652527,0.000436173693928455,0.000307457773193567,0.000180130663929293,5.12565921462473e-05,NA
2009-07-10 09:00:00,-5.84646834659704e-06,0,-6.19397570463758e-06,-6.25567321277483e-06,-5.19669042927755e-06,-9.34002369099117e-06,0,0.000584455688465937,0.00221417554825314,0.00226614176909154,0.00211247265947327,0.00194624671213295,0.00177516548399603,0.00159212516975369,0.0014008694391419,0.00121103928969035,0.00103089703295579,0.000864364210562897,0.000711431380067266,0.000569859521813037,0.000436410851472248,0.00030763083205528,0.000180235180767605,5.12894668615414e-05,NA
2009-07-10 10:00:00,7.27797647527486e-06,3.53189239467427e-06,-5.06650570608971e-07,-2.85982800770027e-06,-4.40606586181477e-06,1.17208731563048e-05,0,0.000615626992021278,0.00216994047504494,0.00225995223408097,0.00211207072111146,0.00194610754144137,0.00177473079747199,0.00159167354907429,0.00140064331650847,0.00121107483836396,0.0010311169223809,0.000864672044931651,0.000711753182264559,0.000570150400279895,0.000436647935512387,0.000307803969531673,0.000180339787716104,5.13223721940127e-05,NA
2009-07-10 11:00:00,4.61065032445093e-05,2.79996443431208e-05,1.42876705452265e-05,6.43873013115258e-06,8.44927052551965e-06,1.97783481179243e-05,0.000320956312778042,0,0.00246011958281261,0.00225292448249512,0.00211150391410824,0.00194594920887018,0.00177430459049048,0.00159123165958615,0.00140042137335948,0.00121111051492559,0.00103133543157783,0.00086497847414222,0.000712074077033792,0.000570440882141124,0.000436884960475854,0.000307977194559391,0.000180444489646299,5.13553094075781e-05,NA
2009-07-10 12:00:00,9.81217420898461e-05,6.41926735284643e-05,3.85356337392723e-05,2.53910185925148e-05,3.06608007101354e-05,0.000148115002070068,0.000125981487360453,0,0.00251927826644886,0.00225387205394462,0.00211088195394225,0.00194577012591198,0.00177388616182408,0.00159079933084831,0.00140020369373909,0.00121114645099932,0.00103155266490643,0.000865283568131566,0.000712394109184421,0.000570730996194454,0.000437121945150747,0.0003081505191342,0.000180549293196415,5.13882802826448e-05,NA
2009-07-10 13:00:00,0.000151470753202522,0.000104885286658276,6.97695655123949e-05,5.59244445737973e-05,9.52231257366133e-05,0.000105867688425164,9.44900581937437e-05,0,0.00254292759457438,0.00225633117653475,0.00211034017709067,0.00194557160111401,0.00177347419245947,0.00159037579153634,0.00139998983213958,0.00121118232278476,0.00103176834052915,0.000865587073458663,0.000712713057370441,0.000571020558022984,0.000437358744981308,0.000308323840083013,0.000180654137542417,5.14212673792759e-05,NA
2009-07-10 14:00:00,0.000207266956397665,0.000151145769685688,0.00011050776438464,0.000102778707043265,0.000102940924437553,9.5863744030518e-05,8.77827160085945e-05,0,0.0025586028291989,0.00225926434250692,0.00210990121199891,0.00194535785852318,0.00177306819130404,0.00158996089300602,0.0013997798877225,0.00121121827991154,0.00103198258143165,0.000865889076774873,0.000713030980359502,0.00057130960758635,0.000437595387253112,0.000308497175341054,0.000180759032794089,5.14542734598192e-05,NA
2009-07-10 15:00:00,0.000263073570472366,0.000200548605265211,0.000156716604418039,0.000131381183769008,0.000113596487286538,9.82414921954312e-05,8.87252892874062e-05,0,0.00257464168994055,0.00226243264264836,0.00210956812260341,0.00194513287393721,0.00177266751095327,0.00158955421040809,0.00139957371003775,0.00121125425825462,0.00103219533021452,0.000866189513995633,0.000713347812932891,0.000571598085519477,0.000437831823136019,0.000308670489183446,0.000180863957615507,5.1487292329888e-05,NA
2009-07-10 16:00:00,0.000303938553100576,0.000242159803897866,0.00019178871685672,0.000154994961352314,0.000127052094994851,0.000105552042577591,9.26239932621438e-05,0,0.00259411151914791,0.00226583407796742,0.00210934000821906,0.00194489992013123,0.00177227121860684,0.00158915494172188,0.0013993708064899,0.0012112898993417,0.00103240628016177,0.000866488112355195,0.000713663318124147,0.000571885794827794,0.000438067898350507,0.000308843671504192,0.000180968847088448,5.15203053872881e-05,NA
2009-07-10 17:00:00,0.00032906052663263,0.000270517705409619,0.000217609183662768,0.000174917315481615,0.000140811850356702,0.00011438238940403,9.74939454744121e-05,0.00129851283593381,0,0.00358891620011915,0.00210921780657739,0.00194466255392073,0.00177187898540795,0.0015887627220297,0.00139917105642841,0.00121132516781219,0.00103261540134852,0.000866784831906683,0.00071397745079506,0.000572172692199399,0.000438303576304883,0.000309016695163996,0.000181073684886742,5.15533078578882e-05,NA
2009-07-10 18:00:00,0.000334778092314279,0.000284243498540935,0.000233988526417382,0.000190064795160978,0.000154007396193507,0.000146386041144145,0.000624254454834108,0.000427784066570761,0,0.00390925897438701,0.00214393957764662,0.00194492652556967,0.0017714985875393,0.00158837776871852,0.00139897473714462,0.00121136037218862,0.00103282295853719,0.000867079880683717,0.000714290370252045,0.000572458898187516,0.000438538945909007,0.000309189621471476,0.000181178506511021,5.15863097275689e-05,NA
2009-07-10 19:00:00,0.000322466426395389,0.000284182045963298,0.000241031382025232,0.000201524801188939,0.000185615963681047,0.000384282367204836,0.000388847824081116,0,0.000540615030524207,0.00377214251782956,0.00218479969775726,0.00194625038030668,0.00177115118435067,0.00158799895296572,0.00139878052899568,0.00121139442931653,0.00103302803112721,0.000867372472213859,0.000714601416678333,0.000572743876869009,0.000438773593159172,0.000309362157150598,0.00018128313967876,5.16192618105326e-05,NA
2009-07-10 20:00:00,0.000299888811894847,0.000274238305652009,0.00024202157924806,0.000222237221045216,0.000295878839664003,0.000319572386988593,0.00019807689627821,0,0.00079662781730499,0.00365389352928187,0.00221952217411418,0.00194856746136219,0.00177086587298038,0.00158762775823543,0.00139858875900812,0.0012114276565298,0.00103323089301342,0.000867662823265584,0.000714910756823321,0.000573027754734644,0.000439007611447015,0.000309534366635618,0.000181387621704698,5.16521746095252e-05,NA
2009-07-10 21:00:00,0.000269595150212273,0.000258168745524283,0.000245576155879998,0.000270395129647743,0.000288544878731156,0.000237511381111292,0.000149469058020645,0,0.00098694044650952,0.00354786096378247,0.00224902703625987,0.00195165182272897,0.00177066522601888,0.00158726610036175,0.00139839955302201,0.00121146015425951,0.00103343163269194,0.000867950995615348,0.000715218429955555,0.000573310556144466,0.000439241015937088,0.000309706259187284,0.000181491957565006,5.16850494041919e-05,NA
2009-07-10 22:00:00,0.000232697702639137,0.000240908947791304,0.000256786606530186,0.000271647504164325,0,0.000511244761892472,0.000142373335178396,5.77609715306529e-05,0.00101110327899114,0.00345192525846649,0.00227402361006918,0.00195531610336637,0.00177056407383078,0.00158691620250358,0.00139821297030976,0.00121149191104258,0.00103363024117548,0.000868236969675535,0.000715524408497334,0.000573592251921007,0.000439473780738636,0.000309877815115838,0.000181596135273007,5.17178826548021e-05,NA
2009-07-10 23:00:00,0.000198336704177435,0.000226594892953299,0.000235210718067417,0,0.000300772882831353,0.00045313811672291,0.000165031345266061,0.000107662328843703,0.00103460737320219,0.00336173493777014,0.00229506590112565,0.00195940441573213,0.00177057175195966,0.00158658098445037,0.00139802956391295,0.0012115232857133,0.00103382702168493,0.000868520988500813,0.000715828881529634,0.000573872986588578,0.000439706013053006,0.000310049108559026,0.000181700197813431,5.17506864760103e-05,NA
2009-07-11 00:00:00,0.000172681962251409,0.000190528751483187,0,0.000246775535240835,0.00028990109901871,0.000420430779483624,0.000184135612163448,0.000151670073152302,0.00105723225159354,0.00327688900618932,0.00231259097529515,0.00196378520511974,0.00177069233554437,0.00158626298910526,0.00139784959250999,0.00121155432741752,0.00103402200801504,0.000868803069068208,0.000716131852039369,0.000574152755554801,0.000439937705831538,0.00031022013308201,0.000181804140953062,5.17834595309679e-05,NA
2009-07-11 01:00:00,0.000133758519839392,8.75943582658816e-05,0,0.000325868775038997,0.000293382293107166,0.000394322005614529,0.000200965890157411,0.000191524378737491,0.0010788516170722,0.00319702078271758,0.00232698443096555,0.00196834783958488,0.00177092631182444,0.00158596485719074,0.00139767355027825,0.00121158524148396,0.00103421536069296,0.000869083334824232,0.000716433410970241,0.000574431624782602,0.000440168906073278,0.000310390920356135,0.000181907982790323,5.18162068507416e-05,NA
2009-07-11 02:00:00,7.67166947002725e-05,5.41906824193818e-05,0,0.000361176705876912,0.000300262571096697,0.000373845560121032,0.000215930776363426,0.000228222494058538,0.0010994057177091,0.00312179363291071,0.00233858719145523,0.00197299934441498,0.00177127103135844,0.00158568889928113,0.00139750186561347,0.00121161613759288,0.00103440715114298,0.000869361834141512,0.000716733587536228,0.000574709610805966,0.000440399622902604,0.000310561475332176,0.000182011725755178,5.18489290011073e-05,NA
