"time","tempDegC_heat00_1","tempDegC_heat00_2","tempDegC_heat00_3","tempDegC_heat00_4","tempDegC_heat00_5","tempDegC_heat00_6","tempDegC_heat00_7","tempDegC_heat00_8","tempDegC_heat00_9","tempDegC_heat00_10","tempDegC_heat00_11","tempDegC_heat00_12","tempDegC_heat00_13","tempDegC_heat00_14","tempDegC_heat00_15","tempDegC_heat00_16","tempDegC_heat00_17","tempDegC_heat00_18","tempDegC_heat00_19","tempDegC_heat00_20","tempDegC_heat00_21","tempDegC_heat00_22","tempDegC_heat00_23","tempDegC_heat00_24","tempDegC_heat00_25"
2009-07-02 02:00:00,21.9197660262882,22.1577099557853,22.1613225769841,22.1613222948302,22.1651412326098,21.9618713176173,19.9388456112098,17.6467675546931,15.7683449148374,14.307757616212,13.1323729048222,12.1368082015106,11.2575807116269,10.4587449786452,9.7193191816373,9.02569410045854,8.36812853435799,7.73900583973082,7.1320216407642,6.54188697507372,5.96407613648939,5.39469592415761,4.83041325724601,4.26861839196109,3.70843434820017
2009-07-02 03:00:00,21.8634021183172,22.0965710378208,22.1001230545807,22.1001227724307,22.1038776133383,21.9211014356788,19.9325521902482,17.6573612436033,15.7810521816378,14.3177963522793,13.1395039304292,12.1418984756331,11.2614148756779,10.4618090011575,9.72187085713313,9.02786267158073,8.36998050854981,7.74057885242335,7.13333965918524,6.54296662784656,5.96492927353082,5.39533073108154,4.83083486707542,4.26882871745378,3.70843434906124
2009-07-02 04:00:00,21.8073699456892,22.0367292117428,22.0402291911503,22.0402289090042,22.0439287138222,21.8803331395779,19.9258442980611,17.6675737975145,15.7935973670828,14.3278111514701,13.1466601232675,12.1470183636641,11.2652697625423,10.4648848865611,9.72442873107468,9.03003445593651,8.37183427983146,7.74215301461955,7.13465851256439,6.54404693061091,5.96578292008547,5.39596591958782,4.83125673286626,4.2690391713761,3.70843434992231
2009-07-02 05:00:00,21.7502720576289,21.9779540852797,21.9814156563991,21.9814153742568,21.9850745574528,21.8395874269607,19.9187294937995,17.6774104642629,15.8059790073712,14.3377991851978,13.1538396768318,12.152167197493,11.2691453170156,10.4679727709818,9.72699294012572,9.03220954281905,8.37368989614044,7.74372834886168,7.13597821028166,6.54512788667024,5.96663707694544,5.39660148959859,4.83167885438119,4.26924975360802,3.70843435078338
2009-07-02 06:00:00,21.7034285624042,21.9209227847335,21.9238094501457,21.9235011535613,21.9269938644374,21.7989830444045,19.9112707393907,17.6869059128114,15.8182116596722,14.3477662466322,13.1610453753494,12.1573467452877,11.2730427822117,10.4710734876922,9.72956399753933,9.03438822540607,8.37554751570168,7.745304937211,7.13729879375849,6.54620951654389,5.96749175414214,5.39723744599282,4.83210123403644,4.26946046543611,3.7084343530495
2009-07-02 07:00:00,21.6883013464775,21.8703932374166,21.8712355517296,21.8698598481779,21.8727263507499,21.7587756142388,19.9036102924389,17.6961369974766,15.8303326404803,14.3577303231166,13.1682864886216,12.162562215315,11.2769652305161,10.4741888477024,9.73214294146642,9.03657107921787,8.37740744857769,7.74688294327528,7.13862034814937,6.54729186418373,5.96834697426322,5.39787380038818,4.83252387786297,4.26967131013603,3.7084343599578
2009-07-02 08:00:00,21.7027887250132,21.8342094911985,21.8289076014525,21.8286617190682,21.8295976622331,21.7191567574943,19.8958244461836,17.7051445255928,15.8423600392077,14.367699083032,13.1755667026653,12.1678157843583,11.2809140926123,10.4773197778598,9.73473033622717,9.03875842648061,8.37926986945559,7.74846245823659,7.13994291981996,6.54837495276325,5.96920274878267,5.39851055848499,4.83294678875207,4.26988228942196,3.70843437283867
2009-07-02 09:00:00,21.732790505589,21.8123182924542,21.8077087968934,21.8033882055805,21.8047588516174,21.6803589877596,19.8879268990329,17.7139338881837,15.8542930875823,14.377670122665,13.1828842834076,12.173106702311,11.2848892219512,10.4804663596106,9.73732629529455,9.04095034964201,8.38113482553728,7.75004350541729,7.14126651896036,6.54945878615187,5.97005907887515,5.39914772049743,4.83336996668886,4.27009340343883,3.70843439134542
2009-07-02 10:00:00,21.7915886867989,21.8098984738336,21.7985670216697,21.7953493836258,21.7951891901358,21.6428448402845,19.8799753311709,17.7225303591792,15.8661416653966,14.3876467425721,13.1902405145213,12.1784358051894,11.2888913082816,10.4836291196094,9.73993117143655,9.04314706044658,8.38300243392307,7.7516261458351,7.14259117601989,6.55054337907369,5.97091597151853,5.39978528973598,4.83379341331463,4.27030465311738,3.70843441599198
2009-07-02 11:00:00,21.8781787895811,21.8300659121308,21.8136451228781,21.7995882264538,21.795476288941,21.6069102010434,19.871986116655,17.73093345372,15.8779018786909,14.3976249206161,13.1976327501478,12.1838018094422,11.2929199004858,10.4868079746282,9.74254499369778,9.04534859955774,8.38487272139802,7.75321039277106,7.14391689616299,6.55162873283557,5.97177342656562,5.40042326572975,4.83421712825869,4.27051603828817,3.70843444614893
