"datetime","diffM2s-2_0","diffM2s-2_0.5","diffM2s-2_1","diffM2s-2_1.5","diffM2s-2_2","diffM2s-2_2.5","diffM2s-2_3","diffM2s-2_3.5","diffM2s-2_4","diffM2s-2_4.5","diffM2s-2_5","diffM2s-2_5.5","diffM2s-2_6","diffM2s-2_6.5","diffM2s-2_7","diffM2s-2_7.5","diffM2s-2_8","diffM2s-2_8.5","diffM2s-2_9","diffM2s-2_9.5","diffM2s-2_10","diffM2s-2_10.5","diffM2s-2_11","diffM2s-2_11.5","diffM2s-2_12","diffM2s-2_12.5","diffM2s-2_13","diffM2s-2_13.5","diffM2s-2_14","diffM2s-2_14.5","diffM2s-2_15","diffM2s-2_15.5","diffM2s-2_16","diffM2s-2_16.5","diffM2s-2_17","diffM2s-2_17.5","diffM2s-2_18","diffM2s-2_18.5","diffM2s-2_19","diffM2s-2_19.5","diffM2s-2_20","diffM2s-2_20.5","diffM2s-2_21","diffM2s-2_21.5","diffM2s-2_22","diffM2s-2_22.5","diffM2s-2_23","diffM2s-2_23.5","diffM2s-2_24","diffM2s-2_24.5","diffM2s-2_25"
2009-06-25 04:00:00,0.005671,0.0077944,0.0018593,5.4407e-05,1.0174e-06,4.3409e-07,3.9634e-07,9.2651e-07,1.621e-06,2.3003e-06,2.8714e-06,3.387e-06,3.8315e-06,4.2075e-06,4.5527e-06,4.8723e-06,5.1707e-06,5.4595e-06,5.7529e-06,6.0701e-06,6.4624e-06,6.981e-06,7.678e-06,8.5946e-06,9.6362e-06,1.0707e-05,1.1966e-05,1.3803e-05,1.6826e-05,2.179e-05,2.9571e-05,4.0283e-05,5.2626e-05,6.7006e-05,4.4733e-05,0.00015499,4.2549e-05,0.00023352,0.00015869,0.00023553,0.00034142,0.00042207,0.00048673,0.00053904,0.00057462,0.00057467,0.00055018,0.00062943,0.0016044,0.0034359,0.0012483
2009-06-25 05:00:02,0.0011779,0.0017164,0.0031049,0.00014561,1.6218e-06,4.4084e-07,3.9568e-07,9.2479e-07,1.6181e-06,2.2954e-06,2.8626e-06,3.3753e-06,3.8183e-06,4.1938e-06,4.5386e-06,4.8581e-06,5.157e-06,5.4471e-06,5.7429e-06,6.065e-06,6.4663e-06,6.9942e-06,7.6881e-06,8.5697e-06,9.5463e-06,1.0573e-05,1.1899e-05,1.4043e-05,1.769e-05,2.328e-05,3.1146e-05,4.1221e-05,5.1305e-05,5.0269e-05,0.00010374,3.0084e-05,0.00017542,6.301e-05,0.00021643,0.00027637,0.00032506,0.00039801,0.00047269,0.0005332,0.00057244,0.00057362,0.00054945,0.0006288,0.0016032,0.0034334,0.0012474
2009-06-25 05:59:57,7.1282e-05,0.00016071,0.00040169,0.0010097,2.5145e-06,4.3956e-07,3.9475e-07,9.2315e-07,1.6153e-06,2.2905e-06,2.8539e-06,3.3638e-06,3.8052e-06,4.1804e-06,4.5251e-06,4.8445e-06,5.144e-06,5.4354e-06,5.7341e-06,6.0617e-06,6.4713e-06,7.0041e-06,7.6872e-06,8.5318e-06,9.4613e-06,1.0491e-05,1.1965e-05,1.4502e-05,1.8681e-05,2.4496e-05,3.1897e-05,4.0322e-05,4.7756e-05,5.9981e-05,3.2194e-05,0.00012242,2.8854e-05,0.00020245,0.00014138,0.0002196,0.00032654,0.00040933,0.0004768,0.00053171,0.00056939,0.00057118,0.00054808,0.0006279,0.0016014,0.0034297,0.0012458
2009-06-25 07:00:00,0.00063625,0.00069245,0.00058531,0.0029137,4.1588e-06,4.2959e-07,3.9225e-07,9.2008e-07,1.6111e-06,2.2845e-06,2.8449e-06,3.3522e-06,3.7919e-06,4.1667e-06,4.5112e-06,4.8307e-06,5.1308e-06,5.4239e-06,5.7259e-06,6.059e-06,6.4749e-06,7.008e-06,7.6753e-06,8.4871e-06,9.3947e-06,1.0479e-05,1.217e-05,1.5099e-05,1.9581e-05,2.5196e-05,3.1682e-05,3.8396e-05,4.437e-05,3.9503e-05,8.5202e-05,2.1329e-05,0.0001301,4.9868e-05,0.0001993,0.00026199,0.00031554,0.00039233,0.00046847,0.00052913,0.00056852,0.00057029,0.00054706,0.0006268,0.0015991,0.0034249,0.0012439
2009-06-25 08:00:02,0.0034197,0.0047929,0.0039533,0.00066413,4.7961e-06,4.0585e-07,3.8822e-07,9.1547e-07,1.6053e-06,2.2766e-06,2.835e-06,3.3399e-06,3.778e-06,4.1525e-06,4.4968e-06,4.8164e-06,5.1173e-06,5.4123e-06,5.7177e-06,6.0558e-06,6.4757e-06,7.0052e-06,7.6552e-06,8.444e-06,9.3596e-06,1.0548e-05,1.2488e-05,1.5708e-05,2.0203e-05,2.5275e-05,3.0484e-05,3.5418e-05,3.9299e-05,5.0513e-05,2.3802e-05,8.709e-05,2.6756e-05,0.00017952,0.00013013,0.00021325,0.00032311,0.00040745,0.00047563,0.00053031,0.00056742,0.00056887,0.00054595,0.00062574,0.0015969,0.0034203,0.0012422
2009-06-25 08:59:57,0.0014432,0.0023131,0.0021329,0.00048886,3.1372e-06,3.6347e-07,3.8237e-07,9.0893e-07,1.5971e-06,2.2664e-06,2.8236e-06,3.3266e-06,3.7632e-06,4.1377e-06,4.4816e-06,4.8014e-06,5.1032e-06,5.4001e-06,5.709e-06,6.0514e-06,6.4727e-06,6.9958e-06,7.6303e-06,8.4105e-06,9.3656e-06,1.0693e-05,1.2858e-05,1.6201e-05,2.0436e-05,2.4711e-05,2.8588e-05,3.2591e-05,3.6701e-05,3.1279e-05,6.7134e-05,2.4469e-05,0.00010975,5.0021e-05,0.00020662,0.00026792,0.00032324,0.00040002,0.00047358,0.00053121,0.00056844,0.00056909,0.00054563,0.00062513,0.0015955,0.0034172,0.0012414
2009-06-25 10:00:00,1.9848e-05,4.3725e-05,3.9981e-05,1.3136e-05,9.2012e-07,3.2417e-07,3.7533e-07,9.003e-07,1.5863e-06,2.2533e-06,2.81e-06,3.3116e-06,3.747e-06,4.1218e-06,4.4654e-06,4.7855e-06,5.0883e-06,5.3873e-06,5.6994e-06,6.0448e-06,6.4653e-06,6.9811e-06,7.6051e-06,8.3936e-06,9.4159e-06,1.0892e-05,1.3205e-05,1.648e-05,2.0254e-05,2.3582e-05,2.6544e-05,2.9818e-05,3.2644e-05,4.3687e-05,2.5525e-05,8.2064e-05,3.6944e-05,0.00018459,0.00013268,0.00022516,0.00034031,0.00042399,0.00048863,0.00053876,0.00057181,0.00057034,0.00054587,0.00062485,0.0015942,0.0034142,0.0012403
2009-06-25 11:00:02,0.00025589,0.00026159,4.3638e-05,2.4931e-06,6.0329e-07,3.018e-07,3.6767e-07,8.8971e-07,1.5727e-06,2.2372e-06,2.7939e-06,3.2944e-06,3.7292e-06,4.1049e-06,4.4481e-06,4.7685e-06,5.0724e-06,5.3735e-06,5.6884e-06,6.0357e-06,6.4538e-06,6.9631e-06,7.584e-06,8.398e-06,9.5047e-06,1.1106e-05,1.3457e-05,1.6504e-05,1.9681e-05,2.218e-05,2.4656e-05,2.791e-05,3.2846e-05,3.1314e-05,6.4852e-05,3.4792e-05,0.00012855,6.3239e-05,0.00023707,0.00029087,0.00034373,0.0004181,0.00048779,0.00054134,0.00057487,0.00057239,0.00054666,0.00062483,0.0015935,0.0034126,0.00124
2009-06-25 11:59:57,0.00026105,0.00029644,0.00031081,1.0151e-05,5.1696e-07,2.8322e-07,3.5972e-07,8.7774e-07,1.5573e-06,2.2189e-06,2.7755e-06,3.2754e-06,3.71e-06,4.087e-06,4.4298e-06,4.7506e-06,5.0556e-06,5.3586e-06,5.6758e-06,6.0238e-06,6.4387e-06,6.944e-06,7.5707e-06,8.4243e-06,9.6166e-06,1.1293e-05,1.3569e-05,1.6278e-05,1.8818e-05,2.085e-05,2.3282e-05,2.708e-05,3.208e-05,4.397e-05,3.435e-05,0.00010191,5.0387e-05,0.00021715,0.00014574,0.00024753,0.00036672,0.00044659,0.00050522,0.00054979,0.00057853,0.0005739,0.00054726,0.00062503,0.0015934,0.0034121,0.0012399
2009-06-25 13:00:00,0.0010442,0.0012185,0.00024675,0.00013403,3.401e-07,2.678e-07,3.534e-07,8.6764e-07,1.5433e-06,2.2019e-06,2.7572e-06,3.2564e-06,3.691e-06,4.0694e-06,4.4121e-06,4.7333e-06,5.0394e-06,5.3443e-06,5.663e-06,6.0111e-06,6.4235e-06,6.9286e-06,7.5704e-06,8.4712e-06,9.7326e-06,1.1418e-05,1.3529e-05,1.5852e-05,1.7898e-05,1.9848e-05,2.2569e-05,2.7055e-05,3.4903e-05,4.0356e-05,7.7557e-05,4.5976e-05,0.00016412,7.5678e-05,0.00026321,0.00030626,0.0003543,0.00042702,0.00049565,0.00054806,0.00058008,0.00057586,0.00054846,0.00062566,0.0015941,0.0034135,0.0012408
2009-06-25 14:00:02,0.00077896,0.0012593,0.0021962,0.00033447,4.5702e-06,2.5934e-07,3.4865e-07,8.6003e-07,1.5323e-06,2.1881e-06,2.7407e-06,3.2392e-06,3.6735e-06,4.0528e-06,4.3958e-06,4.7175e-06,5.0248e-06,5.3312e-06,5.6511e-06,5.9989e-06,6.4107e-06,6.9203e-06,7.5847e-06,8.5319e-06,9.8317e-06,1.1462e-05,1.3357e-05,1.5315e-05,1.7164e-05,1.9268e-05,2.2434e-05,2.819e-05,3.7697e-05,5.1183e-05,4.5473e-05,0.00013136,5.783e-05,0.0002453,0.00015244,0.00025532,0.0003719,0.00044736,0.00050385,0.00054867,0.00057854,0.00057482,0.00054829,0.00062595,0.0015943,0.0034141,0.0012409
2009-06-25 14:59:57,0.00044955,0.00081498,0.00018633,0.00022905,2.0691e-05,3.2275e-07,3.4836e-07,8.5564e-07,1.5249e-06,2.1787e-06,2.7271e-06,3.2248e-06,3.6588e-06,4.0379e-06,4.3818e-06,4.7042e-06,5.0127e-06,5.3204e-06,5.6412e-06,5.989e-06,6.4029e-06,6.9219e-06,7.6131e-06,8.5973e-06,9.8981e-06,1.1426e-05,1.3098e-05,1.4814e-05,1.6714e-05,1.9045e-05,2.297e-05,3.0156e-05,4.1423e-05,5.2633e-05,9.2892e-05,4.9954e-05,0.00019137,7.7663e-05,0.00026631,0.0002999,0.00034348,0.00041628,0.00048727,0.00054259,0.00057708,0.00057466,0.00054823,0.00062595,0.0015944,0.0034145,0.001241
2009-06-25 16:00:00,0.00050776,0.0008155,0.0016124,0.00036288,5.1232e-05,9.7705e-07,3.578e-07,8.5251e-07,1.5183e-06,2.1707e-06,2.7155e-06,3.2125e-06,3.6461e-06,4.024e-06,4.369e-06,4.6923e-06,5.0019e-06,5.3109e-06,5.6325e-06,5.9812e-06,6.3997e-06,6.9319e-06,7.6493e-06,8.6543e-06,9.922e-06,1.1324e-05,1.2812e-05,1.4454e-05,1.6472e-05,1.9241e-05,2.4194e-05,3.2814e-05,4.5865e-05,6.0327e-05,5.098e-05,0.0001503,5.2945e-05,0.00024792,0.00014638,0.00024542,0.00035747,0.00043159,0.0004905,0.00053952,0.00057326,0.0005723,0.00054723,0.00062553,0.0015936,0.0034127,0.00124
2009-06-25 17:00:02,0.00056054,0.00079952,0.00012681,0.00024256,7.9114e-05,3.9678e-06,3.9638e-07,8.5178e-07,1.5107e-06,2.1618e-06,2.7045e-06,3.2007e-06,3.6339e-06,4.0107e-06,4.3563e-06,4.6806e-06,4.9914e-06,5.3016e-06,5.6242e-06,5.9749e-06,6.4e-06,6.9475e-06,7.6858e-06,8.6926e-06,9.903e-06,1.1182e-05,1.2554e-05,1.4222e-05,1.6466e-05,1.9926e-05,2.5944e-05,3.5561e-05,4.8052e-05,5.6844e-05,9.8763e-05,4.295e-05,0.00019302,6.8334e-05,0.00024903,0.00027958,0.0003231,0.00039925,0.00047493,0.00053449,0.00057217,0.00057197,0.00054681,0.00062503,0.0015928,0.0034111,0.0012395
2009-06-25 17:59:57,0.00015069,0.00027344,0.00082387,0.00011964,3.9666e-05,1.0856e-05,5.4764e-07,8.6228e-07,1.5036e-06,2.1522e-06,2.6937e-06,3.1894e-06,3.6219e-06,3.9979e-06,4.3441e-06,4.6695e-06,4.9815e-06,5.2928e-06,5.6168e-06,5.9707e-06,6.4042e-06,6.9665e-06,7.7176e-06,8.7088e-06,9.8506e-06,1.1031e-05,1.2355e-05,1.4124e-05,1.6781e-05,2.1001e-05,2.7792e-05,3.7503e-05,4.9826e-05,5.9655e-05,4.5747e-05,0.00014493,3.8989e-05,0.00022686,0.00013211,0.00022822,0.00033831,0.00041415,0.00047726,0.00053083,0.0005681,0.00056951,0.00054576,0.00062449,0.0015918,0.0034089,0.0012386
2009-06-25 19:00:00,0.00054746,0.0006696,4.9233e-05,0.00018305,5.9573e-05,1.8508e-05,1.0095e-06,8.9958e-07,1.4983e-06,2.1409e-06,2.682e-06,3.1772e-06,3.6091e-06,3.9851e-06,4.3317e-06,4.6579e-06,4.9711e-06,5.2836e-06,5.6095e-06,5.9677e-06,6.4103e-06,6.9848e-06,7.7391e-06,8.7019e-06,9.7774e-06,1.0893e-05,1.2235e-05,1.4215e-05,1.7386e-05,2.2227e-05,2.9258e-05,3.8472e-05,4.8229e-05,5.2222e-05,9.1583e-05,2.9839e-05,0.00016389,5.3016e-05,0.00022355,0.00025701,0.00030449,0.00038542,0.00046512,0.00052752,0.00056733,0.00056891,0.0005451,0.00062388,0.0015906,0.0034065,0.0012376
2009-06-25 20:00:02,3.4596e-05,7.0829e-05,0.00035314,2.0016e-05,3.8702e-05,2.0852e-05,1.9231e-06,9.9578e-07,1.5004e-06,2.1301e-06,2.6697e-06,3.1643e-06,3.5956e-06,3.9723e-06,4.3192e-06,4.6462e-06,4.9604e-06,5.2743e-06,5.6027e-06,5.9659e-06,6.4173e-06,7e-06,7.7484e-06,8.6768e-06,9.6981e-06,1.0789e-05,1.2221e-05,1.4503e-05,1.8154e-05,2.33e-05,3.0047e-05,3.8161e-05,4.6423e-05,5.34e-05,3.4924e-05,0.00011631,2.6507e-05,0.00019338,0.00011575,0.00021175,0.00032216,0.00040053,0.00046713,0.00052365,0.00056306,0.00056611,0.00054365,0.00062291,0.0015887,0.0034023,0.0012358
2009-06-25 20:59:57,0.0004365,0.00046187,2.9237e-05,7.5377e-05,1.7453e-05,1.473e-05,3.016e-06,1.2004e-06,1.5192e-06,2.1231e-06,2.6582e-06,3.1518e-06,3.5824e-06,3.96e-06,4.3072e-06,4.6349e-06,4.9501e-06,5.2656e-06,5.5969e-06,5.9656e-06,6.4246e-06,7.0108e-06,7.7469e-06,8.6415e-06,9.6277e-06,1.074e-05,1.2326e-05,1.4935e-05,1.8906e-05,2.3989e-05,3.0079e-05,3.6731e-05,4.2601e-05,4.2547e-05,7.7149e-05,2.1779e-05,0.00011992,4.1886e-05,0.00020671,0.00024318,0.00029544,0.00037966,0.00046027,0.00052264,0.00056273,0.00056513,0.00054246,0.00062173,0.0015863,0.0033977,0.0012341
2009-06-25 22:00:00,0.00070774,0.0010736,0.00027558,1.2929e-05,1.5577e-05,9.5264e-06,3.725e-06,1.4817e-06,1.5658e-06,2.1227e-06,2.6485e-06,3.1399e-06,3.5697e-06,3.948e-06,4.2956e-06,4.6237e-06,4.9401e-06,5.2574e-06,5.5919e-06,5.966e-06,6.4308e-06,7.016e-06,7.7364e-06,8.6033e-06,9.5791e-06,1.0757e-05,1.2538e-05,1.5416e-05,1.9472e-05,2.4183e-05,2.9282e-05,3.4301e-05,3.9193e-05,4.5475e-05,2.6662e-05,8.5143e-05,2.5879e-05,0.00016665,0.00010531,0.00020605,0.00031926,0.00039945,0.00046683,0.00052281,0.0005613,0.00056381,0.00054153,0.00062083,0.0015846,0.0033937,0.0012327
2009-06-25 23:00:02,0.00057509,0.00085859,0.00032111,5.862e-05,6.8518e-06,6.7393e-06,4.0745e-06,1.7394e-06,1.6474e-06,2.1326e-06,2.6419e-06,3.1294e-06,3.5581e-06,3.9365e-06,4.2845e-06,4.6131e-06,4.9305e-06,5.2498e-06,5.5879e-06,5.9668e-06,6.4352e-06,7.0161e-06,7.7209e-06,8.5708e-06,9.5635e-06,1.0842e-05,1.2814e-05,1.5835e-05,1.9741e-05,2.3854e-05,2.7807e-05,3.1846e-05,3.5922e-05,3.4597e-05,6.3596e-05,2.4853e-05,0.00010336,4.4908e-05,0.00021537,0.00024787,0.0003027,0.00038758,0.00046602,0.00052563,0.00056357,0.00056462,0.00054142,0.0006203,0.001583,0.0033903,0.0012315
2009-06-25 23:59:57,0.000568,0.00084942,0.00082252,0.00010269,6.5243e-06,4.5383e-06,3.9793e-06,1.9386e-06,1.7481e-06,2.1545e-06,2.6393e-06,3.1203e-06,3.5471e-06,3.9251e-06,4.2732e-06,4.6024e-06,4.921e-06,5.2424e-06,5.584e-06,5.9669e-06,6.4367e-06,7.0113e-06,7.7034e-06,8.5506e-06,9.5855e-06,1.0979e-05,1.3091e-05,1.6104e-05,1.9673e-05,2.3035e-05,2.6074e-05,2.9456e-05,3.3203e-05,4.0289e-05,2.7293e-05,8.1059e-05,3.6316e-05,0.00017333,0.0001094,0.00022165,0.00034006,0.00041882,0.00048193,0.00053266,0.00056653,0.00056572,0.00054158,0.00061988,0.0015815,0.003387,0.0012303
2009-06-26 01:00:00,0.0017692,0.0025114,0.0022435,0.00012753,6.6763e-06,3.2283e-06,3.39e-06,2.0504e-06,1.8348e-06,2.1887e-06,2.6417e-06,3.113e-06,3.5368e-06,3.9139e-06,4.262e-06,4.5917e-06,4.9115e-06,5.2352e-06,5.58e-06,5.9659e-06,6.4352e-06,7.0034e-06,7.6885e-06,8.5479e-06,9.6429e-06,1.1142e-05,1.331e-05,1.6172e-05,1.9291e-05,2.1905e-05,2.4456e-05,2.7794e-05,3.2601e-05,3.4369e-05,6.1854e-05,3.4483e-05,0.00012284,5.8563e-05,0.00024559,0.000267,0.00032145,0.00040599,0.00048155,0.00053718,0.00057104,0.00056848,0.00054263,0.00061997,0.001581,0.0033859,0.0012303
2009-06-26 02:00:02,0.0030135,0.0043182,0.0037931,0.00037829,5.5215e-06,2.3368e-06,2.7713e-06,2.0633e-06,1.892e-06,2.2301e-06,2.6496e-06,3.1078e-06,3.5272e-06,3.9028e-06,4.2507e-06,4.5809e-06,4.902e-06,5.2279e-06,5.5756e-06,5.9634e-06,6.4311e-06,6.9943e-06,7.6797e-06,8.5645e-06,9.725e-06,1.1295e-05,1.3428e-05,1.6037e-05,1.8656e-05,2.0783e-05,2.3288e-05,2.7047e-05,3.2607e-05,4.1234e-05,3.5216e-05,9.9622e-05,4.8924e-05,0.00020724,0.00012208,0.00024549,0.00036622,0.00043977,0.00049677,0.00054253,0.00057282,0.00056939,0.0005433,0.00062045,0.0015815,0.0033866,0.0012309
2009-06-26 02:59:57,0.00098864,0.0015808,0.0019645,0.0027681,4.3675e-06,1.7311e-06,2.3599e-06,2.0131e-06,1.9247e-06,2.2705e-06,2.6624e-06,3.105e-06,3.5182e-06,3.8918e-06,4.2393e-06,4.57e-06,4.8924e-06,5.2205e-06,5.5705e-06,5.9593e-06,6.4252e-06,6.9861e-06,7.6794e-06,8.598e-06,9.8154e-06,1.1405e-05,1.3424e-05,1.5735e-05,1.7922e-05,1.9943e-05,2.2659e-05,2.7019e-05,3.4199e-05,4.2144e-05,7.2434e-05,4.4738e-05,0.00015672,6.9458e-05,0.00027031,0.00027815,0.00032917,0.00041323,0.00048821,0.00054295,0.00057562,0.00057172,0.00054453,0.00062113,0.0015822,0.0033879,0.0012315
2009-06-26 04:00:00,0.00022889,0.00039662,0.00071873,0.003479,1.0614e-05,1.372e-06,2.0736e-06,1.9307e-06,1.9386e-06,2.3025e-06,2.6782e-06,3.1048e-06,3.5102e-06,3.8811e-06,4.2281e-06,4.5592e-06,4.8828e-06,5.2128e-06,5.5647e-06,5.954e-06,6.4186e-06,6.9809e-06,7.6886e-06,8.6426e-06,9.8958e-06,1.1455e-05,1.3309e-05,1.5338e-05,1.7307e-05,1.9428e-05,2.2515e-05,2.7938e-05,3.7246e-05,5.1263e-05,4.5126e-05,0.0001259,5.4685e-05,0.00023479,0.00012749,0.00025227,0.00036849,0.00043695,0.00049246,0.00053953,0.00057183,0.00056986,0.00054415,0.00062136,0.0015826,0.003389,0.0012319
2009-06-26 05:00:02,0.004127,0.0046476,0.0039546,0.0010801,8.0235e-06,1.0999e-06,1.8696e-06,1.8325e-06,1.9401e-06,2.323e-06,2.6942e-06,3.1072e-06,3.5039e-06,3.8711e-06,4.2172e-06,4.5487e-06,4.8736e-06,5.2053e-06,5.5586e-06,5.9481e-06,6.4128e-06,6.9801e-06,7.7062e-06,8.69e-06,9.951e-06,1.1437e-05,1.3115e-05,1.4942e-05,1.6894e-05,1.9209e-05,2.2987e-05,2.9812e-05,4.0525e-05,5.1704e-05,8.5729e-05,4.8165e-05,0.00018139,6.9349e-05,0.00027119,0.00027013,0.00031756,0.00040176,0.00047887,0.0005364,0.00057169,0.00056988,0.00054395,0.00062125,0.0015824,0.0033886,0.0012315
2009-06-26 05:59:57,0.015214,0.020066,0.02024,0.005169,3.0016e-05,9.9424e-07,1.7194e-06,1.7424e-06,1.9333e-06,2.3326e-06,2.708e-06,3.1116e-06,3.4997e-06,3.8621e-06,4.2072e-06,4.5389e-06,4.8649e-06,5.1981e-06,5.5526e-06,5.9425e-06,6.4092e-06,6.9847e-06,7.7297e-06,8.7317e-06,9.9724e-06,1.1362e-05,1.2889e-05,1.4614e-05,1.6658e-05,1.9378e-05,2.4093e-05,3.2119e-05,4.3947e-05,5.829e-05,4.8539e-05,0.00014127,4.8554e-05,0.00023667,0.00012127,0.00024154,0.00035221,0.00041932,0.00047786,0.00052972,0.00056623,0.00056713,0.00054293,0.00062078,0.0015816,0.0033871,0.0012307
2009-06-26 07:00:00,0.00062583,0.00081626,0.0014242,0.0019189,6.0828e-05,1.3347e-06,1.6183e-06,1.6741e-06,1.9182e-06,2.334e-06,2.7175e-06,3.1168e-06,3.4973e-06,3.8542e-06,4.1981e-06,4.5299e-06,4.8568e-06,5.1913e-06,5.5468e-06,5.9378e-06,6.4084e-06,6.994e-06,7.7548e-06,8.7604e-06,9.9595e-06,1.1251e-05,1.2673e-05,1.4389e-05,1.6647e-05,1.9978e-05,2.5588e-05,3.4314e-05,4.571e-05,5.4749e-05,8.9633e-05,4.0172e-05,0.00017896,5.8378e-05,0.00025166,0.00025067,0.00029859,0.00038568,0.00046683,0.00052818,0.00056656,0.00056702,0.00054245,0.00062026,0.0015807,0.0033852,0.00123
2009-06-26 08:00:02,7.8575e-06,2.5094e-05,2.1458e-05,3.1762e-05,8.1195e-05,2.2101e-06,1.5827e-06,1.6302e-06,1.8965e-06,2.3293e-06,2.7218e-06,3.1209e-06,3.496e-06,3.847e-06,4.1893e-06,4.5211e-06,4.8489e-06,5.1845e-06,5.541e-06,5.934e-06,6.4097e-06,7.0056e-06,7.7764e-06,8.7714e-06,9.9177e-06,1.1127e-05,1.2499e-05,1.4302e-05,1.6915e-05,2.0887e-05,2.7087e-05,3.5865e-05,4.6985e-05,5.7072e-05,4.2919e-05,0.00013363,3.4484e-05,0.00021219,0.000107,0.00022292,0.00033133,0.00040076,0.00046422,0.000521,0.00056109,0.0005643,0.00054141,0.0006197,0.0015797,0.003383,0.0012291
2009-06-26 08:59:57,0.00010806,0.00010997,1.6517e-05,1.4359e-05,2.1782e-05,3.0683e-06,1.6118e-06,1.6086e-06,1.873e-06,2.3194e-06,2.7204e-06,3.1218e-06,3.4939e-06,3.84e-06,4.1803e-06,4.5119e-06,4.8404e-06,5.177e-06,5.5349e-06,5.9305e-06,6.412e-06,7.0166e-06,7.7899e-06,8.7635e-06,9.8565e-06,1.1009e-05,1.2394e-05,1.4381e-05,1.7424e-05,2.1888e-05,2.8253e-05,3.655e-05,4.538e-05,4.9675e-05,8.2382e-05,2.7484e-05,0.00014676,4.383e-05,0.00022525,0.00022995,0.00028177,0.00037262,0.00045677,0.00052045,0.00056093,0.00056337,0.00054038,0.00061883,0.0015779,0.0033794,0.0012276
2009-06-26 10:00:00,0.00080581,0.000832,0.00025167,2.0143e-05,7.0426e-06,3.3404e-06,1.675e-06,1.6063e-06,1.8528e-06,2.3058e-06,2.7142e-06,3.1185e-06,3.4898e-06,3.8325e-06,4.1709e-06,4.5021e-06,4.8311e-06,5.1687e-06,5.5282e-06,5.927e-06,6.4141e-06,7.0245e-06,7.7929e-06,8.7393e-06,9.7878e-06,1.0919e-05,1.2381e-05,1.4623e-05,1.8054e-05,2.2742e-05,2.8819e-05,3.606e-05,4.3431e-05,4.9554e-05,3.2702e-05,0.00010511,2.399e-05,0.00017494,9.2132e-05,0.00020718,0.00031602,0.00038849,0.00045547,0.00051462,0.00055615,0.00056058,0.00053891,0.00061772,0.0015759,0.0033751,0.0012259
2009-06-26 11:00:02,0.00053651,0.00075669,0.00075817,0.00045936,1.6839e-05,3.4397e-06,1.7338e-06,1.6192e-06,1.84e-06,2.2914e-06,2.7047e-06,3.1115e-06,3.4833e-06,3.8248e-06,4.1614e-06,4.492e-06,4.8215e-06,5.1601e-06,5.5215e-06,5.9238e-06,6.4157e-06,7.0282e-06,7.7863e-06,8.7051e-06,9.725e-06,1.0875e-05,1.2468e-05,1.4977e-05,1.8654e-05,2.3249e-05,2.8684e-05,3.452e-05,3.9684e-05,4.0475e-05,6.8941e-05,2.1021e-05,0.00010558,3.6444e-05,0.00021017,0.00021857,0.00027542,0.00036902,0.00045343,0.00051667,0.00055709,0.00056001,0.0005379,0.00061673,0.0015739,0.003371,0.0012245
2009-06-26 11:59:57,0.00056635,0.00077925,0.00051184,0.00010522,0.00023512,5.2081e-06,1.8341e-06,1.6424e-06,1.8352e-06,2.2785e-06,2.6936e-06,3.1019e-06,3.4747e-06,3.8166e-06,4.152e-06,4.4822e-06,4.812e-06,5.1517e-06,5.5152e-06,5.921e-06,6.4163e-06,7.0274e-06,7.7722e-06,8.6683e-06,9.6806e-06,1.0886e-05,1.2641e-05,1.5359e-05,1.9078e-05,2.3304e-05,2.78e-05,3.2182e-05,3.6635e-05,4.1765e-05,2.6033e-05,7.8275e-05,2.6336e-05,0.0001504,8.5663e-05,0.00020658,0.00031812,0.00039209,0.00045904,0.0005165,0.00055611,0.0005593,0.00053737,0.00061607,0.0015723,0.0033675,0.0012232
2009-06-26 13:00:00,0.00027715,0.00043744,0.00051814,0.00086875,3.9748e-05,1.9184e-05,2.3816e-06,1.6867e-06,1.8374e-06,2.2683e-06,2.6824e-06,3.0909e-06,3.4646e-06,3.8081e-06,4.1428e-06,4.4726e-06,4.8027e-06,5.1436e-06,5.5094e-06,5.9183e-06,6.4155e-06,7.0224e-06,7.754e-06,8.6363e-06,9.6638e-06,1.0954e-05,1.2859e-05,1.5677e-05,1.9231e-05,2.2893e-05,2.6345e-05,2.9898e-05,3.3659e-05,3.3799e-05,5.7891e-05,2.5781e-05,9.7917e-05,4.3989e-05,0.00022177,0.00022472,0.00028553,0.00038043,0.00046257,0.00052256,0.00056005,0.00056077,0.00053745,0.00061552,0.0015706,0.0033636,0.0012218
2009-06-26 14:00:02,0.00054917,0.00070675,0.00029045,2.2194e-05,0.00023729,3.2517e-05,4.3269e-06,1.8319e-06,1.8486e-06,2.2603e-06,2.6712e-06,3.0789e-06,3.4532e-06,3.7986e-06,4.1331e-06,4.4627e-06,4.7932e-06,5.1354e-06,5.5033e-06,5.9147e-06,6.412e-06,7.0133e-06,7.7339e-06,8.6143e-06,9.678e-06,1.1061e-05,1.3069e-05,1.5852e-05,1.9084e-05,2.2061e-05,2.4738e-05,2.7844e-05,3.168e-05,3.7495e-05,2.814e-05,7.9176e-05,3.8228e-05,0.00016656,9.4997e-05,0.00023021,0.00034478,0.00041533,0.00047669,0.00052796,0.00056236,0.00056182,0.00053771,0.00061522,0.0015695,0.0033613,0.0012212
