date_time,doy,wind_speed,gust_speed,par,wind_z
6/3/2020 20:30,155,0,1.51,28.7,4
6/3/2020 21:00,155,0,0.5,1.2,4
6/3/2020 21:30,155,0,0,1.2,4
6/3/2020 22:00,155,0,0,1.2,4
6/3/2020 22:30,155,0,0,1.2,4
6/3/2020 23:00,155,0,0,1.2,4
6/3/2020 23:30,155,0,0,1.2,4
6/4/2020 0:00,156,0,0,1.2,4
6/4/2020 0:30,156,0,0,1.2,4
6/4/2020 1:00,156,0,0,1.2,4
6/4/2020 1:30,156,0,0,1.2,4
6/4/2020 2:00,156,0,0,1.2,4
6/4/2020 2:30,156,0,0,1.2,4
6/4/2020 3:00,156,0,0,1.2,4
6/4/2020 3:30,156,0,0,1.2,4
6/4/2020 4:00,156,0,0.5,1.2,4
6/4/2020 4:30,156,0,1.51,1.2,4
6/4/2020 5:00,156,0,0.5,1.2,4
6/4/2020 5:30,156,0,0.5,1.2,4
6/4/2020 6:00,156,0,1.01,6.2,4
6/4/2020 6:30,156,0,1.01,61.2,4
6/4/2020 7:00,156,0,0.5,123.7,4
6/4/2020 7:30,156,0,2.52,178.7,4
6/4/2020 8:00,156,0,1.51,246.2,4
6/4/2020 8:30,156,0.5,4.53,946.2,4
6/4/2020 9:00,156,0.5,2.52,1031.2,4
6/4/2020 9:30,156,0.5,3.02,1191.2,4
6/4/2020 10:00,156,0,3.02,1348.7,4
6/4/2020 10:30,156,0.5,3.02,1491.2,4
6/4/2020 11:00,156,0.5,3.52,1603.7,4
6/4/2020 11:30,156,0.5,3.52,1758.7,4
6/4/2020 12:00,156,0.5,3.02,1938.7,4
6/4/2020 12:30,156,0.5,3.52,1906.2,4
6/4/2020 13:00,156,1.01,4.03,1891.2,4
6/4/2020 13:30,156,1.01,3.52,1903.7,4
6/4/2020 14:00,156,0.5,4.53,1916.2,4
6/4/2020 14:30,156,1.01,4.53,1808.7,4
6/4/2020 15:00,156,0.5,3.52,1741.2,4
6/4/2020 15:30,156,0.5,5.03,1773.7,4
6/4/2020 16:00,156,0.5,5.03,1718.7,4
6/4/2020 16:30,156,1.01,4.53,1403.7,4
6/4/2020 17:00,156,1.01,4.53,1213.7,4
6/4/2020 17:30,156,1.01,4.53,1038.7,4
6/4/2020 18:00,156,1.01,5.54,866.2,4
6/4/2020 18:30,156,0.5,3.52,673.7,4
6/4/2020 19:00,156,0,2.52,541.2,4
6/4/2020 19:30,156,0.5,3.52,303.7,4
6/4/2020 20:00,156,0,3.02,81.2,4
6/4/2020 20:30,156,0,2.52,18.7,4
6/4/2020 21:00,156,0.5,3.52,1.2,4
6/4/2020 21:30,156,1.01,4.53,1.2,4
6/4/2020 22:00,156,1.51,5.54,1.2,4
6/4/2020 22:30,156,1.01,4.53,1.2,4
6/4/2020 23:00,156,0,2.01,1.2,4
6/4/2020 23:30,156,0,2.01,1.2,4
6/5/2020 0:00,157,0,2.01,1.2,4
6/5/2020 0:30,157,0.5,2.52,1.2,4
6/5/2020 1:00,157,0,2.01,1.2,4
6/5/2020 1:30,157,0,2.01,1.2,4
6/5/2020 2:00,157,0,1.51,1.2,4
6/5/2020 2:30,157,0,3.02,1.2,4
6/5/2020 3:00,157,0,2.52,1.2,4
6/5/2020 3:30,157,0,2.52,1.2,4
6/5/2020 4:00,157,0.5,5.03,1.2,4
6/5/2020 4:30,157,1.01,3.52,1.2,4
6/5/2020 5:00,157,0.5,4.53,1.2,4
6/5/2020 5:30,157,0,2.01,1.2,4
6/5/2020 6:00,157,0,1.51,3.7,4
6/5/2020 6:30,157,0,0.5,61.2,4
6/5/2020 7:00,157,0,1.51,146.2,4
6/5/2020 7:30,157,0,1.51,376.2,4
6/5/2020 8:00,157,0,1.51,556.2,4
6/5/2020 8:30,157,0,1.51,821.2,4
6/5/2020 9:00,157,0,2.01,826.2,4
6/5/2020 9:30,157,0,2.01,973.7,4
6/5/2020 10:00,157,0,2.01,1228.7,4
6/5/2020 10:30,157,0.5,2.52,1371.2,4
6/5/2020 11:00,157,0.5,4.03,1561.2,4
6/5/2020 11:30,157,1.01,4.53,663.7,4
6/5/2020 12:00,157,1.01,5.54,1873.7,4
6/5/2020 12:30,157,1.01,5.03,1856.2,4
6/5/2020 13:00,157,2.01,6.04,1878.7,4
6/5/2020 13:30,157,1.51,5.03,1866.2,4
6/5/2020 14:00,157,1.51,6.04,1848.7,4
6/5/2020 14:30,157,2.01,5.54,1801.2,4
6/5/2020 15:00,157,2.01,6.04,1708.7,4
6/5/2020 15:30,157,1.51,4.53,1623.7,4
6/5/2020 16:00,157,1.51,5.54,1506.2,4
6/5/2020 16:30,157,2.01,6.04,1371.2,4
6/5/2020 17:00,157,1.51,4.53,1221.2,4
6/5/2020 17:30,157,1.51,4.53,1048.7,4
6/5/2020 18:00,157,1.51,5.54,863.7,4
6/5/2020 18:30,157,1.01,4.53,668.7,4
6/5/2020 19:00,157,1.01,4.03,483.7,4
6/5/2020 19:30,157,0.5,3.52,343.7,4
6/5/2020 20:00,157,0,2.01,93.7,4
6/5/2020 20:30,157,0,1.51,31.2,4
6/5/2020 21:00,157,0,0,1.2,4
6/5/2020 21:30,157,0,0,1.2,4
6/5/2020 22:00,157,0,0,1.2,4
6/5/2020 22:30,157,0,0,1.2,4
6/5/2020 23:00,157,0,0,1.2,4
6/5/2020 23:30,157,0,0,1.2,4
6/6/2020 0:00,158,0,0,1.2,4
6/6/2020 0:30,158,0,0,1.2,4
6/6/2020 1:00,158,0,0,1.2,4
6/6/2020 1:30,158,0,0,1.2,4
6/6/2020 2:00,158,0,2.52,1.2,4
6/6/2020 2:30,158,0.5,4.53,1.2,4
6/6/2020 3:00,158,1.01,4.53,1.2,4
6/6/2020 3:30,158,1.01,4.03,1.2,4
6/6/2020 4:00,158,1.01,4.03,1.2,4
6/6/2020 4:30,158,0.5,4.03,1.2,4
6/6/2020 5:00,158,0,5.03,1.2,4
6/6/2020 5:30,158,0,1.51,13.7,4
6/6/2020 6:00,158,0,1.51,53.7,4
6/6/2020 6:30,158,0,1.51,31.2,4
6/6/2020 7:00,158,0,2.01,48.7,4
6/6/2020 7:30,158,0,3.02,86.2,4
6/6/2020 8:00,158,1.01,6.54,291.2,4
6/6/2020 8:30,158,0,3.52,468.7,4
6/6/2020 9:00,158,0.5,3.02,906.2,4
6/6/2020 9:30,158,0.5,4.03,641.2,4
6/6/2020 10:00,158,0.5,4.03,656.2,4
6/6/2020 10:30,158,0.5,4.53,816.2,4
6/6/2020 11:00,158,1.01,4.53,1578.7,4
6/6/2020 11:30,158,1.51,6.54,1746.2,4
6/6/2020 12:00,158,1.01,5.54,1331.2,4
6/6/2020 12:30,158,1.51,5.54,1646.2,4
6/6/2020 13:00,158,1.51,6.54,1986.2,4
6/6/2020 13:30,158,1.51,7.55,1543.7,4
6/6/2020 14:00,158,2.01,6.54,1568.7,4
6/6/2020 14:30,158,2.01,6.54,1393.7,4
6/6/2020 15:00,158,2.01,6.54,1613.7,4
6/6/2020 15:30,158,1.51,5.54,1543.7,4
6/6/2020 16:00,158,1.51,5.54,1443.7,4
6/6/2020 16:30,158,1.51,5.03,1101.2,4
6/6/2020 17:00,158,1.51,6.04,911.2,4
6/6/2020 17:30,158,1.01,4.53,781.2,4
6/6/2020 18:00,158,1.01,4.03,366.2,4
6/6/2020 18:30,158,1.01,5.54,358.7,4
6/6/2020 19:00,158,1.01,3.52,391.2,4
6/6/2020 19:30,158,1.01,6.04,306.2,4
6/6/2020 20:00,158,1.51,4.53,93.7,4
6/6/2020 20:30,158,1.01,4.03,18.7,4
6/6/2020 21:00,158,1.01,5.03,1.2,4
6/6/2020 21:30,158,1.01,4.53,1.2,4
6/6/2020 22:00,158,0.5,4.03,1.2,4
6/6/2020 22:30,158,1.01,5.03,1.2,4
6/6/2020 23:00,158,1.01,5.03,1.2,4
6/6/2020 23:30,158,1.01,4.53,1.2,4
6/7/2020 0:00,159,0.5,3.52,1.2,4
6/7/2020 0:30,159,0.5,4.03,1.2,4
6/7/2020 1:00,159,1.01,4.03,1.2,4
6/7/2020 1:30,159,1.01,4.03,1.2,4
6/7/2020 2:00,159,0.5,3.52,1.2,4
6/7/2020 2:30,159,1.01,4.53,1.2,4
6/7/2020 3:00,159,1.01,5.03,1.2,4
6/7/2020 3:30,159,1.01,4.03,1.2,4
6/7/2020 4:00,159,1.01,4.03,1.2,4
6/7/2020 4:30,159,1.01,5.03,1.2,4
6/7/2020 5:00,159,1.01,4.03,1.2,4
6/7/2020 5:30,159,0.5,4.03,1.2,4
6/7/2020 6:00,159,1.51,4.53,31.2,4
6/7/2020 6:30,159,1.51,6.54,123.7,4
6/7/2020 7:00,159,1.51,5.54,208.7,4
6/7/2020 7:30,159,1.01,6.04,426.2,4
6/7/2020 8:00,159,1.51,5.54,698.7,4
6/7/2020 8:30,159,1.01,5.54,878.7,4
6/7/2020 9:00,159,1.51,6.04,1061.2,4
6/7/2020 9:30,159,1.01,5.54,1208.7,4
6/7/2020 10:00,159,1.51,5.54,1226.2,4
6/7/2020 10:30,159,1.51,6.04,1481.2,4
6/7/2020 11:00,159,1.51,7.05,1668.7,4
6/7/2020 11:30,159,1.51,5.03,1701.2,4
6/7/2020 12:00,159,2.01,6.54,1811.2,4
6/7/2020 12:30,159,1.51,6.54,1881.2,4
6/7/2020 13:00,159,2.01,7.05,1908.7,4
6/7/2020 13:30,159,2.01,7.05,1751.2,4
6/7/2020 14:00,159,1.51,6.04,1823.7,4
6/7/2020 14:30,159,1.51,6.04,1843.7,4
6/7/2020 15:00,159,1.51,6.54,1568.7,4
6/7/2020 15:30,159,2.52,7.05,1636.2,4
6/7/2020 16:00,159,2.01,7.05,1226.2,4
6/7/2020 16:30,159,2.01,9.06,1351.2,4
6/7/2020 17:00,159,2.01,7.05,1058.7,4
6/7/2020 17:30,159,2.01,7.05,1101.2,4
6/7/2020 18:00,159,1.51,5.54,973.7,4
6/7/2020 18:30,159,1.51,5.54,751.2,4
6/7/2020 19:00,159,1.51,5.54,523.7,4
6/7/2020 19:30,159,1.51,6.04,261.2,4
6/7/2020 20:00,159,1.51,6.04,108.7,4
6/7/2020 20:30,159,2.01,6.54,41.2,4
6/7/2020 21:00,159,1.51,5.54,1.2,4
6/7/2020 21:30,159,1.51,6.04,1.2,4
6/7/2020 22:00,159,1.51,6.54,1.2,4
6/7/2020 22:30,159,2.01,6.54,1.2,4
6/7/2020 23:00,159,1.51,7.55,1.2,4
6/7/2020 23:30,159,1.51,5.54,1.2,4
6/8/2020 0:00,160,1.01,5.03,1.2,4
6/8/2020 0:30,160,0.5,3.52,1.2,4
6/8/2020 1:00,160,0.5,3.52,1.2,4
6/8/2020 1:30,160,0.5,3.02,1.2,4
6/8/2020 2:00,160,0.5,3.52,1.2,4
6/8/2020 2:30,160,0,2.52,1.2,4
6/8/2020 3:00,160,0,2.52,1.2,4
6/8/2020 3:30,160,0.5,2.52,1.2,4
6/8/2020 4:00,160,0.5,3.02,1.2,4
6/8/2020 4:30,160,0.5,3.02,1.2,4
6/8/2020 5:00,160,0.5,4.03,1.2,4
6/8/2020 5:30,160,0.5,5.03,1.2,4
6/8/2020 6:00,160,0.5,3.02,41.2,4
6/8/2020 6:30,160,0.5,4.53,153.7,4
6/8/2020 7:00,160,0.5,3.52,318.7,4
6/8/2020 7:30,160,0.5,4.03,493.7,4
6/8/2020 8:00,160,1.51,5.54,681.2,4
6/8/2020 8:30,160,1.01,4.53,876.2,4
6/8/2020 9:00,160,1.51,6.04,1058.7,4
6/8/2020 9:30,160,1.51,8.56,1226.2,4
6/8/2020 10:00,160,1.51,6.04,1381.2,4
6/8/2020 10:30,160,1.51,5.54,1528.7,4
6/8/2020 11:00,160,1.51,5.54,1646.2,4
6/8/2020 11:30,160,2.01,5.54,1748.7,4
6/8/2020 12:00,160,1.51,5.54,1813.7,4
6/8/2020 12:30,160,1.51,6.04,1853.7,4
6/8/2020 13:00,160,1.51,5.54,1876.2,4
6/8/2020 13:30,160,1.51,6.04,1893.7,4
6/8/2020 14:00,160,1.51,6.04,1853.7,4
6/8/2020 14:30,160,1.51,5.54,1453.7,4
6/8/2020 15:00,160,2.01,6.54,1663.7,4
6/8/2020 15:30,160,2.01,6.54,1768.7,4
6/8/2020 16:00,160,1.51,5.54,1311.2,4
6/8/2020 16:30,160,1.51,5.54,1473.7,4
6/8/2020 17:00,160,1.51,5.54,1251.2,4
6/8/2020 17:30,160,1.01,7.05,958.7,4
6/8/2020 18:00,160,1.51,5.54,981.2,4
6/8/2020 18:30,160,1.01,5.54,268.7,4
6/8/2020 19:00,160,1.51,6.54,213.7,4
6/8/2020 19:30,160,1.01,6.04,346.2,4
6/8/2020 20:00,160,1.01,4.53,141.2,4
6/8/2020 20:30,160,0.5,3.02,56.2,4
6/8/2020 21:00,160,0,2.52,1.2,4
6/8/2020 21:30,160,0.5,4.03,1.2,4
6/8/2020 22:00,160,1.51,4.53,1.2,4
6/8/2020 22:30,160,1.51,4.53,1.2,4
6/8/2020 23:00,160,1.51,5.03,1.2,4
6/8/2020 23:30,160,1.01,4.03,1.2,4
6/9/2020 0:00,161,1.01,5.03,1.2,4
6/9/2020 0:30,161,0.5,3.02,1.2,4
6/9/2020 1:00,161,0,2.52,1.2,4
6/9/2020 1:30,161,0,1.01,1.2,4
6/9/2020 2:00,161,0,0,1.2,4
6/9/2020 2:30,161,0,0,1.2,4
6/9/2020 3:00,161,0,0,1.2,4
6/9/2020 3:30,161,0,0,1.2,4
6/9/2020 4:00,161,0,0,1.2,4
6/9/2020 4:30,161,0,0,1.2,4
6/9/2020 5:00,161,0,0,1.2,4
6/9/2020 5:30,161,0,0,1.2,4
6/9/2020 6:00,161,0,0,28.7,4
6/9/2020 6:30,161,0,1.01,101.2,4
6/9/2020 7:00,161,0,1.01,158.7,4
6/9/2020 7:30,161,0,2.01,153.7,4
6/9/2020 8:00,161,0,3.52,228.7,4
6/9/2020 8:30,161,0.5,3.02,326.2,4
6/9/2020 9:00,161,1.01,4.53,253.7,4
6/9/2020 9:30,161,0.5,4.53,153.7,4
6/9/2020 10:00,161,1.01,5.03,121.2,4
6/9/2020 10:30,161,0,2.01,206.2,4
6/9/2020 11:00,161,0,1.51,198.7,4
6/9/2020 11:30,161,0,1.51,261.2,4
6/9/2020 12:00,161,0,1.51,78.7,4
6/9/2020 12:30,161,0,2.52,218.7,4
6/9/2020 13:00,161,0.5,3.52,338.7,4
6/9/2020 13:30,161,1.01,3.52,291.2,4
6/9/2020 14:00,161,0.5,2.52,296.2,4
6/9/2020 14:30,161,0.5,3.02,156.2,4
6/9/2020 15:00,161,1.01,4.03,241.2,4
6/9/2020 15:30,161,0.5,3.02,466.2,4
6/9/2020 16:00,161,0.5,3.02,593.7,4
6/9/2020 16:30,161,0,3.02,481.2,4
6/9/2020 17:00,161,0,3.02,448.7,4
6/9/2020 17:30,161,0,2.52,353.7,4
6/9/2020 18:00,161,0.5,3.52,483.7,4
6/9/2020 18:30,161,0.5,4.03,421.2,4
6/9/2020 19:00,161,0,2.52,678.7,4
6/9/2020 19:30,161,0.5,3.02,206.2,4
6/9/2020 20:00,161,0,2.01,78.7,4
6/9/2020 20:30,161,0,3.02,23.7,4
6/9/2020 21:00,161,0,1.51,1.2,4
6/9/2020 21:30,161,0,0,1.2,4
6/9/2020 22:00,161,0,0,1.2,4
6/9/2020 22:30,161,0,1.01,1.2,4
6/9/2020 23:00,161,0,3.02,1.2,4
6/9/2020 23:30,161,1.01,5.03,1.2,4
6/10/2020 0:00,162,2.01,8.56,1.2,4
6/10/2020 0:30,162,3.52,10.07,1.2,4
6/10/2020 1:00,162,1.51,8.56,1.2,4
6/10/2020 1:30,162,1.01,4.03,1.2,4
6/10/2020 2:00,162,1.01,4.03,1.2,4
6/10/2020 2:30,162,1.01,4.53,1.2,4
6/10/2020 3:00,162,1.01,5.03,1.2,4
6/10/2020 3:30,162,1.51,6.04,1.2,4
6/10/2020 4:00,162,1.51,5.54,1.2,4
6/10/2020 4:30,162,0.5,4.03,1.2,4
6/10/2020 5:00,162,0.5,4.53,1.2,4
6/10/2020 5:30,162,1.01,7.55,1.2,4
6/10/2020 6:00,162,1.51,6.54,13.7,4
6/10/2020 6:30,162,1.51,6.04,13.7,4
6/10/2020 7:00,162,1.51,6.54,18.7,4
6/10/2020 7:30,162,1.51,5.54,26.2,4
6/10/2020 8:00,162,1.51,7.05,36.2,4
6/10/2020 8:30,162,2.01,7.05,76.2,4
6/10/2020 9:00,162,2.01,7.05,206.2,4
6/10/2020 9:30,162,2.01,7.05,161.2,4
6/10/2020 10:00,162,2.01,8.56,333.7,4
6/10/2020 10:30,162,2.52,7.55,458.7,4
6/10/2020 11:00,162,2.01,8.05,501.2,4
6/10/2020 11:30,162,2.01,8.05,1863.7,4
6/10/2020 12:00,162,3.02,10.57,1413.7,4
6/10/2020 12:30,162,4.03,11.07,1483.7,4
6/10/2020 13:00,162,4.03,11.07,918.7,4
6/10/2020 13:30,162,2.52,8.56,1303.7,4
6/10/2020 14:00,162,3.02,10.57,786.2,4
6/10/2020 14:30,162,3.52,11.07,2156.2,4
6/10/2020 15:00,162,4.03,11.07,1708.7,4
6/10/2020 15:30,162,3.02,9.56,1993.7,4
6/10/2020 16:00,162,4.03,11.58,1538.7,4
6/10/2020 16:30,162,4.53,12.58,1521.2,4
6/10/2020 17:00,162,4.03,10.07,1301.2,4
6/10/2020 17:30,162,4.03,9.56,1088.7,4
6/10/2020 18:00,162,4.03,10.07,83.7,4
6/10/2020 18:30,162,4.53,10.07,713.7,4
6/10/2020 19:00,162,3.52,9.06,503.7,4
6/10/2020 19:30,162,3.52,9.06,316.2,4
6/10/2020 20:00,162,2.52,7.55,103.7,4
6/10/2020 20:30,162,1.51,5.54,36.2,4
6/10/2020 21:00,162,0.5,5.54,1.2,4
6/10/2020 21:30,162,0,2.01,1.2,4
6/10/2020 22:00,162,0,1.51,1.2,4
6/10/2020 22:30,162,0,1.51,1.2,4
6/10/2020 23:00,162,0,1.51,1.2,4
6/10/2020 23:30,162,0,3.02,1.2,4
6/11/2020 0:00,163,0,2.01,1.2,4
6/11/2020 0:30,163,0,2.52,1.2,4
6/11/2020 1:00,163,0,2.01,1.2,4
6/11/2020 1:30,163,0,2.52,1.2,4
6/11/2020 2:00,163,0,1.01,1.2,4
6/11/2020 2:30,163,0,1.51,1.2,4
6/11/2020 3:00,163,0,1.51,1.2,4
6/11/2020 3:30,163,0,1.01,1.2,4
6/11/2020 4:00,163,0,1.01,1.2,4
6/11/2020 4:30,163,0,1.01,1.2,4
6/11/2020 5:00,163,0,1.51,1.2,4
6/11/2020 5:30,163,0,0.5,3.7,4
6/11/2020 6:00,163,0,1.01,38.7,4
6/11/2020 6:30,163,0,2.01,166.2,4
6/11/2020 7:00,163,0,2.01,333.7,4
6/11/2020 7:30,163,0,2.01,513.7,4
6/11/2020 8:00,163,0.5,4.03,706.2,4
6/11/2020 8:30,163,1.01,4.03,896.2,4
6/11/2020 9:00,163,1.01,4.03,1081.2,4
6/11/2020 9:30,163,1.01,4.53,1253.7,4
6/11/2020 10:00,163,1.51,5.03,1408.7,4
6/11/2020 10:30,163,1.51,5.03,1548.7,4
6/11/2020 11:00,163,1.51,5.03,1666.2,4
6/11/2020 11:30,163,2.01,6.54,1796.2,4
6/11/2020 12:00,163,2.01,7.05,346.2,4
6/11/2020 12:30,163,2.52,8.05,1943.7,4
6/11/2020 13:00,163,2.52,9.06,1996.2,4
6/11/2020 13:30,163,2.52,7.05,1908.7,4
6/11/2020 14:00,163,2.52,7.55,1866.2,4
6/11/2020 14:30,163,3.02,10.07,1823.7,4
6/11/2020 15:00,163,2.52,7.55,1753.7,4
6/11/2020 15:30,163,2.52,9.06,261.2,4
6/11/2020 16:00,163,2.52,6.54,1536.2,4
6/11/2020 16:30,163,2.01,6.54,1391.2,4
6/11/2020 17:00,163,2.01,6.54,1241.2,4
6/11/2020 17:30,163,2.01,7.55,1068.7,4
6/11/2020 18:00,163,1.51,7.05,888.7,4
6/11/2020 18:30,163,2.01,6.04,696.2,4
6/11/2020 19:00,163,1.51,5.54,498.7,4
6/11/2020 19:30,163,1.51,5.54,326.2,4
6/11/2020 20:00,163,0.5,3.02,81.2,4
6/11/2020 20:30,163,0,1.01,36.2,4
6/11/2020 21:00,163,0,0,1.2,4
6/11/2020 21:30,163,0,0,1.2,4
6/11/2020 22:00,163,0,0,1.2,4
6/11/2020 22:30,163,0,0,1.2,4
6/11/2020 23:00,163,0,0,1.2,4
6/11/2020 23:30,163,0,0,1.2,4
6/12/2020 0:00,164,0,0,1.2,4
6/12/2020 0:30,164,0,0,1.2,4
6/12/2020 1:00,164,0,0.5,1.2,4
6/12/2020 1:30,164,0,0,1.2,4
6/12/2020 2:00,164,0,0,1.2,4
6/12/2020 2:30,164,0,0,1.2,4
6/12/2020 3:00,164,0,0,1.2,4
6/12/2020 3:30,164,0,0,1.2,4
6/12/2020 4:00,164,0,0,1.2,4
6/12/2020 4:30,164,0,0,1.2,4
6/12/2020 5:00,164,0,0,1.2,4
6/12/2020 5:30,164,0,0,3.7,4
6/12/2020 6:00,164,0,0.5,38.7,4
6/12/2020 6:30,164,0,0,183.7,4
6/12/2020 7:00,164,0,0,356.2,4
6/12/2020 7:30,164,0,0,526.2,4
6/12/2020 8:00,164,0,0.5,713.7,4
6/12/2020 8:30,164,0,0.5,898.7,4
6/12/2020 9:00,164,0,1.01,1083.7,4
6/12/2020 9:30,164,0,1.01,1253.7,4
6/12/2020 10:00,164,0,1.01,1413.7,4
6/12/2020 10:30,164,0,1.51,1546.2,4
6/12/2020 11:00,164,0,1.51,1666.2,4
6/12/2020 11:30,164,0,2.01,1763.7,4
6/12/2020 12:00,164,0,2.52,1833.7,4
6/12/2020 12:30,164,0.5,2.52,1881.2,4
6/12/2020 13:00,164,0.5,3.02,1896.2,4
6/12/2020 13:30,164,0.5,2.52,1893.7,4
6/12/2020 14:00,164,0,2.01,1873.7,4
6/12/2020 14:30,164,0,2.52,1818.7,4
6/12/2020 15:00,164,0.5,2.52,1748.7,4
6/12/2020 15:30,164,0.5,3.02,1651.2,4
6/12/2020 16:00,164,0.5,2.52,1533.7,4
6/12/2020 16:30,164,0.5,2.01,1396.2,4
6/12/2020 17:00,164,0.5,3.02,1236.2,4
6/12/2020 17:30,164,0,2.52,1068.7,4
6/12/2020 18:00,164,0,1.51,881.2,4
6/12/2020 18:30,164,0,1.51,688.7,4
6/12/2020 19:00,164,0,0.5,501.2,4
6/12/2020 19:30,164,0,0,321.2,4
6/12/2020 20:00,164,0,0,86.2,4
6/12/2020 20:30,164,0,0.5,38.7,4
6/12/2020 21:00,164,0,0,1.2,4
6/12/2020 21:30,164,0,0,1.2,4
6/12/2020 22:00,164,0,0,1.2,4
6/12/2020 22:30,164,0,0,1.2,4
6/12/2020 23:00,164,0,0,1.2,4
6/12/2020 23:30,164,0,0,1.2,4
6/13/2020 0:00,165,0,0,1.2,4
6/13/2020 0:30,165,0,0,1.2,4
6/13/2020 1:00,165,0.5,4.53,1.2,4
6/13/2020 1:30,165,0,3.52,1.2,4
6/13/2020 2:00,165,0,2.01,1.2,4
6/13/2020 2:30,165,0,2.01,1.2,4
6/13/2020 3:00,165,0,2.01,1.2,4
6/13/2020 3:30,165,0,2.52,1.2,4
6/13/2020 4:00,165,0,2.52,1.2,4
6/13/2020 4:30,165,0,2.01,1.2,4
6/13/2020 5:00,165,0,3.02,1.2,4
6/13/2020 5:30,165,0.5,3.02,1.2,4
6/13/2020 6:00,165,0.5,3.02,38.7,4
6/13/2020 6:30,165,0,2.52,153.7,4
6/13/2020 7:00,165,0.5,2.52,318.7,4
6/13/2020 7:30,165,1.01,5.54,501.2,4
6/13/2020 8:00,165,1.01,5.54,691.2,4
6/13/2020 8:30,165,1.51,6.54,826.2,4
6/13/2020 9:00,165,1.51,5.54,1076.2,4
6/13/2020 9:30,165,1.51,6.04,1318.7,4
6/13/2020 10:00,165,1.51,6.04,1498.7,4
6/13/2020 10:30,165,1.51,6.04,1056.2,4
6/13/2020 11:00,165,1.51,5.54,1378.7,4
6/13/2020 11:30,165,1.51,5.54,721.2,4
6/13/2020 12:00,165,1.51,5.54,1841.2,4
6/13/2020 12:30,165,2.01,5.54,1861.2,4
6/13/2020 13:00,165,1.51,5.03,1888.7,4
6/13/2020 13:30,165,1.51,5.54,1908.7,4
6/13/2020 14:00,165,1.51,7.05,1791.2,4
6/13/2020 14:30,165,1.51,5.03,1351.2,4
6/13/2020 15:00,165,2.01,6.04,1843.7,4
6/13/2020 15:30,165,2.01,6.54,1676.2,4
6/13/2020 16:00,165,2.01,8.05,1601.2,4
6/13/2020 16:30,165,1.51,8.05,856.2,4
6/13/2020 17:00,165,1.51,5.54,1328.7,4
6/13/2020 17:30,165,2.01,6.04,786.2,4
6/13/2020 18:00,165,1.51,6.54,958.7,4
6/13/2020 18:30,165,1.51,5.54,661.2,4
6/13/2020 19:00,165,1.51,5.54,433.7,4
6/13/2020 19:30,165,1.51,5.54,346.2,4
6/13/2020 20:00,165,1.51,6.04,106.2,4
6/13/2020 20:30,165,1.01,4.53,36.2,4
6/13/2020 21:00,165,1.01,4.53,3.7,4
6/13/2020 21:30,165,0.5,4.03,1.2,4
6/13/2020 22:00,165,1.01,5.03,1.2,4
6/13/2020 22:30,165,1.01,4.53,1.2,4
6/13/2020 23:00,165,0.5,5.54,1.2,4
6/13/2020 23:30,165,0.5,4.53,1.2,4
6/14/2020 0:00,166,1.01,4.03,1.2,4
6/14/2020 0:30,166,1.01,3.52,1.2,4
6/14/2020 1:00,166,1.01,3.52,1.2,4
6/14/2020 1:30,166,1.01,6.04,1.2,4
6/14/2020 2:00,166,1.01,4.53,1.2,4
6/14/2020 2:30,166,1.01,5.03,1.2,4
6/14/2020 3:00,166,1.51,6.04,1.2,4
6/14/2020 3:30,166,1.01,5.54,1.2,4
6/14/2020 4:00,166,1.01,6.04,1.2,4
6/14/2020 4:30,166,1.01,5.03,1.2,4
6/14/2020 5:00,166,1.01,5.03,1.2,4
6/14/2020 5:30,166,1.51,6.04,3.7,4
6/14/2020 6:00,166,1.51,6.04,43.7,4
6/14/2020 6:30,166,1.51,7.05,166.2,4
6/14/2020 7:00,166,2.01,6.54,363.7,4
6/14/2020 7:30,166,2.01,8.56,476.2,4
6/14/2020 8:00,166,2.01,7.05,761.2,4
6/14/2020 8:30,166,2.01,7.55,973.7,4
6/14/2020 9:00,166,2.01,7.05,1056.2,4
6/14/2020 9:30,166,2.52,7.05,1266.2,4
6/14/2020 10:00,166,2.52,7.05,1523.7,4
6/14/2020 10:30,166,2.52,8.05,1503.7,4
6/14/2020 11:00,166,3.02,8.56,1646.2,4
6/14/2020 11:30,166,2.52,10.07,1373.7,4
6/14/2020 12:00,166,2.52,7.05,608.7,4
6/14/2020 12:30,166,2.52,7.55,1856.2,4
6/14/2020 13:00,166,2.52,8.05,1941.2,4
6/14/2020 13:30,166,2.52,7.05,1926.2,4
6/14/2020 14:00,166,3.02,8.56,1846.2,4
6/14/2020 14:30,166,2.52,8.05,1796.2,4
6/14/2020 15:00,166,2.52,8.05,1751.2,4
6/14/2020 15:30,166,3.02,8.56,1516.2,4
6/14/2020 16:00,166,2.52,8.56,1318.7,4
6/14/2020 16:30,166,3.02,8.56,1368.7,4
6/14/2020 17:00,166,3.02,8.05,1223.7,4
6/14/2020 17:30,166,3.02,9.56,1048.7,4
6/14/2020 18:00,166,3.02,9.56,871.2,4
6/14/2020 18:30,166,3.02,9.06,633.7,4
6/14/2020 19:00,166,3.02,8.05,303.7,4
6/14/2020 19:30,166,2.52,7.05,148.7,4
6/14/2020 20:00,166,2.01,6.04,71.2,4
6/14/2020 20:30,166,2.01,4.53,26.2,4
