"datetime","diffM2s-2_0","diffM2s-2_1","diffM2s-2_2","diffM2s-2_3","diffM2s-2_4","diffM2s-2_5","diffM2s-2_6","diffM2s-2_7","diffM2s-2_8","diffM2s-2_9","diffM2s-2_10","diffM2s-2_11","diffM2s-2_12","diffM2s-2_13","diffM2s-2_14","diffM2s-2_15","diffM2s-2_16","diffM2s-2_17","diffM2s-2_18","diffM2s-2_19","diffM2s-2_20","diffM2s-2_21","diffM2s-2_22","diffM2s-2_23","diffM2s-2_24","diffM2s-2_25"
2009-07-09 02:00:00,1.09999997999211e-09,0.00217915681423619,0.00387673219665885,0.00419575464911759,0.00218681874684989,9.06482023310673e-06,5.35432445758488e-06,5.26311350768083e-06,5.3794174164068e-06,5.93500521972601e-06,6.81840083416319e-06,7.85117822488246e-06,8.92329262569547e-06,1.02337999123847e-05,1.16765222628601e-05,1.37499955599196e-05,1.63450349646155e-05,1.98458665181533e-05,2.47618445428088e-05,3.08146109091467e-05,3.87295185646508e-05,5.03430292155826e-05,7.09243795427028e-05,0.000129382071463624,0.000222657356061973,0.000290647119982168
2009-07-09 03:00:00,1.09999997999211e-09,0.00209955801256001,0.00364999892190099,0.00387250573839992,0.00193938383017667,9.28379085962661e-06,5.3375190418592e-06,5.26575195181067e-06,5.38340123057424e-06,5.9372043779149e-06,6.81865299156925e-06,7.85025645200221e-06,8.92190746526467e-06,1.02322974271374e-05,1.16749588414677e-05,1.37483252728998e-05,1.63432259796537e-05,1.9843931113428e-05,2.47599482463556e-05,3.08130574921961e-05,3.87289310310734e-05,5.0345284762443e-05,7.09329542587511e-05,0.000129400494188303,0.000222681155719329,0.000290677067823708
2009-07-09 04:00:00,1.09999997999211e-09,0.00204289058456197,0.0035663089947775,0.00383868545759469,0.00204589241184294,8.3779098076775e-06,5.32277908860124e-06,5.26828080182895e-06,5.38736389898986e-06,5.9394108120614e-06,6.81892356624303e-06,7.84934877628984e-06,8.92052821654943e-06,1.02307940323954e-05,1.16733940558333e-05,1.37466508931539e-05,1.6341413356713e-05,1.98419920707238e-05,2.47580383074819e-05,3.08114804283832e-05,3.8728307117708e-05,5.0347303840681e-05,7.09403575456236e-05,0.000129418247524882,0.000222714406845625,0.000290699797915295
2009-07-09 05:00:00,1.09999997999211e-09,0.00205080065643415,0.00366812269203365,0.00406430964358151,0.00253701827023178,8.53831193126098e-06,5.30733655068616e-06,5.27068345945736e-06,5.39130473953264e-06,5.94162497691286e-06,6.81921255818452e-06,7.8484556524927e-06,8.9191562437918e-06,1.02292906376533e-05,1.16718283607042e-05,1.37449733301764e-05,1.6339598914783e-05,1.98400502995355e-05,2.47561156356824e-05,3.08098788082134e-05,3.87276377296075e-05,5.03490773553494e-05,7.09467822161969e-05,0.000129434702103026,0.000222749993554316,0.0002907186280936
2009-07-09 06:00:00,1.09999997999211e-09,0.00214772147592157,0.00387101771775633,0.00430013076402247,0.00288350693881512,1.15215168534633e-05,5.28956502421352e-06,5.27295651409077e-06,5.39522284270788e-06,5.94384596297459e-06,6.81951905789902e-06,7.84757639848976e-06,8.91779109224444e-06,1.02277872429113e-05,1.16702608465857e-05,1.37432916744729e-05,1.63377808348741e-05,1.98381048903684e-05,2.47541793214623e-05,3.0808254450676e-05,3.87269174098037e-05,5.03506071254378e-05,7.0952399255475e-05,0.000129449374071555,0.000222782728087623,0.000290735362796113
2009-07-09 07:00:00,1.09999997999211e-09,0.00217281508957967,0.00384811067488045,0.00420638266950846,0.00260125141358003,1.70272842296981e-05,5.26990288562956e-06,5.27481415701914e-06,5.39891357220768e-06,5.94588891544845e-06,6.81965593685163e-06,7.8465186561516e-06,8.91623903953587e-06,1.02260837593349e-05,1.16684859676752e-05,1.37413744596415e-05,1.63356835400918e-05,1.98358075067517e-05,2.47517509706086e-05,3.08059379676706e-05,3.87251820939127e-05,5.03503651998471e-05,7.09542946424335e-05,0.000129452706460143,0.000222784503421281,0.000290741503704339
2009-07-09 08:00:00,1.09999997999211e-09,0.00212810630910099,0.00367794325575233,0.00398918404243886,0.00234884838573635,2.47726381985558e-05,5.25070367984881e-06,5.27593829247053e-06,5.40214887223556e-06,5.94754806115816e-06,6.81941560287669e-06,7.84506914897065e-06,8.91428635441116e-06,1.02239596344589e-05,1.16662763502973e-05,1.37389638439345e-05,1.63330068971845e-05,1.98327734324266e-05,2.47482976192259e-05,3.08021890305099e-05,3.87213531212183e-05,5.03466471855063e-05,7.09491760062519e-05,0.000129434138216311,0.000222725509956945,0.000290727854007855
2009-07-09 09:00:00,1.09999997999211e-09,0.00161149195628241,0.00277938740327954,0.00292654777877033,0.00131163059268147,3.01897762255976e-05,5.23242761119036e-06,5.27658312421408e-06,5.4051345159678e-06,5.94901143813331e-06,6.81898904986156e-06,7.84342500992352e-06,8.91213176146266e-06,1.02216199593386e-05,1.16638416329806e-05,1.37362990244583e-05,1.63300283020362e-05,1.98293591893162e-05,2.47443140324322e-05,3.07976915792096e-05,3.87164236599347e-05,5.0341051974101e-05,7.0940292062005e-05,0.000129404521430843,0.000222637136175763,0.000290705764200538
2009-07-09 10:00:00,1.09999997999211e-09,0.00119781991816126,0.00191611098125577,0.00166225794237107,0.000598735292442143,2.15709967505973e-05,5.21614470017084e-06,5.27665497429552e-06,5.40779456059681e-06,5.95021197113965e-06,6.81830942994566e-06,7.84151757216023e-06,8.90970568434568e-06,1.02189942481345e-05,1.16611090561491e-05,1.37332972371951e-05,1.63266522577032e-05,1.98254392671515e-05,2.4739630134718e-05,3.07922118736315e-05,3.8710051740054e-05,5.0333073886577e-05,7.09268715581857e-05,0.0001293637251365,0.000222524264245294,0.000290672382107005
2009-07-09 11:00:00,1.09999997999211e-09,0.00092845075414516,0.00116506917402148,0.000833309488371015,0.000231192923820345,9.34963918552967e-06,5.2024017804797e-06,5.27581300957536e-06,5.40986161468027e-06,5.95090796196018e-06,6.81713345329626e-06,7.83909854362719e-06,8.90675846676459e-06,1.02158242043515e-05,1.16578112283605e-05,1.37296565299039e-05,1.63225213327678e-05,1.982056437555e-05,2.47336274696863e-05,3.07848886222928e-05,3.87009877158562e-05,5.03207447763998e-05,7.09051491867285e-05,0.000129300955450162,0.00022235974756768,0.000290615978883579
2009-07-09 12:00:00,1.09999997999211e-09,0.000773441686760634,0.000601548614213243,0.000315702447551303,9.35875832510646e-05,8.32139562589873e-06,5.18623141942953e-06,5.27166230313014e-06,5.40952191840915e-06,5.94946095588966e-06,6.81380697642453e-06,7.83446785135311e-06,8.90158571564825e-06,1.02103504104889e-05,1.16521337076847e-05,1.37233291752636e-05,1.63152162713232e-05,1.9811668607872e-05,2.4722073248995e-05,3.07698182950844e-05,3.86807278118795e-05,5.02905040775659e-05,7.08485786162782e-05,0.000129133852169616,0.000221919020987116,0.000290457479422912
2009-07-09 13:00:00,1.09999997999211e-09,0.000651749025564641,0.000349901762092486,0.000131966731714783,4.07268244089209e-05,6.14684540778399e-06,5.161243279872e-06,5.26242615705996e-06,5.40541213922552e-06,5.94464177083864e-06,6.8070944507781e-06,7.82635925133945e-06,8.89291777639301e-06,1.02012613751867e-05,1.1642721347016e-05,1.37127831294492e-05,1.63029308168916e-05,1.97964618564583e-05,2.47018060690607e-05,3.07426016661339e-05,3.8642916479148e-05,5.02322527609067e-05,7.07374420017004e-05,0.000128801129903877,0.00022103417722974,0.000290146446786821
2009-07-09 14:00:00,1.09999997999211e-09,0.000741963274776936,0.000300559448078275,0.000108649037429132,3.59824143743026e-05,5.90238801123633e-06,5.13899840370868e-06,5.25205132362316e-06,5.40044561603281e-06,5.93908862356329e-06,6.79966592542769e-06,7.81751850809087e-06,8.88350632521906e-06,1.01913988146407e-05,1.16325013550522e-05,1.37013284984278e-05,1.62895667017438e-05,1.97798935914761e-05,2.46796771534719e-05,3.07127884298097e-05,3.86013543902664e-05,5.01681352034211e-05,7.06161590642296e-05,0.000128448999021202,0.000220120164158288,0.000289831368718296
2009-07-09 15:00:00,1.09999997999211e-09,0.000678266020258889,0.000303668806736823,0.000117970113933552,3.50930249624071e-05,5.74289970245445e-06,5.12160249854787e-06,5.2444372613536e-06,5.39758207196428e-06,5.93547906646563e-06,6.79422441862698e-06,7.81072162681085e-06,8.87613396116649e-06,1.01836371868558e-05,1.16244359560369e-05,1.36923149511858e-05,1.62790829563164e-05,1.97669769477216e-05,2.46626359512447e-05,3.06900637951912e-05,3.85700332117267e-05,5.01206486660521e-05,7.05305865267292e-05,0.000128237086755689,0.00021964889310766,0.000289642834104598
2009-07-09 16:00:00,1.09999997999211e-09,0.000466588520794176,0.000240472945733927,0.00010932161603705,3.18492284350214e-05,5.57201769879612e-06,5.10772883899335e-06,5.2376151415956e-06,5.39531924914627e-06,5.93245272284548e-06,6.78939363751851e-06,7.80455525273283e-06,8.86938187250053e-06,1.01765131148568e-05,1.16170131150284e-05,1.36840380946524e-05,1.62694605023717e-05,1.97551626115455e-05,2.46471654463676e-05,3.0669531042804e-05,3.8541889807675e-05,5.00785899930634e-05,7.04591002431698e-05,0.000128101066366071,0.00021945200569462,0.000289492512820289
2009-07-09 17:00:00,1.09999997999211e-09,0.000292672710202169,0.000124005317047704,7.06290265952703e-05,2.52015443038545e-05,5.40901419299189e-06,5.09118603986281e-06,5.22728123542038e-06,5.39037819180521e-06,5.92704441260139e-06,6.78218475513859e-06,7.79594893174362e-06,8.86017187440302e-06,1.01668451861769e-05,1.16069527393847e-05,1.36727871904441e-05,1.62563237608992e-05,1.97388990272884e-05,2.46255885940627e-05,3.06404990624287e-05,3.85015136998845e-05,5.00173246109625e-05,7.03521327523049e-05,0.000127867286209948,0.000219011475564912,0.000289232237264514
2009-07-09 18:00:00,1.09999997999211e-09,0.000210931662877556,5.92054875596659e-05,2.96115204037051e-05,1.54703325279115e-05,5.35219419361965e-06,5.08426091982983e-06,5.22294362781395e-06,5.38998710908345e-06,5.92578771829722e-06,6.77918205838068e-06,7.7916640748299e-06,8.85528925209655e-06,1.01616428764828e-05,1.16014953164267e-05,1.36667372316879e-05,1.62493279276532e-05,1.97304179891944e-05,2.46147719735745e-05,3.06264619212016e-05,3.84827671950916e-05,4.99907782796072e-05,7.03142941347323e-05,0.00012784203136107,0.000219114001083653,0.000289211195195094
2009-07-09 19:00:00,1.09999997999211e-09,0.000164830864378018,2.95943391392939e-05,7.74127465774654e-06,6.92845560479327e-06,5.41204076398571e-06,5.08191556036763e-06,5.22109417033789e-06,5.3914902764518e-06,5.9262795275572e-06,6.77795947012783e-06,7.78920662014571e-06,8.85223016666714e-06,1.01583209470846e-05,1.15979669317312e-05,1.36628736981947e-05,1.62449141498655e-05,1.97252120415214e-05,2.46085146500263e-05,3.06187903333921e-05,3.84732302336488e-05,4.99793241033331e-05,7.03084951965138e-05,0.000127922594401753,0.000219509303860832,0.000289288203930482
2009-07-09 20:00:00,1.09999997999211e-09,0.000147878316056449,1.72920490513206e-05,1.40223241942294e-05,1.06113011497655e-05,5.55941460333997e-06,5.08461062054266e-06,5.22232267030631e-06,5.39534221388749e-06,5.92892706663406e-06,6.7789198965329e-06,7.78898856879096e-06,8.85141025719349e-06,1.01573068604921e-05,1.15968182399229e-05,1.36616986310401e-05,1.62436754180817e-05,1.97240306079038e-05,2.46078197960742e-05,3.06188712784206e-05,3.84748964279424e-05,4.99859070259845e-05,7.03382211213466e-05,0.000128100986330537,0.000220139198063407,0.000289457850158215
2009-07-09 21:00:00,1.09999997999211e-09,0.000431800566730089,2.80408576145419e-05,8.95391667654621e-06,8.19424531073309e-06,5.58783585802303e-06,5.08835296386678e-06,5.22396658197977e-06,5.3995031521481e-06,5.9318840612832e-06,6.78020251143607e-06,7.78909839027619e-06,8.85091276359162e-06,1.01566192824976e-05,1.15960051516595e-05,1.36608973662078e-05,1.62428832481964e-05,1.97234166989801e-05,2.46078989221132e-05,3.06200499835541e-05,3.84781687898794e-05,4.9995185690932e-05,7.0372290792875e-05,0.000128269330161856,0.000220687405089848,0.000289630726911128
2009-07-09 22:00:00,1.09999997999211e-09,0.00124114670325071,0.000149524075823138,8.56716724229045e-06,8.28150132292649e-06,5.64875654163188e-06,5.09283563587815e-06,5.22554523740837e-06,5.40359246770095e-06,5.93480558563897e-06,6.78145943311392e-06,7.78917956267833e-06,8.85038252818049e-06,1.01558880487573e-05,1.15951497718925e-05,1.36600401674514e-05,1.62420319611556e-05,1.97227236640174e-05,2.46078470809152e-05,3.06210577036836e-05,3.84812210540986e-05,5.00041132909246e-05,7.04034755472094e-05,0.000128396506624995,0.000221051828702912,0.000289785646600649
2009-07-09 23:00:00,1.09999997999211e-09,0.00165156583534554,0.000911591494514141,8.18198282104277e-06,8.34475122246658e-06,5.68423320146394e-06,5.09624851474655e-06,5.22608911524003e-06,5.40685846317501e-06,5.9370136114012e-06,6.78201035952952e-06,7.78853564042947e-06,8.84912151377648e-06,1.01543919299729e-05,1.15935076792084e-05,1.36582843879296e-05,1.62401238412713e-05,1.9720693671843e-05,2.46059216806316e-05,3.06194679069449e-05,3.84805516659981e-05,5.00070582347689e-05,7.04205049260054e-05,0.000128452644275967,0.000221165202674456,0.000289889867417514
2009-07-10 00:00:00,1.09999997999211e-09,0.00166669901227579,0.00165471248328686,2.86295244222856e-05,8.42420649860287e-06,5.7142599416693e-06,5.10006361764681e-06,5.22664322488708e-06,5.41009353582922e-06,5.93922368352651e-06,6.782575383113e-06,7.78790558797482e-06,8.84786959431949e-06,1.01528976301779e-05,1.15918687697558e-05,1.36565245156817e-05,1.62382166308817e-05,1.97186618606793e-05,2.46039689955069e-05,3.06178517348599e-05,3.84798586310353e-05,5.00098449265352e-05,7.04349149600603e-05,0.000128484021843178,0.000221181013330352,0.000289976771455258
2009-07-10 01:00:00,1.09999997999211e-09,0.00166896381415427,0.00182711967499927,0.000279273550404469,8.49405887493049e-06,5.74194268665451e-06,5.10417817167763e-06,5.22721234119672e-06,5.41329654879519e-06,5.94143489252019e-06,6.783154049117e-06,7.78728849581967e-06,8.84662631506217e-06,1.01514037851302e-05,1.15902316792926e-05,1.36547600959602e-05,1.62363066920079e-05,1.97166273210314e-05,2.46019972109934e-05,3.06162110064179e-05,3.84791528631467e-05,5.00124842801597e-05,7.04473241057713e-05,0.000128506108012516,0.000221174690523185,0.000290044670691714
2009-07-10 02:00:00,1.09999997999211e-09,0.00179910176666453,0.00218679010868073,0.000625219028734136,7.91565798863303e-06,5.77023297410051e-06,5.10854533786187e-06,5.22780237588449e-06,5.41646795682027e-06,5.94364655626123e-06,6.78374590279418e-06,7.78668413659034e-06,8.84539213075186e-06,1.0149911759072e-05,1.15885954983241e-05,1.36529924930073e-05,1.62343949341448e-05,1.97145900528994e-05,2.46000090555754e-05,3.06145475406083e-05,3.84784289053641e-05,5.00149253639393e-05,7.04579542798456e-05,0.000128525811305735,0.000221179841901176,0.000290092750219628
2009-07-10 03:00:00,1.09999997999211e-09,0.00160941731883213,0.00222309469245374,0.000919428508495912,1.79376293090172e-05,5.80313053433201e-06,5.11310759065964e-06,5.22841719430289e-06,5.41960753253079e-06,5.94585890212329e-06,6.78435071677086e-06,7.78609296503419e-06,8.84416613189387e-06,1.01484206425084e-05,1.15869606815977e-05,1.36512212520756e-05,1.62324804477976e-05,1.97125491467887e-05,2.45980054387474e-05,3.06128622469259e-05,3.84776758437511e-05,5.00171408930328e-05,7.04670310369693e-05,0.000128545194456819,0.00022120306675788,0.000290126714389771
2009-07-10 04:00:00,1.09999997999211e-09,0.00151985010597855,0.00227383058518171,0.000960766832577065,6.8937159539928e-05,5.81026961299358e-06,5.11770872435591e-06,5.22905975230969e-06,5.42271618542145e-06,5.94807124798535e-06,6.78496871842071e-06,7.78551475377753e-06,8.84294877323555e-06,1.01469313449343e-05,1.15853258648713e-05,1.36494472826598e-05,1.62305623234715e-05,1.97105055121938e-05,2.45959872700041e-05,3.0611154215876e-05,3.84768936783075e-05,5.00191126775462e-05,7.04748090356588e-05,0.000128564042825019,0.000221238282392733,0.000290152034722269
2009-07-10 05:00:00,1.09999997999211e-09,0.00153122568735853,0.00233174778986722,0.00117580508231185,0.000129620129882824,5.81474728278408e-06,5.12240853822732e-06,5.22973232364166e-06,5.42579368811857e-06,5.95028382122109e-06,6.78559922562272e-06,7.78494950282038e-06,8.84173914528219e-06,1.01454438663495e-05,1.15836915028922e-05,1.36476701300126e-05,1.62286423801561e-05,1.97084582396201e-05,2.45939554588404e-05,3.06094225379638e-05,3.84760714950971e-05,5.00208388984902e-05,7.04815247445367e-05,0.000128581552417018,0.000221276852244046,0.000290172873064876
2009-07-10 06:00:00,1.09999997999211e-09,0.0015304236439988,0.00246199441608042,0.00167032511672005,0.000114652210868371,5.6503304222133e-06,5.1267188609927e-06,5.2304328619357e-06,5.42884049536951e-06,5.9524957123358e-06,6.78624223837687e-06,7.78439698478905e-06,8.8405381575285e-06,1.01439586615015e-05,1.15820580504078e-05,1.36458897941338e-05,1.62267187988618e-05,1.97064073290676e-05,2.45919100052561e-05,3.06076681226841e-05,3.8475205656141e-05,5.00223159178859e-05,7.04873527865857e-05,0.000128597137518227,0.000221312453504652,0.000290191470412537
2009-07-10 07:00:00,1.09999997999211e-09,0.00148025370435789,0.00245933653786778,0.00203970418078825,0.000162283169629518,5.39744837624312e-06,5.13042232341832e-06,5.23077778780134e-06,5.43155670129636e-06,5.95443725615041e-06,6.78662854625145e-06,7.78358207753627e-06,8.83907068782719e-06,1.0142191513296e-05,1.15801303763874e-05,1.36437752189522e-05,1.62243995873723e-05,1.9703853467945e-05,2.4589162421762e-05,3.06049323626212e-05,3.8472906453535e-05,5.0021342758555e-05,7.04880949342623e-05,0.000128597075672587,0.00022130517027108,0.000290195166599005
2009-07-10 08:00:00,1.09999997999211e-09,0.00136925582773983,0.00226367241702974,0.00188666651956737,0.000203007210075157,5.22625714438618e-06,5.13376357957895e-06,5.23086191606126e-06,5.43401483810158e-06,5.95617325416242e-06,6.7868234054913e-06,7.78257299316465e-06,8.83740403878619e-06,1.01402115433302e-05,1.15779821499018e-05,1.36414078042435e-05,1.62217811521259e-05,1.97009203475318e-05,2.45858827838674e-05,3.06014499074081e-05,3.84695104003185e-05,5.0018466936308e-05,7.04848716850393e-05,0.000128584473714,0.000221262271224987,0.000290188647340983
2009-07-10 09:00:00,1.09999997999211e-09,0.00120018719462678,0.00178531499113888,0.00128841801779345,0.000171985758242954,5.1784948027489e-06,5.1365584567975e-06,5.23063181390171e-06,5.43617170478683e-06,5.95766459809965e-06,6.78678838994529e-06,7.781329941281e-06,8.83549864738598e-06,1.01379796433321e-05,1.15755706247e-05,1.36387402562832e-05,1.62188080139458e-05,1.96975361177465e-05,2.45819765041233e-05,3.05970870613237e-05,3.84648210456362e-05,5.00134046887979e-05,7.04773119650781e-05,0.000128559549921192,0.000221187532588374,0.000290171155938879
2009-07-10 10:00:00,1.09999997999211e-09,0.00101962458575144,0.00123996514594182,0.000799621571786702,0.00012922877795063,5.2044924814254e-06,5.1387658004387e-06,5.23008338859654e-06,5.43802093488921e-06,5.95890537624655e-06,6.78651872476621e-06,7.77984905653284e-06,8.83335133039509e-06,1.01354917205754e-05,1.15728907985613e-05,1.36357680275978e-05,1.62154719873797e-05,1.96936935026315e-05,2.45774326685932e-05,3.05918292724527e-05,3.84588165616151e-05,5.00061451020883e-05,7.04655067238491e-05,0.000128523824969307,0.000221088223042898,0.000290142663288862
2009-07-10 11:00:00,1.09999997999211e-09,0.000710329477442428,0.000636020442470908,0.000340232261805795,6.40094976915861e-05,5.22225423083e-06,5.13891245645937e-06,5.22813365932961e-06,5.43871306035726e-06,5.95913297729567e-06,6.78525566399912e-06,7.77735704104998e-06,8.83018674358027e-06,1.01319474197226e-05,1.15691159408016e-05,1.36315557028865e-05,1.62106707648491e-05,1.96879900613567e-05,2.45703167820466e-05,3.05829835269833e-05,3.8447606129921e-05,4.99905036122072e-05,7.04374215274584e-05,0.000128440715343459,0.000220866531890351,0.000290066178422421
2009-07-10 12:00:00,1.09999997999211e-09,0.000367319007636979,0.000199053829419427,8.3679857198149e-05,2.31502071983414e-05,5.22740651831555e-06,5.13492000209226e-06,5.22310847372864e-06,5.43692954124708e-06,5.95716460338735e-06,6.78182459523669e-06,7.77265859142062e-06,8.82480981090339e-06,1.01261111922213e-05,1.15629691208596e-05,1.36246594593104e-05,1.62026954058092e-05,1.96782630155212e-05,2.45576402448933e-05,3.05663752442342e-05,3.84251688956283e-05,4.99568941449979e-05,7.03742589394096e-05,0.000128251547721447,0.000220361609535757,0.000289887713734061
2009-07-10 13:00:00,1.09999997999211e-09,0.000150976447912399,4.28328312409576e-05,1.83832198672462e-05,7.7523591244244e-06,5.25465998180152e-06,5.12349151904345e-06,5.21253264196275e-06,5.43071337233414e-06,5.95124629398924e-06,6.7744847456197e-06,7.76398292146041e-06,8.81544747244334e-06,1.01161504062475e-05,1.15525531327876e-05,1.36129342536151e-05,1.61890084200422e-05,1.96612945728702e-05,2.45349665419781e-05,3.05358298646752e-05,3.83826027245959e-05,4.98911649629008e-05,7.02486213413067e-05,0.000127874041936593,0.000219354915316217,0.000289531599264592
2009-07-10 14:00:00,1.09999997999211e-09,8.19406304799486e-05,1.40965166792739e-05,1.25034621305531e-05,1.14484564619488e-05,5.34134983354306e-06,5.10562927047431e-06,5.19712011737283e-06,5.42059456165589e-06,5.94184803048847e-06,6.76370950714045e-06,7.75181433709804e-06,8.80258357938146e-06,1.01025643743924e-05,1.15383804768499e-05,1.35969617076626e-05,1.61702955665532e-05,1.96379596673069e-05,2.45035180341802e-05,3.04930563288508e-05,3.8322395994328e-05,4.97974378959043e-05,7.00696036801673e-05,0.000127345236251131,0.000217965985939372,0.000289039046037942
2009-07-10 15:00:00,1.09999997999211e-09,0.000145700430948636,1.18864893465798e-05,1.0184946404479e-05,9.35118714551209e-06,5.34304444954614e-06,5.09472897647356e-06,5.18705883223447e-06,5.41457575309323e-06,5.93614799981879e-06,6.75663818583416e-06,7.74342834120034e-06,8.79349772731075e-06,1.00928823485447e-05,1.15282268779993e-05,1.35855434564291e-05,1.61569614647306e-05,1.96214477909962e-05,2.448154555168e-05,3.04634950225591e-05,3.82812704629032e-05,4.973447539669e-05,6.99542542861309e-05,0.00012704545588349,0.000217264168895781,0.000288778333924711
2009-07-10 16:00:00,1.09999997999211e-09,0.000360654106771108,1.73131957126316e-05,9.42475344345439e-06,9.16772296477575e-06,5.3838969051867e-06,5.08579796587583e-06,5.17818693879235e-06,5.40940413884528e-06,5.9312294524716e-06,6.75036949360219e-06,7.73586657487613e-06,8.78522632774548e-06,1.00840420600434e-05,1.15189236566948e-05,1.35751015477581e-05,1.61447715072427e-05,1.96063974726712e-05,2.44616694544675e-05,3.04368613797124e-05,3.82444086426403e-05,4.96788543387083e-05,6.98584917699918e-05,0.000126856124552432,0.000216968030144926,0.000288573268335313
2009-07-10 17:00:00,1.09999997999211e-09,0.000716562703019008,5.41805056855083e-05,8.79227718542097e-06,9.05182423593942e-06,5.41612553206505e-06,5.08135485688399e-06,5.17277976541664e-06,5.40689234185265e-06,5.92872015658941e-06,6.74651778354018e-06,7.73077272242517e-06,8.77941874932731e-06,1.00777479019598e-05,1.15122393253841e-05,1.35676309582777e-05,1.61360885613249e-05,1.95957973119221e-05,2.44479842876899e-05,3.04188579320908e-05,3.82200068997918e-05,4.96434386150213e-05,6.98051881045103e-05,0.000126818733406253,0.000217123444599565,0.000288493087282404
2009-07-10 18:00:00,1.09999997999211e-09,0.000689390493789688,0.000153113467604271,6.98484745953465e-06,8.91415720616351e-06,5.44600948160223e-06,5.07949221173476e-06,5.16928207616729e-06,5.4058234582044e-06,5.92752689954068e-06,6.74399370836909e-06,7.72703606344294e-06,8.77496358953067e-06,1.00728498182434e-05,1.15069883577235e-05,1.35617856358294e-05,1.61293255587225e-05,1.95876345969737e-05,2.44376969931182e-05,3.0405600227823e-05,3.82024754799204e-05,4.96193370054243e-05,6.97761097399052e-05,0.000126856404676801,0.000217472348595038,0.000288494513370097
2009-07-10 19:00:00,1.09999997999211e-09,0.000354003539541736,0.000167915353813441,7.37511618353892e-06,8.80753350429586e-06,5.47736885891936e-06,5.08081416228379e-06,5.16816953677335e-06,5.40658425052243e-06,5.92799574405944e-06,6.7431381012284e-06,7.72500175116875e-06,8.77220827533165e-06,1.0069705240312e-05,1.15035463750246e-05,1.35579862217128e-05,1.61249809025321e-05,1.95825396076543e-05,2.44316552198143e-05,3.03982706100214e-05,3.81935133191291e-05,4.96091615787009e-05,6.97748473612592e-05,0.00012696030898951,0.000217945605982095,0.000288587267277762
2009-07-10 20:00:00,1.09999997999211e-09,0.000196421900909627,8.33746817079373e-05,9.12373684514023e-06,8.62420347402804e-06,5.51323637409951e-06,5.08647303831822e-06,5.17027888236044e-06,5.40984660801769e-06,5.93072809351725e-06,6.74454395266366e-06,7.7252716437215e-06,8.77175625646487e-06,1.00689380815311e-05,1.15025600280205e-05,1.35569616759312e-05,1.61239213412046e-05,1.95816082850797e-05,2.44313596340362e-05,3.03989618259948e-05,3.81961399398278e-05,4.96176580782048e-05,6.98098083375953e-05,0.000127149691252271,0.000218583438254427,0.000288794166408479
2009-07-10 21:00:00,1.09999997999211e-09,0.000188498794159386,1.98912503037718e-05,1.19449282465212e-05,8.40043821881409e-06,5.54665552954248e-06,5.09220603817084e-06,5.17247349307581e-06,5.41312488167023e-06,5.93348909205815e-06,6.74599050398683e-06,7.72558382777788e-06,8.77134289112291e-06,1.00682032098121e-05,1.15016064228257e-05,1.35559680529695e-05,1.61229017976439e-05,1.95807297131978e-05,2.44311258938978e-05,3.03997585433535e-05,3.81989539164351e-05,4.96265929541551e-05,6.98443909641355e-05,0.000127309969684575,0.000219077519432176,0.00028898409800604
2009-07-10 22:00:00,1.09999997999211e-09,0.000237873377045617,1.02119802249945e-05,9.79410799573088e-06,8.27366375233396e-06,5.57776911591645e-06,5.09787628288905e-06,5.17464286531322e-06,5.41633107786765e-06,5.93619779465371e-06,6.74739658279577e-06,7.72585576669371e-06,8.77088814377203e-06,1.0067416496895e-05,1.15006032501697e-05,1.35549080368946e-05,1.61218085850123e-05,1.95797547348775e-05,2.44307339016814e-05,3.04003497149097e-05,3.82014986826107e-05,4.96350767207332e-05,6.98755102348514e-05,0.000127427600091323,0.000219387278775685,0.000289148738374934
2009-07-10 23:00:00,1.09999997999211e-09,0.000319023078191094,1.1758057098632e-05,4.24229256168474e-06,8.14422855910379e-06,5.60417447559303e-06,5.10236350237392e-06,5.17596959070943e-06,5.4188149078982e-06,5.93827053307905e-06,6.74818375046016e-06,7.72550106376002e-06,8.76980402608751e-06,1.00659717645613e-05,1.14989215944661e-05,1.35530690386076e-05,1.61198004207108e-05,1.9577618331823e-05,2.44287102759699e-05,3.0398683520616e-05,3.8200814742595e-05,4.96383472636808e-05,6.9893772888463e-05,0.000127481758681824,0.000219478301005438,0.000289260933641344
2009-07-11 00:00:00,1.09999997999211e-09,0.000380823519662954,1.96509231500386e-05,6.53147935736342e-06,7.97716438682983e-06,5.62831587558321e-06,5.10688369104173e-06,5.17733974447765e-06,5.42128191227675e-06,5.94033895140456e-06,6.74898001307156e-06,7.72515727476275e-06,8.76873036759207e-06,1.00645293059642e-05,1.1497244486236e-05,1.35512273118366e-05,1.6117793165904e-05,1.95754810192739e-05,2.44266602749121e-05,3.03969873129972e-05,3.82001144316746e-05,4.96414559165714e-05,6.99092597642448e-05,0.000127514438645449,0.000219492336327676,0.000289351213723421
