,0
4437,-3.4071176
4438,-3.289983
4439,-3.140074
4440,-2.981577
4441,-2.8245082
4442,-2.6712644
4443,-2.5206351
4444,-2.3689694
4445,-2.2086952
4446,-2.0227156
4447,-1.7604994
4448,-1.5404999
4449,-1.5342041
4450,-0.9232532
4451,-0.9947907
4452,-1.0554847
4453,-1.1614794
4454,-1.3034174
4455,-1.455363
4456,-1.5816778
4457,-2.8241155
4458,-2.9266732
4459,-3.192312
4460,-3.3855867
4461,-3.4547698
4462,-3.4116578
4463,-3.2967327
4464,-3.1494477
4465,-2.9930747
4466,-2.8372123
4467,-2.6841981
4468,-2.532901
4469,-2.3797228
4470,-2.2169912
4471,-2.027157
4472,-1.7582433
4473,-1.5329115
4474,-1.5272808
4475,-0.9161718
4476,-0.96955967
4477,-1.0209205
4478,-1.1184561
4479,-1.2596442
4480,-1.4164593
4481,-1.5499272
4482,-2.853408
4483,-2.9546697
4484,-3.2153666
4485,-3.405925
4486,-3.4718072
4487,-3.4269314
4488,-3.3123074
4489,-3.166373
4490,-3.0112941
4491,-2.8560593
4492,-2.702801
4493,-2.5503454
4494,-2.3950324
4495,-2.2289407
4496,-2.0337749
4497,-1.755303
4498,-1.5224508
4499,-1.5181174
4500,-0.89753854
4501,-0.942026
4502,-0.9864063
4503,-1.0801299
4504,-1.2220863
4505,-1.3838035
4506,-1.524118
4507,-2.8367732
4508,-2.9436445
4509,-3.200344
4510,-3.391688
4511,-3.460368
4512,-3.419766
4513,-3.309939
4514,-3.1681738
4515,-3.0159135
4516,-2.8619537
4517,-2.7085676
4518,-2.5548408
4519,-2.3973336
4520,-2.228206
4521,-2.0290132
4522,-1.7450736
4523,-1.5089419
4524,-1.5049313
4525,-0.865525
4526,-0.9065558
4527,-0.9473593
4528,-1.039006
4529,-1.1821903
4530,-1.3486031
4531,-1.4954455
4532,-2.8109596
4533,-2.9265077
4534,-3.1809795
4535,-3.374523
4536,-3.4479241
4537,-3.4131584
4538,-3.308903
4539,-3.1714277
4540,-3.0217526
4541,-2.868707
4542,-2.714843
4543,-2.5595958
4544,-2.3998268
4545,-2.2278898
4546,-2.0254064
4547,-1.7377219
4548,-1.4993215
4549,-1.4951496
4550,-0.82927084
4551,-0.86923885
4552,-0.9076065
4553,-0.9969319
4554,-1.1402165
4555,-1.3099301
4556,-1.4621806
4557,-2.799187
4558,-2.9236615
4559,-3.177677
4560,-3.3737614
4561,-3.4512484
4562,-3.4209
4563,-3.3204443
4564,-3.1855505
4565,-3.0370727
4566,-2.883959
4567,-2.7290177
4568,-2.57197
4569,-2.4099247
4570,-2.2353907
4571,-2.0299864
4572,-1.7385895
4573,-1.4965988
4574,-1.4921396
4575,-0.79094076
4576,-0.8325577
4577,-0.87095976
4578,-0.9596025
4579,-1.103774
4580,-1.2769682
4581,-1.4346938
4582,-2.7810566
4583,-2.9100657
4584,-3.1606257
4585,-3.3570764
4586,-3.4383624
4587,-3.4135187
4588,-3.3185322
4589,-3.1879528
4590,-3.0422707
4591,-2.8905122
4592,-2.735731
4593,-2.5778983
4594,-2.414304
4595,-2.2375185
4596,-2.0290477
4597,-1.733408
4598,-1.4884183
4599,-1.4839967
4600,-0.7912446
4601,-0.8302113
4602,-0.8645694
4603,-0.9484011
4604,-1.088585
4605,-1.2598729
4606,-1.4173615
4607,-2.8293169
4608,-2.9514036
4609,-3.1953063
4610,-3.3869984
4611,-3.463682
4612,-3.434943
4613,-3.3373616
4614,-3.2052653
4615,-3.0587175
4616,-2.9064364
4617,-2.7512674
4618,-2.593004
4619,-2.428723
4620,-2.2506616
4621,-2.0396068
4622,-1.7378938
4623,-1.4864779
4624,-1.4831966
4625,-0.81702006
4626,-0.8484634
4627,-0.87403977
4628,-0.9486189
4629,-1.0800028
4630,-1.2442936
4631,-1.3967379
4632,-2.933879
4633,-3.0450919
4634,-3.283569
4635,-3.469494
4636,-3.5367243
4637,-3.496968
4638,-3.3894966
4639,-3.2496624
4640,-3.0975225
4641,-2.9414666
4642,-2.7839348
4643,-2.6243
4644,-2.4592054
4645,-2.280336
4646,-2.0673707
4647,-1.7587309
4648,-1.4971311
4649,-1.4954545
4650,-0.8271824
4651,-0.8562012
4652,-0.8772445
4653,-0.9461374
4654,-1.0715686
4655,-1.2307292
4656,-1.3794044
4657,-3.0227487
4658,-3.1225584
4659,-3.3525484
4660,-3.5321143
4661,-3.5925033
4662,-3.545632
4663,-3.4317758
4664,-3.286764
4665,-3.130801
4666,-2.9722514
4667,-2.813372
4668,-2.6532218
4669,-2.4880378
4670,-2.308944
4671,-2.0944993
4672,-1.7792886
4673,-1.507942
4674,-1.507822
4675,-0.81657815
4676,-0.85602343
4677,-0.8831208
4678,-0.9448118
4679,-1.3177772
4680,-1.2426339
4681,-1.4021914
4682,-3.0453079
4683,-3.1792073
4684,-3.3956928
4685,-3.5662096
4686,-3.6200433
4687,-3.567448
4688,-3.4484742
4689,-3.2992663
4690,-3.1404254
4691,-2.9805267
4692,-2.821794
4693,-2.663098
4694,-2.5004392
4695,-2.3247237
4696,-2.1142507
4697,-1.8024713
4698,-1.529871
4699,-1.5303544
4700,-0.785977
4701,-0.85586953
4702,-0.8935958
4703,-0.98583937
4704,-1.3231357
4705,-1.2818906
4706,-1.613833
4707,-3.0413072
4708,-3.199846
4709,-3.4009774
4710,-3.5606248
4711,-3.608673
4712,-3.5521047
4713,-3.429497
4714,-3.2771308
4715,-3.1163113
4716,-2.9561367
4717,-2.7989824
4718,-2.6436403
4719,-2.486021
4720,-2.3171573
4721,-2.1160274
4722,-1.8182158
4723,-1.5546291
4724,-1.5548441
4725,-0.7494266
4726,-0.8607284
4727,-0.93059397
4728,-1.0152313
4729,-1.4752896
4730,-1.3783698
4731,-1.8217947
4732,-3.0098057
4733,-3.1868637
4734,-3.3758612
4735,-3.5264316
4736,-3.5710728
4737,-3.5134656
4738,-3.3902109
4739,-3.2373836
4740,-3.076876
4741,-2.9183176
4742,-2.7642653
4743,-2.613451
4744,-2.461699
4745,-2.3001692
4746,-2.1085775
4747,-1.8251957
4748,-1.5724815
4749,-1.572675
4750,-0.72685444
4751,-0.8624778
4752,-0.93878937
4753,-1.0326679
4754,-1.4596056
4755,-1.4720469
4756,-1.9320068
4757,-2.9887192
4758,-3.184128
4759,-3.3660817
4760,-3.509208
4761,-3.5499656
4762,-3.490852
4763,-3.3672554
4764,-3.2147253
4765,-3.0551927
4766,-2.898442
4767,-2.7470393
4768,-2.5995734
4769,-2.4516816
4770,-2.294398
4771,-2.107485
4772,-1.8298849
4773,-1.5814321
4774,-1.5825541
4775,-0.91559565
4776,-1.0456895
4777,-1.1280872
4778,-1.216551
4779,-1.4760197
4780,-1.7020237
4781,-2.2007375
4782,-3.2126038
4783,-3.4060185
4784,-3.5734024
4785,-3.7052608
4786,-3.7392647
4787,-3.6742668
4788,-3.5432348
4789,-3.382182
4790,-3.2150424
4791,-3.0531518
4792,-2.8993914
4793,-2.751644
4794,-2.6042795
4795,-2.4467256
4796,-2.2562978
4797,-1.9650825
4798,-1.696632
4799,-1.7003148
4800,-0.89505017
4801,-1.029136
4802,-1.1125013
4803,-1.2001168
4804,-1.3228204
4805,-1.7241179
4806,-2.253431
4807,-3.1984837
4808,-3.4078536
4809,-3.570926
4810,-3.6960924
4811,-3.7262032
4812,-3.660085
4813,-3.5298264
4814,-3.370565
4815,-3.2056987
4816,-3.0463102
4817,-2.895132
4818,-2.7499194
4819,-2.6049128
4820,-2.4493787
4821,-2.2603784
4822,-1.9694576
4823,-1.7007625
4824,-1.7058058
4825,-0.87846255
4826,-1.0234458
4827,-1.1153511
4828,-1.1996514
4829,-1.3077058
4830,-1.7345726
4831,-2.290446
4832,-3.1603608
4833,-3.384257
4834,-3.5459497
4835,-3.6671884
4836,-3.6960752
4837,-3.6308234
4838,-3.5023837
4839,-3.3452194
4840,-3.182496
4841,-3.02527
4842,-2.8762915
4843,-2.7333305
4844,-2.5906575
4845,-2.4376307
4846,-2.2515957
4847,-1.9653198
4848,-1.7010988
4849,-1.7065824
4850,-0.8662683
4851,-1.030574
4852,-1.1257944
4853,-1.2117921
4854,-1.3108517
4855,-1.6077766
4856,-2.312783
4857,-3.1081426
4858,-3.3440895
4859,-3.5062654
4860,-3.6253421
4861,-3.6545155
4862,-3.5911436
4863,-3.4649265
4864,-3.309806
4865,-3.1489189
4866,-2.9934504
4867,-2.8462753
4868,-2.7052686
4869,-2.5648355
4870,-2.4145942
4871,-2.2325547
4872,-1.9539677
4873,-1.6976726
4874,-1.7029773
4875,-0.85484207
4876,-1.0399672
4877,-1.1426152
4878,-1.2272953
4879,-1.3218851
4880,-1.4435666
4881,-2.3205905
4882,-3.0508988
4883,-3.2965896
4884,-3.4604435
4885,-3.5785408
4886,-3.6088762
4887,-3.547963
4888,-3.4242318
4889,-3.2711728
4890,-3.1119835
4891,-2.9580498
4892,-2.8124287
4893,-2.6731493
4894,-2.5348022
4895,-2.3873334
4896,-2.209558
4897,-1.9396291
4898,-1.6923878
4899,-1.6972736
4900,-0.8442606
4901,-1.0325898
4902,-1.1405759
4903,-1.2234459
4904,-1.3170991
4905,-1.4287698
4906,-2.3275506
4907,-3.0201519
4908,-3.275918
4909,-3.441668
4910,-3.5585487
4911,-3.588961
4912,-3.5292666
4913,-3.40712
4914,-3.255576
4915,-3.0977068
4916,-2.9449222
4917,-2.80035
4918,-2.662081
4919,-2.5247593
4920,-2.3784015
4921,-2.2019715
4922,-1.9341273
4923,-1.6885519
4924,-1.6934924
4925,-0.84201086
4926,-1.0148741
4927,-1.1172576
4928,-1.2018833
4929,-1.3004156
4930,-1.40877
4931,-2.3320534
4932,-3.0091202
4933,-3.2764163
4934,-3.443641
4935,-3.5582783
4936,-3.586711
4937,-3.5258925
4938,-3.4035144
4939,-3.2524621
4940,-3.0955315
4941,-2.9438796
4942,-2.8004315
4943,-2.6631024
4944,-2.526347
4945,-2.3799157
4946,-2.2022388
4947,-1.9303274
4948,-1.6799195
4949,-1.6854506
4950,-0.85370374
4951,-1.0076214
4952,-1.1038057
4953,-1.1899346
4954,-1.2940485
4955,-1.4060171
4956,-2.3019145
4957,-2.9763033
4958,-3.2539003
4959,-3.4222867
4960,-3.5346282
4961,-3.560692
4962,-3.4980567
4963,-3.374932
4964,-3.224405
4965,-3.0690262
4966,-2.9195008
4967,-2.7782924
4968,-2.6429288
4969,-2.5075428
4970,-2.3615634
4971,-2.1829681
4972,-1.9079599
4973,-1.6552339
4974,-1.6613951
4975,-0.8707329
4976,-0.9937879
4977,-1.0787649
4978,-1.1682234
4979,-1.2810766
4980,-1.4031942
4981,-2.2760978
4982,-2.9451306
4983,-3.2348464
4984,-3.4070566
4985,-3.5200212
4986,-3.5464284
4987,-3.4844534
4988,-3.362869
4989,-3.2147615
4990,-3.0621212
4991,-2.914993
4992,-2.775346
4993,-2.6403744
4994,-2.5039227
4995,-2.3549824
4996,-2.170537
4997,-1.8838537
4998,-1.620949
4999,-1.6281735
5000,-0.9046489
5001,-0.97950053
5002,-1.0421766
5003,-1.1300362
5004,-1.251783
5005,-1.3911507
5006,-2.2590163
5007,-2.9121733
5008,-3.2182076
5009,-3.3986065
5010,-3.5168402
5011,-3.5488362
5012,-3.4930885
5013,-3.3781261
5014,-3.2360847
5015,-3.0877645
5016,-2.942464
5017,-2.8019679
5018,-2.6635969
5019,-2.5212917
5020,-2.3637621
5021,-2.166729
5022,-1.8589597
5023,-1.5784237
5024,-1.5869253
5025,-0.9488605
5026,-0.9724629
5027,-1.001743
5028,-1.0771664
5029,-1.2020594
5030,-1.3537264
5031,-2.2052498
5032,-2.8593402
5033,-3.1905406
5034,-3.3840103
5035,-3.5107079
5036,-3.5519075
5037,-3.5064595
5038,-3.401487
5039,-3.2672586
5040,-3.1231065
5041,-2.977811
5042,-2.8334734
5043,-2.688092
5044,-2.536188
5045,-2.3666036
5046,-2.1543057
5047,-1.825168
5048,-1.529739
5049,-1.5390391
5050,-0.9719231
5051,-0.9699584
5052,-0.9754783
5053,-1.0317162
5054,-1.138256
5055,-1.2959697
5056,-2.144183
5057,-2.8195593
5058,-3.181125
5059,-3.3871555
5060,-3.5184865
5061,-3.5635674
5062,-3.5227444
5063,-3.4222329
5064,-3.2911017
5065,-3.1479478
5066,-3.0014057
5067,-2.8538134
5068,-2.7034793
5069,-2.545069
5070,-2.3671882
5071,-2.1438012
5072,-1.7978296
5073,-1.4902716
5074,-1.5013227
5075,-0.9881526
5076,-0.97552836
5077,-0.96463823
5078,-1.0102013
5079,-1.100621
5080,-1.352082
5081,-2.1209347
5082,-2.8145242
5083,-3.2007139
5084,-3.4145887
5085,-3.5450222
5086,-3.5872762
5087,-3.544193
5088,-3.4423306
5089,-3.3104932
5090,-3.166989
5091,-3.0202467
5092,-2.872409
5093,-2.7215059
5094,-2.561764
5095,-2.3810308
5096,-2.1516745
5097,-1.7920587
5098,-1.4713397
5099,-1.4858723
5100,-1.0003256
5101,-0.98131156
5102,-0.9599925
5103,-0.988662
5104,-1.0681785
5105,-1.407428
5106,-2.1203182
5107,-2.8327699
5108,-3.2457416
5109,-3.471725
5110,-3.6043327
5111,-3.644956
5112,-3.5990345
5113,-3.4938684
5114,-3.3585045
5115,-3.2114482
5116,-3.0613186
5117,-2.9103572
5118,-2.7565377
5119,-2.5938365
5120,-2.409543
5121,-2.1747134
5122,-1.8033674
5123,-1.4684699
5124,-1.4846377
5125,-1.0072298
5126,-0.9985213
5127,-0.9547039
5128,-1.0026999
5129,-1.0666451
5130,-1.4540299
5131,-2.1289494
5132,-2.854512
5133,-3.294216
5134,-3.5352564
5135,-3.6726034
5136,-3.713064
5137,-3.6646993
5138,-3.5558035
5139,-3.4159055
5140,-3.263886
5141,-3.1087005
5142,-2.952852
5143,-2.7944543
5144,-2.627473
5145,-2.4389648
5146,-2.1992278
5147,-1.8193212
5148,-1.4728621
5149,-1.4892318
5150,-1.0013798
5151,-1.0362988
5152,-1.0006039
5153,-1.0470942
5154,-1.1445631
5155,-1.5011537
5156,-2.1375277
5157,-2.8534617
5158,-3.30494
5159,-3.5540311
5160,-3.693484
5161,-3.7341335
5162,-3.6854837
5163,-3.5757878
5164,-3.4344528
5165,-3.2804227
5166,-3.1228302
5167,-2.9643862
5168,-2.8034017
5169,-2.6339982
5170,-2.4433448
5171,-2.201807
5172,-1.8204298
5173,-1.4712063
5174,-1.4868778
5175,-1.01615
5176,-1.0430571
5177,-1.0311236
5178,-1.0796881
5179,-1.2028569
5180,-1.5480797
5181,-2.1543543
5182,-2.8492677
5183,-3.302914
5184,-3.557493
5185,-3.6998303
5186,-3.742846
5187,-3.6961925
5188,-3.5872238
5189,-3.444971
5190,-3.288576
5191,-3.12762
5192,-2.9653275
5193,-2.8005245
5194,-2.6278536
5195,-2.4350893
5196,-2.1935728
5197,-1.8168465
5198,-1.4709423
5199,-1.4833643
5200,-1.0066335
5201,-1.0354278
5202,-1.0398408
5203,-1.0965936
5204,-1.2384427
5205,-1.5816469
5206,-2.169496
5207,-2.8502567
5208,-3.3100138
5209,-3.5733204
5210,-3.7204907
5211,-3.766032
5212,-3.720217
5213,-3.6102617
5214,-3.4654114
5215,-3.3053093
5216,-3.1400485
5217,-2.9733171
5218,-2.8043845
5219,-2.6283488
5220,-2.4335296
5221,-2.1921308
5222,-1.8197225
5223,-1.4763252
5224,-1.4859278
5225,-1.0136832
5226,-1.04544
5227,-1.0557994
5228,-1.1175078
5229,-1.2713597
5230,-1.6160915
5231,-2.1917288
5232,-2.8608
5233,-3.3249276
5234,-3.5943048
5235,-3.7435787
5236,-3.7887957
5237,-3.7412841
5238,-3.6286118
5239,-3.4804652
5240,-3.3169558
5241,-3.1484973
5242,-2.9789643
5243,-2.8077662
5244,-2.6301582
5245,-2.4346766
5246,-2.1939046
5247,-1.8242724
5248,-1.4817895
5249,-1.4902931
5250,-0.9983864
5251,-1.0414478
5252,-1.0602959
5253,-1.1307138
5254,-1.2984457
5255,-1.649306
5256,-2.215672
5257,-2.8688006
5258,-3.3313205
5259,-3.603902
5260,-3.7547128
5261,-3.80031
5262,-3.7523763
5263,-3.638324
5264,-3.4880552
5265,-3.3221304
5266,-3.1513383
5267,-2.979807
5268,-2.8071508
5269,-2.6288505
5270,-2.4337547
5271,-2.1950128
5272,-1.8303971
5273,-1.4907684
5274,-1.4977958
5275,-0.97070885
5276,-1.0295972
5277,-1.0593278
5278,-1.1419959
5279,-1.3263218
5280,-1.6865468
5281,-2.2433362
5282,-2.8743079
5283,-3.3274791
5284,-3.5980537
5285,-3.747517
5286,-3.792276
5287,-3.7440207
5288,-3.6296797
5289,-3.4790204
5290,-3.3127549
5291,-3.1418366
5292,-2.970513
5293,-2.7985263
5294,-2.6215456
5295,-2.4287512
5296,-2.1939712
5297,-1.8367815
5298,-1.5024424
5299,-1.5083339
5300,-0.9378673
5301,-1.0166441
5302,-1.0606335
5303,-1.1594223
5304,-1.3634223
5305,-1.7352431
5306,-2.2823327
5307,-2.8883712
5308,-3.3272386
5309,-3.5911946
5310,-3.7357628
5311,-3.7773254
5312,-3.7278237
5313,-3.6136553
5314,-3.4640713
5315,-3.2994883
5316,-3.1307003
5317,-2.9618843
5318,-2.792796
5319,-2.619221
5320,-2.4306095
5321,-2.201408
5322,-1.8527708
5323,-1.5239956
5324,-1.5295844
5325,-0.8901955
5326,-1.0081853
5327,-1.0771457
5328,-1.1976926
5329,-1.4248074
5330,-1.8104255
5331,-2.3485475
5332,-2.927675
5333,-3.347531
5334,-3.6007805
5335,-3.7375543
5336,-3.773894
5337,-3.7218833
5338,-3.6072457
5339,-3.4585116
5340,-3.2956836
5341,-3.1293826
5342,-2.963741
5343,-2.7985313
5344,-2.6296098
5345,-2.4466398
5346,-2.2246053
5347,-1.8857946
5348,-1.5618211
5349,-1.5672526
5350,-0.8683859
5351,-1.0143304
5352,-1.0986668
5353,-1.228291
5354,-1.4635191
5355,-1.8468916
5356,-2.3655808
5357,-2.918863
5358,-3.3250043
5359,-3.5713346
5360,-3.7026708
5361,-3.7350595
5362,-3.6809466
5363,-3.565646
5364,-3.417255
5365,-3.2555718
5366,-3.0911186
5367,-2.927938
5368,-2.7657511
5369,-2.600474
5370,-2.4220617
5371,-2.2064173
5372,-1.8792176
5373,-1.566844
5374,-1.5719593
5375,-1.1046607
5376,-1.3261775
5377,-1.4429972
5378,-1.5909685
5379,-1.8278434
5380,-2.1927474
5381,-2.6628442
5382,-3.142998
5383,-3.4931521
5384,-3.7085025
5385,-3.8216188
5386,-3.8417602
5387,-3.7775605
5388,-3.6523554
5389,-3.494693
5390,-3.326082
5391,-3.1583197
5392,-2.9955795
5393,-2.8368134
5394,-2.6768618
5395,-2.5048041
5396,-2.2961655
5397,-1.9767292
5398,-1.6655922
5399,-1.6712707
5400,-0.96908057
5401,-1.3219254
5402,-1.4822519
5403,-1.6357822
5404,-1.8621107
5405,-2.1952267
5406,-2.6159928
5407,-3.0525715
5408,-3.384814
5409,-3.5970726
5410,-3.7109828
5411,-3.732327
5412,-3.668678
5413,-3.5430849
5414,-3.384569
5415,-3.215303
5416,-3.0474956
5417,-2.8855085
5418,-2.7284877
5419,-2.5717137
5420,-2.4053257
5421,-2.2076833
5422,-1.9149425
5423,-1.6362054
5424,-1.6383374
5425,-0.962067
5426,-1.25049
5427,-1.5026503
5428,-1.6622533
5429,-1.8775971
5430,-2.1821935
5431,-2.5618753
5432,-2.9633458
5433,-3.283449
5434,-3.4976544
5435,-3.617193
5436,-3.64385
5437,-3.5837672
5438,-3.4596617
5439,-3.3011923
5440,-3.1314266
5441,-2.9632094
5442,-2.8012729
5443,-2.6450684
5444,-2.4903226
5445,-2.3280592
5446,-2.1388412
5447,-1.8665025
5448,-1.6116304
5449,-1.61093
5450,-0.95363975
5451,-1.0691527
5452,-1.4900309
5453,-1.6624367
5454,-1.8772793
5455,-2.172163
5456,-2.5351598
5457,-2.9214852
5458,-3.2373998
5459,-3.4535997
5460,-3.5761318
5461,-3.6054325
5462,-3.5474322
5463,-3.4247034
5464,-3.2669928
5465,-3.0976157
5466,-2.9296336
5467,-2.7679422
5468,-2.6121483
5469,-2.4581883
5470,-2.2974503
5471,-2.1113234
5472,-1.8463948
5473,-1.5998925
5474,-1.5982215
5475,-0.9470856
5476,-1.0647602
5477,-1.4388244
5478,-1.6603932
5479,-1.8748472
5480,-2.1595554
5481,-2.506201
5482,-2.8777344
5483,-3.1892707
5484,-3.4075205
5485,-3.53343
5486,-3.5658224
5487,-3.5102584
5488,-3.3891277
5489,-3.2322905
5490,-3.0633497
5491,-2.895621
5492,-2.7341843
5493,-2.578819
5494,-2.4256828
5495,-2.2665384
5496,-2.0836134
5497,-1.8262538
5498,-1.5882086
5499,-1.5855675
5500,-0.93851626
5501,-1.0531939
5502,-1.2178807
5503,-1.6428921
5504,-1.8686659
5505,-2.1583278
5506,-2.5071304
5507,-2.8788102
5508,-3.1910474
5509,-3.408861
5510,-3.5327282
5511,-3.562875
5512,-3.506067
5513,-3.38484
5514,-3.2286143
5515,-3.0605357
5516,-2.8936484
5517,-2.7329125
5518,-2.5780656
5519,-2.4252496
5520,-2.2661908
5521,-2.0830023
5522,-1.8246783
5523,-1.5855105
5524,-1.5833466
5525,-0.9285475
5526,-1.0262896
5527,-1.1001369
5528,-1.6027601
5529,-1.8570747
5530,-2.1650376
5531,-2.5312412
5532,-2.9155765
5533,-3.2334266
5534,-3.4494135
5535,-3.5672839
5536,-3.5912988
5537,-3.5307384
5538,-3.4085038
5539,-3.2530887
5540,-3.0865686
5541,-2.921286
5542,-2.7618268
5543,-2.6076984
5544,-2.4547994
5545,-2.2944267
5546,-2.1076608
5547,-1.8401616
5548,-1.5906328
5549,-1.590337
5550,-0.92321336
5551,-1.0040517
5552,-1.0641173
5553,-1.5376315
5554,-1.8407626
5555,-2.1636145
5556,-2.5422559
5557,-2.9359396
5558,-3.2589512
5559,-3.474538
5560,-3.588515
5561,-3.6084163
5562,-3.5456169
5563,-3.4233174
5564,-3.2692647
5565,-3.1046665
5566,-2.941278
5567,-2.7833493
5568,-2.6301734
5569,-2.477424
5570,-2.316003
5571,-2.1260562
5572,-1.8503075
5573,-1.5916326
5574,-1.5931009
5575,-0.9247558
5576,-0.9806305
5577,-1.0277239
5578,-1.4102092
5579,-1.8063172
5580,-2.147521
5581,-2.5410676
5582,-2.9476335
5583,-3.279948
5584,-3.4989364
5585,-3.6121461
5586,-3.63029
5587,-3.5668366
5588,-3.4454157
5589,-3.2931688
5590,-3.130502
5591,-2.968602
5592,-2.8114164
5593,-2.6580727
5594,-2.5040617
5595,-2.3398786
5596,-2.14458
5597,-1.8573027
5598,-1.5864899
5599,-1.5897799
5600,-0.9327159
5601,-0.96651196
5602,-1.0014483
5603,-1.2858979
5604,-1.7607462
5605,-2.1186512
5606,-2.522916
5607,-2.939831
5608,-3.2823272
5609,-3.5082839
5610,-3.6250217
5611,-3.645034
5612,-3.5832827
5613,-3.4638243
5614,-3.3134713
5615,-3.1521065
5616,-2.990563
5617,-2.8326778
5618,-2.6776087
5619,-2.5208623
5620,-2.35275
5621,-2.1515973
5622,-1.8538967
5623,-1.572789
5624,-1.5770392
5625,-0.95191884
5626,-0.9734553
5627,-1.0006886
5628,-1.220419
5629,-1.7151299
5630,-2.0745244
5631,-2.471186
5632,-2.8825572
5633,-3.226526
5634,-3.4570453
5635,-3.578388
5636,-3.6027687
5637,-3.545531
5638,-3.4307516
5639,-3.2848356
5640,-3.1271079
5641,-2.9679935
5642,-2.8112018
5643,-2.6559815
5644,-2.4980083
5645,-2.3277194
5646,-2.1234882
5647,-1.8221663
5648,-1.5403419
5649,-1.5446951
5650,-0.9652227
5651,-0.9689307
5652,-0.9846878
5653,-1.2040854
5654,-1.6555669
5655,-2.02255
5656,-2.425142
5657,-2.8445046
5658,-3.1976817
5659,-3.4350095
5660,-3.5608413
5661,-3.589456
5662,-3.5375369
5663,-3.4290507
5664,-3.2893727
5665,-3.1367252
5666,-2.9808795
5667,-2.8253796
5668,-2.669569
5669,-2.5092065
5670,-2.3345478
5671,-2.123121
5672,-1.8090398
5673,-1.5164764
5674,-1.522707
5675,-0.970351
5676,-0.9549835
5677,-0.9559108
5678,-1.1767017
5679,-1.5946536
5680,-1.9777926
5681,-2.406109
5682,-2.855019
5683,-3.2320726
5684,-3.4829073
5685,-3.6146233
5686,-3.6461003
5687,-3.5969195
5688,-3.491653
5689,-3.35495
5690,-3.204161
5691,-3.0486119
5692,-2.8917916
5693,-2.7331028
5694,-2.5681987
5695,-2.3867316
5696,-2.1643462
5697,-1.8284986
5698,-1.5125704
5699,-1.5221205
5700,-0.9776523
5701,-0.9530859
5702,-0.94265866
5703,-1.1641672
5704,-1.5436504
5705,-1.9268615
5706,-2.3645751
5707,-2.8285356
5708,-3.219785
5709,-3.4791994
5710,-3.6152632
5711,-3.6500762
5712,-3.6050277
5713,-3.5046852
5714,-3.372848
5715,-3.2260857
5716,-3.0733256
5717,-2.917905
5718,-2.7590892
5719,-2.5922182
5720,-2.4062135
5721,-2.1749327
5722,-1.8204687
5723,-1.4865968
5724,-1.4998267
5725,-0.98655117
5726,-0.9594531
5727,-0.9408153
5728,-1.1749957
5729,-1.5198531
5730,-1.8990254
5731,-2.341148
5732,-2.8147247
5733,-3.2158458
5734,-3.4811568
5735,-3.6196525
5736,-3.655723
5737,-3.612141
5738,-3.5136042
5739,-3.383548
5740,-3.2382581
5741,-3.086554
5742,-2.9317172
5743,-2.7728765
5744,-2.6050756
5745,-2.4166567
5746,-2.180213
5747,-1.8142463
5748,-1.468375
5749,-1.4839399
5750,-0.97667885
5751,-0.95280504
5752,-0.9886137
5753,-1.1815413
5754,-1.5031538
5755,-1.8849661
5756,-2.3343697
5757,-2.8155596
5758,-3.223915
5759,-3.494852
5760,-3.6367557
5761,-3.674682
5762,-3.632054
5763,-3.533644
5764,-3.402777
5765,-3.2557702
5766,-3.101654
5767,-2.944001
5768,-2.7822223
5769,-2.6115859
5770,-2.420586
5771,-2.1818988
5772,-1.8139372
5773,-1.4648545
5774,-1.4793025
5775,-0.9219916
5776,-0.94803834
5777,-0.99471617
5778,-1.176579
5779,-1.4965801
5780,-1.8843949
5781,-2.3281796
5782,-2.7900922
5783,-3.1769693
5784,-3.4345098
5785,-3.5726163
5786,-3.6138213
5787,-3.5783134
5788,-3.4880497
5789,-3.3645933
5790,-3.2235646
5791,-3.0739486
5792,-2.9195724
5793,-2.7602012
5794,-2.5914779
5795,-2.4023407
5796,-2.1662722
5797,-1.8043011
5798,-1.4616055
5799,-1.4740505
5800,-0.8629525
5801,-0.9173163
5802,-0.9878237
5803,-1.175193
5804,-1.4980981
5805,-1.8915048
5806,-2.3313062
5807,-2.7783062
5808,-3.1494157
5809,-3.398657
5810,-3.536193
5811,-3.5817602
5812,-3.552718
5813,-3.4688528
5814,-3.3505158
5815,-3.213002
5816,-3.0654836
5817,-2.9121845
5818,-2.7533126
5819,-2.5849388
5820,-2.3964722
5821,-2.162151
5822,-1.8050973
5823,-1.4663177
5824,-1.4764043
5825,-0.83742666
5826,-0.9287803
5827,-0.9983065
5828,-1.185857
5829,-1.5076444
5830,-1.9073793
5831,-2.3539016
5832,-2.8057399
5833,-3.1833532
5834,-3.4407308
5835,-3.5842528
5836,-3.6319084
5837,-3.6015923
5838,-3.514221
5839,-3.391065
5840,-3.2480533
5841,-3.094828
5842,-2.9360144
5843,-2.7722037
5844,-2.5998557
5845,-2.4088078
5846,-2.1738608
5847,-1.8187913
5848,-1.4782164
5849,-1.4854503
5850,-0.8057674
5851,-0.88549864
5852,-0.9754182
5853,-1.1616043
5854,-1.4836568
5855,-1.8920169
5856,-2.3499758
5857,-2.8130014
5858,-3.2029936
5859,-3.4727213
5860,-3.6251462
5861,-3.6769428
5862,-3.6466117
